     istep               E_tot               E_kin               E_pot              F_norm                Temp            Pressure
                        kJ/mol              kJ/mol              kJ/mol         kJ/(mol Å)                   K                  Pa
     158           76.46892228         24.05671144         52.41221084        324.98777008        137.77892490      49107.81961186
     159           76.67646766         21.73642442         54.94004324        342.36497700        124.49004907      44291.58248052
     160           76.56251744         23.79086617         52.77165127        308.65658921        136.25636121      33452.87556019
     161           76.34586505         27.37402879         48.97183626        273.18522687        156.77804784      20296.69962104
     162           76.33573717         28.43928552         47.89645164        309.30312760        162.87904496       8974.98934984
     163           76.58047180         26.13540833         50.44506347        392.07575678        149.68415241       3319.47283321
     164           76.80755689         23.58826286         53.21929403        444.63962799        135.09600033       5786.10608019
     165           76.72340679         24.25961263         52.46379415        427.67788059        138.94099181      16337.71107837
     166           76.33597199         27.99907594         48.33689605        347.05755928        160.35785233      32024.16903769
     167           75.93939154         31.19803016         44.74136138        259.73640959        178.67907946      47842.60051492
     168           75.78377716         30.81688381         44.96689335        261.69571392        176.49615703      58602.06347140
     169           75.80494649         27.74667489         48.05827161        335.60768788        158.91228711      60778.08115127
     170           75.71120626         25.79420813         49.91699812        388.37230926        147.73001182      53432.26649980
     171           75.31780894         27.49422651         47.82358243        386.04261218        157.46645087      38052.88547685
     172           74.75269742         31.38849504         43.36420238        343.67899618        179.76992042      17843.21012475
     173           74.31509867         33.66797592         40.64712275        306.49198803        192.82508907      -3033.50136845
     174           74.15134333         32.26979358         41.88154975        309.83186391        184.81734202     -20229.67504140
     175           74.10069515         28.94833620         45.15235895        333.21888551        165.79450810     -30243.94049664
     176           73.87367140         27.15554631         46.71812509        340.75834183        155.52674290     -31616.05379972
     177           73.36802481         28.14605715         45.22196766        334.61451167        161.19965126     -25673.26433102
     178           72.78082938         29.61388765         43.16694172        355.09249412        169.60629109     -16172.55947175
     179           72.39484913         28.35551346         44.03933567        422.77802569        162.39926098      -7820.84394932
     180           72.27146093         24.00308533         48.26837560        499.26191001        137.47179446      -4433.23830453
     181           72.18850150         19.65844995         52.53005155        534.20955423        112.58895903      -7683.10934979
     182           71.89398011         18.66777049         53.22620961        502.51022781        106.91508501     -16862.29184847
     183           71.39411786         21.06876697         50.32535089        415.06789486        120.66620447     -29361.45898669
     184           70.95677115         23.63353379         47.32323735        325.78552428        135.35527853     -41369.12250815
     185           70.82906784         23.48178182         47.34728603        312.68238455        134.48615624     -48702.63605800
     186           70.96741701         21.28836306         49.67905394        363.76042305        121.92388735     -48066.64555604
     187           71.07434819         20.36472487         50.70962332        394.57565903        116.63397574     -38419.09186139
     188           70.98593365         22.46040838         48.52552528        370.46733736        128.63648992     -21253.01905320
     189           70.91391664         25.53389801         45.38001862        318.13370226        146.23914934         26.89658053
     190           71.13650758         26.43189473         44.70461285        295.26815704        151.38220566      20716.17827383
     191           71.65855104         24.75352693         46.90502411        318.82344408        141.76976501      36120.44501812
     192           72.23471988         23.19309041         49.04162946        343.88722117        132.83274690      43227.01148465
     193           72.64165082         24.37718585         48.26446497        340.03761899        139.61436362      41513.54792786
     194           72.90472524         27.93616466         44.96856058        322.65587490        159.99754338      32797.07128653
     195           73.24708510         30.95459065         42.29249445        332.70021319        177.28483924      20623.63536424
     196           73.82611026         31.12014540         42.70596486        376.60341155        178.23301352       9395.15886541
     197           74.55366526         28.98638916         45.56727610        413.03043850        166.01244712       3178.35800613
     198           75.20188105         26.92201640         48.27986465        407.44524596        154.18925754       4411.12097248
     199           75.66705902         26.18552147         49.48153755        362.18734452        149.97116312      13045.48507400
     200           76.07166222         25.63996987         50.43169236        321.27759000        146.84664990      26535.79414638
     201           76.59987093         23.47380342         53.12606751        336.23235388        134.44046195      40745.86617275
     202           77.28333559         19.71405400         57.56928159        388.44541955        112.90741763      51422.98802857
     203           77.97382995         16.58499976         61.38883019        419.65484957         94.98652560      55537.04449559
     204           78.51197603         16.36617828         62.14579775        400.44716487         93.73327913      51990.51694102
     205           78.89358350         19.17058828         59.72299522        341.87663445        109.79485079      41716.93162538
     206           79.25312527         23.01045967         56.24266560        292.09610249        131.78677402      27396.98984850
     207           79.69601053         25.90645382         53.78955671        300.49740878        148.37287151      12866.76400190
     208           80.17552255         27.63975431         52.53576825        344.73651165        158.29992568       2156.62975352
     209           80.54763603         29.36301279         51.18462324        371.73736253        168.16946672      -1741.49489660
     210           80.72977820         31.78681368         48.94296452        361.96983439        182.05119287       2038.45465214
     211           80.77982215         34.14304025         46.63678190        331.26126097        195.54590370      11835.85198713
     212           80.81407160         35.04893798         45.76513362        312.90898684        200.73421116      24005.97920398
     213           80.86596995         34.15891069         46.70705926        321.28411040        195.63679774      34147.54700620
     214           80.84691516         32.65349856         48.19341660        335.07370448        187.01491834      38447.88272627
     215           80.64958861         32.01681617         48.63277244        332.59143073        183.36847584      34688.47163975
     216           80.27234243         32.51065827         47.76168416        319.03757861        186.19683559      22760.41673568
     217           79.82325998         33.03532569         46.78793429        318.91284503        189.20173978       4707.13140057
     218           79.40543555         32.42638762         46.97904793        340.87244872        185.71419602     -15721.47951495
     219           79.02127493         30.63762035         48.38365458        362.15066165        175.46946947     -34030.51818259
     220           78.60244025         28.53553495         50.06690530        360.03829743        163.43028999     -46293.39564585
     221           78.11782610         26.74123337         51.37659273        340.25196265        153.15386702     -50372.15273783
     222           77.62383584         25.01165689         52.61217895        339.48792324        143.24814118     -46527.71869694
     223           77.20088526         22.86059257         54.34029269        385.02284173        130.92844694     -37178.33482710
     224           76.86222136         20.54782574         56.31439562        451.66942087        117.68264114     -25988.67110314
     225           76.54890085         19.14790192         57.40099893        496.36733984        109.66492022     -16714.05594092
     226           76.21201658         19.57811763         56.63389896        496.08657246        112.12887534     -12164.59652119
     227           75.87706887         21.71843230         54.15863657        454.38362000        124.38700361     -13472.50014499
     228           75.61363793         24.59219334         51.02144459        395.77348705        140.84576638     -19765.13160630
     229           75.45325516         27.29000467         48.16325048        350.19447018        156.29682027     -28363.51218330
     230           75.35881620         29.52600078         45.83281542        329.17052624        169.10294051     -35561.41059008
     231           75.27881761         31.31913526         43.95968235        321.18359557        179.37267926     -37811.67521998
     232           75.21347049         32.42836655         42.78510394        317.18061711        185.72552988     -32904.78239649
     233           75.21072120         32.39524893         42.81547227        322.46548045        185.53585683     -20693.48849461
     234           75.30108849         31.15959087         44.14149762        339.95568370        178.45892782      -3139.97106589
     235           75.45378359         29.40307637         46.05070721        356.71128713        168.39892109      16247.20262875
     236           75.60734016         28.06522534         47.54211482        355.94793663        160.73670683      33360.60389733
     237           75.73681730         27.49605498         48.24076232        335.78408647        157.47692294      44587.70894484
     238           75.87577730         27.20653114         48.66924616        317.54083724        155.81874605      47816.79940653
     239           76.06418800         26.52639448         49.53779353        330.46046870        151.92342982      43079.58656370
     240           76.28235494         25.41284219         50.86951275        371.53931056        145.54583173      32566.05932630
     241           76.45408388         24.43566657         52.01841731        405.83068259        139.94929761      19929.65260596
     242           76.52491704         23.93298541         52.59193162        405.01149516        137.07031438       9112.27219514
     243           76.52514805         23.40277468         53.12237337        366.65254244        134.03366223       3153.36884172
     244           76.53324863         22.01758445         54.51566417        317.12309408        126.10032431       3417.93244368
     245           76.57248140         19.78424006         56.78824134        296.97947289        113.30939111       9406.26174240
     246           76.56629006         17.92314920         58.64314085        313.78495594        102.65044888      19032.17207304
     247           76.42163174         17.80360372         58.61802802        332.18290679        101.96578139      29192.93746773
     248           76.15392577         19.50293347         56.65099230        327.77996984        111.69827649      36553.10931540
     249           75.89946466         21.67460198         54.22486268        310.91882122        124.13597615      38482.93029928
     250           75.78163386         22.99226742         52.78936644        311.49357709        131.68258236      33925.18957510
     251           75.77708376         23.54204801         52.23503574        336.96521602        134.83131612      23806.89161233
     252           75.74420034         24.49230957         51.25189077        360.78014932        140.27370656      10732.13605516
     253           75.58991599         26.39810263         49.19181336        361.36656168        151.18866970      -1921.74309642
     254           75.37977647         28.22046078         47.15931569        345.66848748        161.62577983     -11061.24142012
     255           75.25803804         28.37629510         46.88174294        340.36988059        162.51828274     -14675.22539979
     256           75.27259978         26.68261167         48.58998811        356.61357927        152.81812553     -12261.88224150
     257           75.31407857         24.87089281         50.44318576        371.71893653        142.44194933      -4978.73777063
     258           75.24153154         24.92136026         50.32017128        358.92584127        142.73098933       4473.36433916
     259           75.04887501         26.98764723         48.06122778        316.03389426        154.56514204      12399.10811113
     260           74.88229741         29.21041844         45.67187897        274.78078306        167.29551994      15182.61332352
     261           74.89070094         29.64677216         45.24392878        281.60281238        169.79462903      10601.68729445
     262           75.07584466         28.21837862         46.85746604        329.91675800        161.61385475      -1236.25135695
     263           75.30528730         26.57693982         48.72834748        368.63196208        152.21291589     -17865.64948967
     264           75.47284459         26.08145778         49.39138681        365.96454395        149.37516383     -35358.49205684
     265           75.62978391         26.17524124         49.45454267        326.90127189        149.91228564     -49637.96075584
     266           75.93593490         25.04695671         50.88897820        297.32745416        143.45031222     -57594.82885968
     267           76.47472979         21.92278261         54.55194717        331.00027391        125.55737001     -57716.09920083
     268           77.13600587         18.40650677         58.72949910        407.26520717        105.41876099     -50308.95901597
     269           77.71069574         17.19165624         60.51903950        468.34054063         98.46100205     -37455.87349529
     270           78.10869379         19.37582334         58.73287045        484.49773131        110.97028435     -22619.00814138
     271           78.45869057         23.30579965         55.15289092        460.08542541        133.47826145      -9724.15608329
     272           78.96596666         26.31321864         52.65274802        422.56918753        150.70251739      -1851.60847442
     273           79.67861002         27.47122078         52.20738924        397.07990925        157.33469117       -103.68218123
     274           80.42910199         28.28868396         52.14041803        379.40834833        162.01651140      -3293.84191982
     275           81.02453651         30.58332916         50.44120735        348.78941759        175.15852998      -8616.37894810
     276           81.46838287         34.05000107         47.41838179        307.44819508        195.01304457     -12819.11365364
     277           81.95397794         36.42848402         45.52549392        295.75457109        208.63522336     -13216.56810436
     278           82.63586341         36.13183167         46.50403174        338.87813644        206.93621960      -8259.43391636
     279           83.44688651         34.25738042         49.18950609        394.36810710        196.20075902       2178.44338773
     280           84.17368339         33.55392020         50.61976319        411.58404316        192.17186282      16622.55690701
     281           84.69988075         35.42640795         49.27347280        373.16931135        202.89607800      32096.32601228
     282           85.13499070         38.33851985         46.79647085        301.30542845        219.57448592      44817.16411835
     283           85.68511289         39.40675494         46.27835796        260.14236501        225.69254084      51462.56288752
     284           86.41882154         37.41118450         49.00763704        297.65481419        214.26339973      50435.14812093
     285           87.19364039         33.93708197         53.25655841        361.64226603        194.36632809      42415.25425404
     286           87.81921592         31.51808132         56.30113460        393.47732631        180.51209410      29948.96168583
     287           88.26954785         30.95954198         57.31000587        378.74734084        177.31319678      16447.32781984
     288           88.70881670         30.81611990         57.89269681        339.50749505        176.49178190       5197.16004734
     289           89.30425774         29.49869658         59.80556116        318.76016844        168.94656240      -1302.78172575
     290           90.03414546         27.51887561         62.51526985        335.42521998        157.60762251      -1762.83618069
     291           90.70588635         27.23004906         63.47583729        357.85498256        155.95343918       3562.47939181
     292           91.16933346         30.25700842         60.91232504        351.24491213        173.28960779      12734.66025653
     293           91.49030327         35.47484565         56.01545763        313.33394600        203.17349303      22510.65205668
     294           91.88407101         39.87736026         52.00671075        276.97361042        228.38781759      29371.04632251
     295           92.47458074         41.45843276         51.01614798        279.30701869        237.44302326      30826.57417063
     296           93.15185391         40.92308742         52.22876649        304.40896975        234.37696389      26318.71654579
     297           93.69801373         40.36139793         53.33661581        309.44933683        231.16002481      17259.11335523
     298           94.03994076         40.53407713         53.50586363        284.68819882        232.14900268       6336.79575097
     299           94.33003992         40.03255042         54.29748951        269.34101842        229.27663122      -3393.56312263
     300           94.75713096         37.30926978         57.44786118        309.66807819        213.67970813      -9264.53067270
     301           95.31459287         33.07396072         62.24063215        378.58045262        189.42301246      -9592.33620610
     302           95.80447044         30.03756887         65.76690157        420.40284400        172.03282150      -4223.75112930
     303           96.07161761         30.12572233         65.94589528        409.58982713        172.53769885       5141.19488227
     304           96.18920850         32.33675375         63.85245475        358.28618431        185.20084000      15251.79106902
     305           96.37804714         33.75162935         62.62641778        311.31616009        193.30419361      22382.41885863
     306           96.75558365         32.60628950         64.14929415        310.78838815        186.74454003      23748.72191085
     307           97.20511398         30.00975632         67.19535766        336.58794648        171.87353194      18505.76612572
     308           97.51154082         28.47930698         69.03223384        340.34519993        163.10825803       7855.19451365
     309           97.60479892         29.07222011         68.53257881        306.14542182        166.50402286      -5582.01762710
     310           97.63509827         30.40253582         67.23256245        265.06339620        174.12308038     -18598.28043657
     311           97.79691580         30.60118716         67.19572864        277.30524076        175.26080726     -28084.09057302
     312           98.09981709         29.88313726         68.21667983        342.14822182        171.14835230     -31619.15447001
     313           98.34369252         30.65809687         67.68559565        398.84618914        175.58674373     -28130.38710143
     314           98.33011697         34.89204767         63.43806930        408.54525401        199.83566031     -18456.92977393
     315           98.07850893         41.60686706         56.47164187        369.50733564        238.29314435      -5348.71309564
     316           97.80481776         47.39818539         50.40663237        314.45108967        271.46150220       7404.86686981
     317           97.68045374         49.56600603         48.11444771        293.51295531        283.87716412      16417.69739948
     318           97.64020730         48.50727625         49.13293105        314.60070408        277.81354852      19943.50749999
     319           97.46236625         46.78612562         50.67624063        333.69210598        267.95607968      18258.07730469
     320           97.03513002         46.02705642         51.00807360        326.80444130        263.60869668      13179.06453151
     321           96.49952862         45.25485013         51.24467849        317.91521422        259.18607423       7252.94482596
     322           96.09412903         42.60426005         53.48986898        348.76443396        244.00546849       3083.89944834
     323           95.87658990         38.32214567         57.55444424        409.52918006        219.48070678       2815.92228248
     324           95.64874907         35.35632703         60.29242204        448.82806612        202.49470669       7540.52659737
     325           95.17863613         36.56978664         58.60884949        430.68078405        209.44449950      16693.24507088
     326           94.46719941         41.59921575         52.86798365        354.36787520        238.24932337      27918.48514908
     327           93.75546365         46.93900226         46.81646140        261.49536808        268.83164321      37806.22814596
     328           93.26701623         49.27076126         43.99625497        235.05635143        282.18622204      43273.24497385
     329           92.98089662         48.44668108         44.53421554        286.98519025        277.46650453      42789.49007442
     330           92.68763525         46.98178323         45.70585203        330.97756466        269.07666073      36748.79820764
     331           92.25414248         46.85173162         45.40241086        325.41040980        268.33182200      26968.26856066
     332           91.79002419         47.32740941         44.46261478        285.01007718        271.05615011      15882.28973065
     333           91.52644506         46.24347568         45.28296938        266.17622801        264.84818501       5943.90277115
     334           91.54653964         43.09759854         48.44894110        305.08676403        246.83094393       -750.91998646
     335           91.67492028         40.26583968         51.40908059        357.86801728        230.61273839      -2899.99936648
     336           91.65625623         40.76463880         50.89161744        375.21052860        233.46948819       -540.99599374
     337           91.42830509         44.95172122         46.47658388        348.12984091        257.44997760       4686.16560488
     338           91.18666771         49.85704232         41.32962540        309.52409924        285.54400323      10006.99420235
     339           91.16905584         51.97939500         39.18966084        311.74275910        297.69925860      12654.33482181
