     istep               E_tot               E_kin               E_pot              F_norm                Temp            Pressure
      none              kJ/mol              kJ/mol              kJ/mol          kJ/(Åmol)                   K                  Pa
     341          129.99136021         72.35610244         57.63525777        581.40165799        145.04065156      23965.61852548
     342          129.22408187         80.85608449         48.36799738        442.06097744        162.07919968      17586.11255680
     343          128.91455646         86.76760079         42.14695567        399.94842322        173.92906648       7295.42422514
     344          129.37891693         85.84409143         43.53482549        529.17521035        172.07785568      -4782.96236603
     345          129.96157105         84.17099735         45.79057369        642.48547932        168.72407283     -13779.53538893
     346          129.85446085         89.39721096         40.45724989        626.08303194        179.20022344     -15453.86711058
     347          129.09632883         99.89950437         29.19682446        475.44088683        200.25248340      -9767.33022973
     348          128.55119016        105.34802464         23.20316552        306.25258152        211.17425645       -733.06445559
     349          128.89296870         98.39825445         30.49471425        377.37794475        197.24316892       7336.77942005
     350          129.79656262         83.79181811         46.00474451        565.87224632        167.96399314      13092.62810143
     351          130.29216662         73.91785040         56.37431622        659.50807783        148.17123673      17566.00502154
     352          129.87861499         75.63904879         54.23956619        608.52971282        151.62144656      20964.27863478
     353          129.09736127         83.46731482         45.63004645        461.96979631        167.31351352      21087.73089118
     354          128.89034985         86.86582815         42.02452169        386.60699987        174.12596710      15553.59425820
     355          129.48551823         82.97672249         46.50879574        496.16043186        166.33010192       5294.34162813
     356          130.12022427         79.69376132         50.42646295        614.31538931        159.74927721      -4994.54809718
     357          129.94689236         85.37397213         44.57292023        612.06364401        171.13548305     -10435.20589629
     358          129.07021238         97.46695675         31.60325562        479.47114117        195.37634609      -9877.00920116
     359          128.47684569        104.04371623         24.43312946        331.36255845        208.55971898      -5926.49803125
     360          128.89894531         97.18232044         31.71662487        399.74617143        194.80578141      -1292.92425501
     361          129.92300994         82.78779916         47.13521079        571.88549489        165.95139768       4098.54470962
     362          130.41079508         74.83944254         55.57135254        644.91745005        150.01860439      11768.66246043
     363          129.80910801         79.94357333         49.86553468        565.14039307        160.25003521      20920.58740786
     364          128.83974215         89.98959656         38.85014559        391.59943566        180.38768366      27201.96586145
     365          128.66156724         91.93390099         36.72766625        351.89419137        184.28511832      26039.04403908
     366          129.48680819         83.39573426         46.09107393        530.27846354        167.17002749      17208.75956576
     367          130.32949227         75.52645581         54.80303646        675.08093202        151.39574951       5548.94707572
     368          130.15953552         79.66199553         50.49753999        671.17668248        159.68560143      -3262.30622549
     369          129.11606567         93.38314784         35.73291783        516.76556761        187.19019060      -7367.69958032
     370          128.37472991        102.45899173         25.91573819        324.04478339        205.38307642      -8864.80330451
     371          128.80532921         96.84294636         31.96238285        369.88241892        194.12549273      -9709.40239203
     372          129.95548814         82.46248649         47.49300165        561.65459100        165.29929565      -8532.08283607
     373          130.53973519         75.00839432         55.53134087        657.13672434        150.35727487      -2323.22474527
     374          129.89629385         82.42142207         47.47487178        595.10598150        165.21698040       8907.97800972
     375          128.75354528         95.91369796         32.83984732        419.93238548        192.26277778      20139.23687994
     376          128.41490957         99.91914515         28.49576442        327.53546634        200.29185413      24870.76465381
     377          129.27207090         89.83150570         39.44056520        477.93509468        180.07078432      20802.06321551
     378          130.34335277         77.29673711         53.04661566        631.21379011        154.94434795      11641.90915795
     379          130.38594036         76.83387525         53.55206511        645.19239178        154.01652316       3156.23521552
     380          129.32998780         88.96595934         40.36402847        506.65553445        178.33576260      -2144.75873976
     381          128.38557141         99.34238673         29.04318468        323.39013219        199.13571920      -5925.33891166
     382          128.66821384         95.21926124         33.44895259        377.93573476        190.87075208      -9964.27359062
     383          129.89878640         80.56092009         49.33786631        579.46238401        161.48753105     -12335.16480357
     384          130.68660207         72.14445450         58.54214757        680.24830639        144.61639493      -8763.44199997
     385          130.10727118         80.61947045         49.48780073        608.99335228        161.60489754       2056.33842710
     386          128.77759120         97.99690956         30.78068164        396.14244007        196.43865732      15355.62977438
     387          128.17531528        106.11085905         22.06445623        250.34143384        212.70338803      23466.71114660
     388          128.96286317         96.74387531         32.21898786        446.68520124        193.92690091      22369.98510740
     389          130.23337252         80.62698117         49.60639135        647.89045874        161.61995308      14784.85286592
     390          130.54827982         75.09146522         55.45681460        695.50036643        150.52379376       6684.37137310
     391          129.57857399         84.48753170         45.09104229        574.79934211        169.35857836       1305.62733483
     392          128.47217783         95.69136973         32.78080811        376.42900219        191.81711210      -2758.79460837
     393          128.53374661         93.71349023         34.82025639        361.86570374        187.85237489      -7744.73178118
     394          129.72799936         79.44725481         50.28074455        548.25990573        159.25514522     -12177.02314598
     395          130.71036564         69.17032496         61.54004068        666.69688253        138.65463536     -11346.28100130
     396          130.34861388         76.21362193         54.13499195        622.79640244        152.77320099      -2594.13612104
     397          129.00757674         95.53201308         33.47556367        434.16873439        191.49767543      10583.45903550
     398          128.14370513        108.69882123         19.44488390        264.02729773        217.89105993      20584.06197792
     399          128.67100849        103.79519991         24.87580858        404.82599177        208.06155826      22125.61669331
     400          129.94905239         87.91534753         42.03370486        600.84747390        176.22976994      16406.55643580
     401          130.53026642         78.47718232         52.05308410        660.19612552        157.31059677       8840.44609284
     402          129.80514920         83.50036107         46.30478812        554.36439221        167.37975604       3235.32710817
     403          128.67596841         93.27045844         35.40550997        363.41216225        186.96430026      -1057.37275223
     404          128.50307577         92.57657762         35.92649816        351.94159267        185.57338887      -6243.89825677
     405          129.53596584         79.19208676         50.34387908        552.16682167        158.74365082     -11408.60564212
     406          130.61954368         67.23921975         63.38032393        689.52585013        134.78365906     -12037.64030362
     407          130.50769780         71.44593214         59.06176566        663.08141924        143.21617941      -4734.25367249
     408          129.28258244         90.18301619         39.09956625        479.73933942        180.77540091       8122.26062404
     409          128.26246775        106.59959204         21.66287571        270.49270726        213.68307252      19301.33434436
     410          128.51293869        106.60626653         21.90667216        365.78114008        213.69645179      22680.11962446
     411          129.66696212         93.45148750         36.21547462        576.81784682        187.32718013      18121.34074907
     412          130.38543728         82.80779829         47.57763899        665.21634674        165.99148672      10390.79499436
     413          129.90063443         84.57262104         45.32801340        590.39049782        169.52914328       3807.24882204
     414          128.86479369         92.35299830         36.51179539        417.34468351        185.12521534      -1260.18525310
     415          128.55777432         92.23800543         36.31976890        361.87399000        184.89470761      -6536.63112485
     416          129.39460652         80.15813392         49.23647260        521.20236151        160.68013034     -11525.04093979
     417          130.44970162         67.54141453         62.90828709        656.36699056        135.38942037     -12393.52612323
     418          130.52292629         68.74140554         61.78152074        647.09815611        137.79484953      -5790.53501558
     419          129.50809162         84.69752562         44.81056600        492.35560389        169.77951943       6658.97748659
     420          128.50138881        101.45917736         27.04221145        312.79015233        203.37890923      18501.84010765
     421          128.54928501        105.10329847         23.44598654        378.78527440        210.68369323      23516.43356588
     422          129.48676076         96.04976302         33.43699775        564.29986596        192.53552553      20532.53524805
     423          130.18209859         86.93909205         43.24300655        644.80814545        174.27282745      13217.35565994
     424          129.86675258         87.30909281         42.55765977        569.59789345        175.01450851       5651.37594224
     425          128.99753656         93.09434353         35.90319303        397.39119404        186.61127100      -1080.06541319
     426          128.67799712         92.71368372         35.96431340        347.76356184        185.84822345      -7769.70760383
     427          129.34677334         81.97744583         47.36932751        519.48528736        164.32701258     -13529.83196887
     428          130.26706810         70.03999253         60.22707558        667.13637471        140.39791818     -14732.90721221
     429          130.39117093         69.42488147         60.96628946        673.09302430        139.16490389      -8259.29834499
     430          129.57284233         81.80079046         47.77205187        535.50134859        163.97289994       4474.75226316
     431          128.71982332         95.95882096         32.76100236        361.35853076        192.35322861      17476.65481867
     432          128.73425227        100.11643657         28.61781570        384.54979446        200.68733252      24581.20814738
     433          129.49276500         94.22181146         35.27095354        546.62953500        188.87132478      23878.50679427
     434          130.04013130         88.39809179         41.64203952        628.80584370        177.19744978      17867.37595639
     435          129.73512144         90.06715867         39.66796277        568.99398065        180.54315995       9877.46530708
     436          128.99236405         95.23749179         33.75487226        416.99335677        190.90729594       1207.43857791
     437          128.76589694         94.04178368         34.72411326        360.62370572        188.51045203      -7988.53886270
     438          129.40045583         83.58378667         45.81666916        502.14805664        167.54698593     -15867.34367058
     439          130.20691525         72.56338395         57.64353130        635.02763034        145.45615548     -18361.78417286
     440          130.26177573         71.93533936         58.32643637        639.16382027        144.19721541     -12368.84458806
     441          129.49146647         82.41912896         47.07233751        510.96330684        165.21238377        623.94065482
     442          128.76406819         93.52026729         35.24380089        364.54815939        187.46505193      14731.77423737
     443          128.87619241         95.28924516         33.58694726        417.84909496        191.01103759      23904.52338450
     444          129.62742544         89.11638233         40.51104311        580.69695785        178.63729141      25981.73735569
     445          130.07516131         85.05762651         45.01753480        653.52046160        170.50135583      22668.13180321
     446          129.66734880         89.13553458         40.53181422        577.18809183        178.67568284      16210.76936623
     447          128.90619411         95.90266318         33.00353093        400.69921154        192.24065813       7118.02608194
     448          128.74794750         95.21291436         33.53503314        333.72588837        190.85802950      -4443.58016074
     449          129.44652396         85.08602781         44.36049615        498.76339891        170.55828734     -15779.18351099
     450          130.22255253         75.07093822         55.15161431        648.89524184        150.48264659     -21623.27404582
     451          130.16895840         75.67817072         54.49078768        660.39321827        151.69986801     -17954.80847465
     452          129.33003716         86.13576287         43.19427429        531.53573287        172.66252254      -5882.55412686
     453          128.66794532         95.02690844         33.64103688        373.67229374        190.48517333       8752.59137688
     454          128.94066445         93.32541572         35.61524873        408.78687304        187.07446429      19878.95888430
     455          129.80873290         84.65021374         45.15851915        567.39411168        169.68468092      25182.07397780
     456          130.22897448         80.67153051         49.55744397        643.31703776        161.70925398      25763.96492987
     457          129.68296430         87.01219118         42.67077312        574.56562466        174.41935754      22721.61164334
     458          128.80161076         96.26939968         32.53221108        408.61993302        192.97579586      15273.07175528
     459          128.64367680         96.59434674         32.04933006        342.16693777        193.62716502       2845.98766390
     460          129.45014076         86.00896704         43.44117372        493.85210820        172.40835532     -11592.87322177
     461          130.32440175         75.57161826         54.75278349        635.45723838        151.48627941     -21623.05774351
     462          130.24195131         77.13574911         53.10620221        640.12362356        154.62164118     -21820.96354722
     463          129.25012841         89.48459021         39.76553820        501.01873246        179.37537857     -12331.23339339
     464          128.45546942         99.08503142         29.37043801        335.63422498        198.61984036       1298.09133162
     465          128.77035200         95.17185696         33.59849504        405.53935045        190.77572833      12946.94709827
     466          129.84681073         82.09436505         47.75244569        599.87394609        164.56138174      20342.86838514
     467          130.45134558         74.51347590         55.93786969        693.87720257        149.36519145      24648.21753042
     468          129.88186774         80.63017485         49.25169289        623.04078627        161.62635493      26441.77219348
     469          128.79739323         92.70399423         36.09339900        425.16675343        185.82880049      23454.62274768
     470          128.47511882         96.05657346         32.41854536        301.96974778        192.54917733      13186.10641369
     471          129.32429094         86.39677006         42.92752088        466.69945252        173.18572171      -2543.44686217
     472          130.37942173         75.29984027         55.07958145        641.58377092        150.94148975     -16830.90869528
     473          130.39337736         77.04551941         53.34785795        669.24632303        154.44077219     -22481.06632066
     474          129.29038370         91.71113094         37.57925275        534.32887022        183.83856700     -17769.79162576
     475          128.28858758        104.21570112         24.07288645        335.94433902        208.90446946      -7213.31262793
     476          128.52317680        100.91654705         27.60662975        357.76006391        202.29118543       3282.53366797
     477          129.74262756         85.03222440         44.71040317        557.20326280        170.45043629      11456.70964402
     478          130.58299833         73.19440209         57.38859624        669.55453446        146.72105616      18604.91343333
     479          130.11653209         76.87977479         53.23675730        620.17353720        154.10853060      25183.67670548
     480          128.90755776         89.79257187         39.11498589        444.63901622        179.99273991      27932.81715529
     481          128.36789848         95.55782270         32.81007578        330.36985558        191.54941184      22465.93771151
     482          129.14002981         86.92954786         42.21048195        476.27050454        174.25369575       8695.63270571
     483          130.34627872         74.48187485         55.86440387        645.94296820        149.30184590      -7229.45620572
     484          130.57185807         74.59491672         55.97694135        674.88906328        149.52844278     -17252.12651117
     485          129.48452275         90.19795199         39.28657076        534.40216533        180.80534031     -17866.97466081
     486          128.24788803        106.33752060         21.91036743        304.57555240        213.15774001     -12091.55784270
     487          128.23110109        106.11607043         22.11503066        313.21590916        212.71383444      -5167.62854562
     488          129.46087454         89.35675642         40.10411812        552.64012146        179.11913072        966.24511957
     489          130.58072493         72.92479394         57.65593099        700.90259947        146.18061602       8277.42718807
     490          130.37817384         72.20081991         58.17735393        674.06255977        144.72938161      18033.95765424
     491          129.14850999         84.53086498         44.61764500        491.91799918        169.44544163      26838.01747898
     492          128.34280892         93.22723919         35.11556974        308.33257239        186.87766557      28473.88001334
     493          128.90242697         87.32416766         41.57825931        417.00893304        175.04472665      20000.71502290
     494          130.17935259         74.39483301         55.78451958        614.73696803        149.12736711       5411.19584783
     495          130.67827776         71.74053356         58.93774420        682.21689262        143.80671953      -7393.79696034
     496          129.77150113         86.05207061         43.71943051        577.28643592        172.49475812     -13271.19654372
     497          128.42471282        104.87708450         23.54762832        364.34261789        210.23023844     -13174.43750025
     498          128.10889574        109.78203316         18.32686257        302.79538243        220.06240084     -11055.63224308
     499          129.14612344         96.41561814         32.73050530        502.43824272        193.26889651      -8416.67523744
     500          130.36707921         78.94092179         51.42615741        654.14385822        158.24018078      -2942.08158188
     501          130.44654607         74.11950274         56.32704333        648.44781507        148.57545677       7390.69874625
     502          129.38480654         83.20942028         46.17538625        498.67725431        166.79655379      19842.36355988
     503          128.46761533         91.89840113         36.56921420        350.46658904        184.21395744      27721.22337535
     504          128.77802326         87.78236315         40.99566011        447.65989079        175.96319752      26098.03853612
     505          129.96137731         75.11812837         54.84324894        633.36980243        150.57724109      16390.24156106
     506          130.63760244         69.99370247         60.64389997        703.33693916        140.30512795       4877.32298221
     507          129.98062904         81.52427122         48.45635782        602.77274818        163.41860626      -3182.57736341
     508          128.66688549        100.61268364         28.05420184        375.92009500        201.68207929      -7477.11897092
     509          128.11762965        109.20347863         18.91415102        260.66160538        218.90266553     -10696.01478540
     510          128.90196905         99.69801178         29.20395727        468.14489397        199.84858359     -13540.58821891
     511          130.11735663         82.76495181         47.35240482        650.53526776        165.90559927     -12850.99324160
     512          130.43585144         75.07656171         55.35928973        675.67814145        150.49391909      -5207.68849714
     513          129.59985348         81.17283848         48.42701500        542.92490813        162.71414551       8145.49927352
     514          128.66340785         89.83087154         38.83253631        363.76708577        180.06951312      20902.76161407
     515          128.74120506         88.31865860         40.42254646        392.31948559        177.03822284      26636.14176061
     516          129.73051650         77.58574336         52.14477313        569.72477619        155.52367235      23938.97866805
     517          130.46269419         70.97057834         59.49211585        662.22258451        142.26331402      16518.37008865
     518          130.07027201         78.37683977         51.69343224        602.35073230        157.10945619       8672.14619039
     519          128.97412775         94.44519469         34.52893306        434.50946529        189.31910525       1495.36856437
     520          128.37786621        104.20320128         24.17466492        345.57100432        208.87941304      -6186.69350821
     521          128.89234887         99.43019544         29.46215343        480.83703266        199.31173520     -13933.47982764
     522          129.87713325         87.05249292         42.82464033        623.74831634        174.50014395     -18030.14940832
     523          130.21562616         80.51860468         49.69702148        638.33530216        161.40270815     -14454.05742223
     524          129.59264830         84.59839018         44.99425811        516.70591235        169.58079856      -3303.56620133
     525          128.81213592         91.00189875         37.81023716        369.94660754        182.41688320      10351.88563894
     526          128.82831568         89.22717277         39.60114290        423.40259725        178.85937521      20343.03159978
     527          129.63388999         79.51613568         50.11775431        599.48354143        159.39321963      23978.38222923
     528          130.28394618         72.78928211         57.49466407        692.70182222        145.90897723      22729.89795281
     529          130.00601257         77.83684549         52.16916708        635.03855580        156.02701643      18945.62401599
     530          129.09690859         90.82312458         38.27378401        458.05600045        182.05852333      12863.42626416
     531          128.57120870         99.30038714         29.27082156        328.21055917        199.05152937       3448.20049134
     532          128.98502881         95.99176845         32.99326036        445.08071822        192.41927315      -8255.16927071
     533          129.81223930         86.39590972         43.41632958        603.31039651        173.18399712     -17737.32160807
     534          130.08825999         81.72156515         48.36669485        640.76683468        163.81408968     -19872.04826263
     535          129.54440031         85.82050358         43.72389673        539.52476272        172.03057291     -13255.94094206
     536          128.89271682         91.46158652         37.43113030        393.14906611        183.33834538      -1409.32494121
     537          128.94803900         89.86731935         39.08071965        404.97956224        180.14257419      10356.13320987
     538          129.65022071         81.70946807         47.94075264        550.81026625        163.78984061      18881.75819176
     539          130.15133845         76.36825769         53.78308075        633.93426051        153.08317447      23877.80838419
     540          129.84232826         80.55368270         49.28864556        584.61027288        161.47302342      25467.63234595
     541          129.08023419         90.08891075         38.99132344        446.14401777        180.58676285      22326.20669269
     542          128.75556498         94.69028992         34.06527506        387.58973447        189.81040827      13110.80628356
     543          129.23337257         89.97247903         39.26089354        510.15426918        180.35337089       -515.08182944
     544          129.93014237         82.39807428         47.53206808        635.39465253        165.17017884     -13280.01525300
     545          130.01370146         81.40745031         48.60625115        640.69502083        163.18443415     -19548.95524509
     546          129.38839111         88.16009560         41.22829551        514.51832912        176.72037706     -17391.61140715
     547          128.80666519         94.23381740         34.57284779        356.94902997        188.89539116      -9376.25316420
     548          128.97791351         91.80501647         37.17289704        394.24872076        184.02676423        453.87779613
     549          129.71922372         83.22824254         46.49098118        567.49651316        166.83428374       9874.23308388
     550          130.15350278         78.52219923         51.63130356        666.29566047        157.40083494      18549.51923765
     551          129.74179836         83.49171873         46.25007963        622.41322200        167.36243212      25454.37985673
     552          128.94232916         92.48349757         36.45883159        469.08121825        185.38680626      27486.82143503
     553          128.69879699         94.65101101         34.04778598        364.59496943        189.73167215      21675.75682063
     554          129.32999280         86.73336516         42.59662765        469.48583463        173.86043981       8853.33658193
     555          130.12573457         77.31311695         52.81261762        609.97392908        154.97718198      -5575.86710228
     556          130.15659235         77.15505016         53.00154218        635.34393783        154.66033090     -15232.73798965
     557          129.37205078         86.63973386         42.73231692        524.47827402        173.67275219     -17326.06829034
     558          128.68560815         95.12761713         33.55799101        371.88914765        190.68704787     -13607.78294408
     559          128.91184103         93.32948545         35.58235558        395.76037974        187.08262222      -7170.75353383
     560          129.79074724         84.28158344         45.50916380        555.15293956        168.94574699        853.46003162
     561          130.26959370         79.78624399         50.48334971        640.03938264        159.93466236      10847.54624196
     562          129.74279360         86.19712085         43.54567275        578.89851025        172.78551702      21462.55708349
     563          128.79395167         96.30572829         32.48822338        412.52036784        193.04861799      28180.26263007
     564          128.54129805         97.29911086         31.24218719        338.94275848        195.03989240      26310.59382311
     565          129.33075627         85.89343665         43.43731962        498.26713803        172.17677011      15638.89437574
     566          130.30498161         72.95718025         57.34780136        656.42857196        146.24553565       1517.58839006
     567          130.36785247         71.81179326         58.55605922        678.47608414        143.94956240      -9196.67357128
     568          129.44312162         83.32244432         46.12067730        548.55237937        167.02311491     -13343.58200875
     569          128.57640088         94.88736126         33.68903962        354.59798222        190.20544551     -12573.19143358
     570          128.74886850         94.69355871         34.05530979        351.21349408        189.81696070      -9743.25348152
     571          129.74668817         85.05547743         44.69121074        535.68941361        170.49704791      -5154.96987588
     572          130.38939238         79.46447930         50.92491308        651.20560444        159.28967239       2920.16745104
     573          129.88311638         86.52298504         43.36013134        613.51137365        173.43872461      14224.36109267
     574          128.76188402         99.21563323         29.54625080        448.19320422        198.88163681      24170.97755217
     575          128.31368252        102.26565033         26.04803219        322.23025169        204.99551599      26668.83674936
     576          129.11154216         89.67747179         39.43407037        449.43691994        179.76201729      19646.66886436
     577          130.32481659         72.46343160         57.86138498        620.74001856        145.25579707       7364.52883563
     578          130.62733649         67.24602925         63.38130724        665.05143802        134.79730898      -3208.94504631
     579          129.69702258         78.17540740         51.52161517        552.61086922        156.70567709      -8262.15991652
     580          128.59394267         92.57235839         36.02158427        363.27590447        185.56493127      -9156.33435394
     581          128.56048244         95.38005135         33.18043108        351.35786243        191.19306218      -8897.56898064
     582          129.59957440         86.05989561         43.53967879        538.21225804        172.51044363      -7613.45990006
     583          130.46767907         78.61959239         51.84808669        658.97579257        157.59606336      -2525.09483686
     584          130.10821256         84.72423898         45.38397359        617.91709454        169.83306741       7559.64725948
     585          128.88438459         99.38035818         29.50402641        429.54509726        199.21183446      18759.27131317
     586          128.18442955        105.91691389         22.26751566        257.33920563        212.31461732      24287.02350527
     587          128.84190450         94.88484116         33.95706334        409.12020018        190.20039388      20492.65233967
     588          130.17517006         75.38502585         54.79014421        619.25900308        151.11224758      10373.99576635
     589          130.74362435         65.74889377         64.99473058        694.05393170        131.79624205        712.34389112
     590          129.96115143         73.85941796         56.10173347        601.10811456        148.05410660      -4113.07507546
     591          128.74161825         89.11382440         39.62779385        403.95335966        178.63216393      -5094.82164160
     592          128.45466785         94.86165874         33.59300911        327.57251651        190.15392380      -5597.52929400
     593          129.37805235         87.08938654         42.28866581        494.55394892        174.57409867      -6334.31878197
     594          130.39668069         78.23492889         52.16175180        635.24845948        156.82499026      -4333.29609175
     595          130.28687548         82.02523379         48.26164168        625.62189413        164.42280542       2913.06546140
     596          129.12534980         96.84284916         32.28250064        467.14347361        194.12529788      13094.20812992
     597          128.21552479        106.80708568         21.40843910        292.61377569        214.09900167      19938.88119823
     598          128.60965004         99.54713351         29.06251654        390.58819413        199.54614216      18830.64166944
     599          129.90914961         80.53300973         49.37613988        590.95393174        161.43158364      11218.81072173
     600          130.70880524         67.62244229         63.08636295        674.92434754        135.55184371       3030.05042454
     601          130.17592118         71.86898285         58.30693833        595.02796623        144.06420118      -1145.57420721
     602          128.96867453         86.11011286         42.85856168        406.51368858        172.61110608      -1776.26194182
     603          128.46269385         93.88060688         34.58208696        329.04429568        188.18736680      -2268.33703391
     604          129.18458162         88.15489227         41.02968935        498.33248729        176.70994679      -3923.14375061
     605          130.24042830         78.58999878         51.65042952        649.67520815        157.53674180      -4043.52447974
     606          130.36992734         79.43737679         50.93255055        652.68454154        159.23534434        606.03940927
     607          129.39584314         92.40375283         36.99209031        499.51157767        185.22695480       9119.73273663
     608          128.41408756        104.19315615         24.22093141        293.11695137        208.85927717      16184.68451962
     609          128.53560613        101.39873888         27.13686725        335.85435003        203.25775792      16855.16504761
     610          129.63395055         85.67142786         43.96252268        542.76688998        171.73174476      11262.59240436
     611          130.50828356         72.05985853         58.44842503        654.28478588        144.44681898       4205.79338010
     612          130.24367189         72.64673715         57.59693474        610.79807121        145.62324024        232.91984534
     613          129.21445300         83.99415077         45.22030223        453.24834967        168.36957691       -346.15804827
     614          128.61637733         92.14065100         36.47572633        350.93634664        184.69955684       -420.12688895
     615          129.09144197         88.85390780         40.23753416        465.55294309        178.11115090      -1709.48045170
     616          130.02134992         80.43011887         49.59123105        606.45618669        161.22533485      -2391.70187300
     617          130.27718787         79.37835100         50.89883687        625.58807197        159.11702482        526.00584836
     618          129.53821595         89.12416421         40.41405174        505.37306331        178.65289048       6998.84470925
     619          128.65306661         99.63157400         29.02149261        346.28441849        199.71540645      13011.01070349
     620          128.64440421         98.89255201         29.75185220        385.70593154        198.23400782      14241.96050896
     621          129.52745140         86.81311347         42.71433793        561.36241344        174.02029844      10317.85284522
     622          130.30905455         75.45840998         54.85064457        656.04261619        151.25934896       4940.23571456
     623          130.14225896         75.57909760         54.56316136        603.12510214        151.50127204       1881.04084486
     624          129.28039551         85.04644233         44.23395318        441.33655873        170.47893669       1429.91113295
     625          128.74170388         92.19032068         36.55138320        346.96335622        184.79912166       1119.14581466
     626          129.11266811         89.58550847         39.52715964        475.54638594        179.57767321       -519.69870741
     627          129.89691128         82.08841635         47.80849493        623.62767124        164.54945734      -1819.64898313
     628          130.14029874         80.22604996         49.91424878        649.25226354        160.81627070         13.42929046
     629          129.55970098         87.29690484         42.26279615        536.20799640        174.99007725       5221.28465318
     630          128.85000678         95.46218389         33.38782289        371.32585115        191.35770007      10574.46342204
     631          128.84585397         95.08697121         33.75888276        366.69780930        190.60557151      12382.34753002
     632          129.54947973         86.06582262         43.48365712        518.04152396        172.52232456      10057.39054928
     633          130.14994868         77.92640468         52.22354400        615.04633804        156.20654135       6307.00450557
     634          129.97915353         78.87406165         51.10509188        583.00704642        158.10615700       3954.10418388
     635          129.27589968         86.69656215         42.57933753        454.06824970        173.78666674       3146.20716225
     636          128.88110366         91.93049115         36.95061251        374.74003440        184.27828316       2028.72736934
     637          129.23758286         89.20377907         40.03380379        471.72778636        178.81248161       -223.42066769
     638          129.87557913         83.23769244         46.63788669        595.26860477        166.85322645      -1861.06069521
     639          129.98921338         82.55232854         47.43688483        613.53494738        165.47938757       -472.84160868
     640          129.41615907         88.64805834         40.76810074        510.17507043        177.69851755       3913.80887024
     641          128.84534385         93.85033428         34.99500957        383.72265192        188.12668418       8352.50462106
     642          128.99320868         90.58841326         38.40479542        427.27260497        181.58803527       9876.82321256
     643          129.72917164         81.00192653         48.72724510        581.64939362        162.37154580       8487.92135363
     644          130.20711479         75.11888960         55.08822519        662.16989737        150.57876702       6761.44423616
     645          129.86350455         79.41794736         50.44555719        602.42257538        159.19639727       6581.52446074
     646          129.09542448         89.24241315         39.85301132        438.08695618        178.88992515       6925.06870698
     647          128.79790272         94.18397274         34.61392998        342.51925476        188.79547559       5361.35770360
     648          129.29931663         90.16512884         39.13418779        470.04360072        180.73954502       1448.99101672
     649          129.96740872         83.86894922         46.09845950        616.46971083        168.11860548      -2141.65853046
     650          129.96788809         84.22606136         45.74182674        641.10103788        168.83445079      -2299.16588184
     651          129.27591075         91.19544867         38.08046208        530.97337446        182.80486161       1098.76342585
     652          128.72562283         95.46089769         33.26472514        381.54060401        191.35512183       5028.09096735
     653          129.02397660         89.69221164         39.33176496        398.14509577        179.79156389       6661.86515032
     654          129.89094845         78.05005418         51.84089426        548.10785600        156.45440164       6324.39520998
     655          130.35271255         72.33552639         58.01718616        633.67748576        144.99940604       6623.13636059
     656          129.86502667         78.78319526         51.08183141        585.14820672        157.92401175       8838.50375435
     657          128.96399211         90.72922904         38.23476307        439.23776177        181.87030604      10928.20046522
     658          128.66926117         95.93721720         32.73204397        361.85840277        192.30992303       9668.99604438
     659          129.30459998         90.42375846         38.88084152        483.02204200        181.25797826       4581.98674410
     660          130.10090162         82.78170571         47.31919591        618.19373420        165.93918312       -971.30327968
     661          130.07744663         83.71645824         46.36098838        632.24512309        167.81293132      -3024.47270625
     662          129.20808792         92.82232361         36.38576432        509.82968729        186.06599637      -1050.82614796
     663          128.49974955         98.35489249         30.14485705        357.16123156        197.15624818       1801.25274181
     664          128.84126408         90.92515926         37.91610482        413.35744516        182.26305587       2597.48481948
     665          129.93555274         75.45267563         54.48287712        600.13211251        151.24785422       2110.26239221
     666          130.58266790         66.97561685         63.60705105        700.57221977        134.25525669       3731.53223519
     667          130.03668793         74.28775468         55.74893325        642.36907225        148.91272440       8938.24166016
     668          128.88620013         89.86441419         39.02178594        453.03359078        180.13675068      14634.07062460
     669          128.41372697         97.96265752         30.45106944        305.23840940        196.36999777      15765.20157691
     670          129.13246824         92.08930923         37.04315901        439.15438871        184.59664025      10583.06936244
     671          130.18175566         81.94354939         48.23820628        617.23885677        164.25906582       2700.63024365
     672          130.30749234         81.69620868         48.61128366        661.59543806        163.76326166      -2474.20422879
     673          129.32069271         92.97929289         36.34139982        547.40989289        186.38064747      -3027.38357038
     674          128.34604375        102.37980790         25.96623585        361.08784178        205.22434933      -1697.70263578
     675          128.54792099         96.75916911         31.78875189        358.97399227        193.95755793      -1793.91102411
     676          129.77907290         79.04708650         50.73198641        546.98039642        158.45299210      -2782.86028490
     677          130.70820901         66.15086563         64.55734337        668.30154483        132.60201045       -821.82467675
     678          130.30671845         70.77198414         59.53473431        634.73987511        141.86522415       6256.15915643
     679          129.01822026         87.41048315         41.60773711        470.11094416        175.21774945      15292.85127919
     680          128.27377717         98.46658458         29.80719259        339.49215244        197.38013936      19990.16850301
     681          128.88078401         93.77019880         35.11058520        461.85691605        187.96604947      16896.26729060
     682          130.10404956         81.55509683         48.54895273        636.24664737        163.48039739       8744.24857892
     683          130.49808157         78.41136953         52.08671204        681.69957709        157.17867245       1484.42894378
     684          129.56526104         89.62682392         39.93843712        560.82686517        179.66049164      -1683.24310039
     685          128.34981523        102.49101481         25.85880042        346.50236044        205.44726796      -2675.12928688
