     istep               E_tot               E_kin               E_pot              F_norm                Temp            Pressure
      none              kJ/mol              kJ/mol              kJ/mol          kJ/(Åmol)                   K                  Pa
     340          105.69988171         77.32529961         28.37458210        330.27084365        442.86172174      39337.77477854
     341          106.02298044         78.60594415         27.41703629        317.02806687        450.19629978      29971.42660579
     342          106.12370979         81.86463431         24.25907549        240.71275611        468.85964983      13250.13119279
     343          106.36661988         82.92203339         23.44458649        167.79778877        474.91564419      -7493.59891180
     344          106.97941706         79.46191496         27.51750210        211.84769831        455.09866305     -27408.21952558
     345          107.79952991         73.96872971         33.83080019        301.16118378        423.63778944     -40871.63173538
     346          108.45201527         71.37219833         37.07981694        343.93739821        408.76679168     -43581.10375705
     347          108.76016143         73.88904891         34.87111253        324.77660558        423.18143715     -34854.66621457
     348          108.93154577         78.71380534         30.21774043        283.49620849        450.81404834     -18279.54288897
     349          109.31267473         81.10369203         28.20898270        295.48270759        464.50153925         16.79354087
     350          109.98633186         79.45757480         30.52875707        363.53302132        455.07380581      14244.27260044
     351          110.66307904         76.79956897         33.86351007        412.71000191        439.85072818      20951.55768150
     352          110.99325129         77.08605446         33.90719683        392.83317360        441.49150370      19235.91982958
     353          110.95604417         80.52614457         30.42989960        299.82152017        461.19377754       9996.08219514
     354          110.88983258         83.21771339         27.67211919        192.30191090        476.60907900      -4423.85441925
     355          111.12252181         81.56901530         29.55350652        222.15299268        467.16656432     -19997.66200990
     356          111.60977103         76.55399137         35.05577965        340.91062889        438.44424265     -31317.14787534
     357          111.98707191         72.94505110         39.04202081        413.48953049        417.77492083     -33379.29903503
     358          111.98004146         74.26586311         37.71417834        400.19426490        425.33954825     -24171.43869906
     359          111.71156038         79.04489607         32.66666431        312.79721018        452.71028946      -6091.44513993
     360          111.55977817         82.52335658         29.03642159        214.95686054        472.63232037      15109.08744813
     361          111.73188269         81.85061458         29.88126812        215.31135995        468.77935526      33123.26309856
     362          112.04085787         78.92578613         33.11507174        279.48756801        452.02811644      43545.43087521
     363          112.13634424         77.80085322         34.33549101        301.07472608        445.58533863      44595.74094665
     364          111.92075583         79.75913021         32.16162563        253.06147234        456.80089061      36567.31022083
     365          111.67505402         81.75619629         29.91885773        173.93189227        468.23859764      21383.75031623
     366          111.75325064         80.00202877         31.75122187        180.66720294        458.19203265       2787.77222264
     367          112.19162545         74.58277568         37.60884977        270.96243243        427.15458738     -13763.59644474
     368          112.67031440         69.81949551         42.85081889        331.24515949        399.87406643     -22597.57454484
     369          112.86816568         69.84238977         43.02577590        319.63574641        400.00518771     -20396.92582788
     370          112.81462099         74.22595045         38.58867054        245.28696741        425.11095825      -8071.06231169
     371          112.84907661         78.49243796         34.35663865        179.14269108        449.54622086       9632.07471144
     372          113.23637328         78.91783961         34.31853367        225.59664945        451.98260468      26534.30212419
     373          113.86768650         76.35070777         37.51697873        310.27296460        437.27998558      37631.44611328
     374          114.37900683         74.89771510         39.48129173        341.32969816        428.95832583      40262.86951685
     375          114.55589583         77.03747957         37.51841626        294.82454861        441.21330293      33847.81487605
     376          114.57538517         80.66855548         33.90682969        200.78515368        462.00940122      19439.73575621
     377          114.81352790         81.41909318         33.39443471        183.37474523        466.30792213        -68.91599989
     378          115.42823220         77.65022025         37.77801195        291.30533943        444.72262516     -19708.41318838
     379          116.18046997         72.52492786         43.65554211        387.01151213        415.36876783     -33437.80972705
     380          116.69428584         70.74608421         45.94820163        408.26582950        405.18087634     -36612.94759798
     381          116.86523898         73.52487960         43.34035938        349.09578450        421.09574661     -28425.18934499
     382          116.96053054         77.34600154         39.61452899        252.67502704        442.98028699     -12396.59156564
     383          117.30220159         77.87660289         39.42559869        225.50331972        446.01917631       5506.19014713
     384          117.89339242         74.65849815         43.23489427        300.40739729        427.58826928      19650.69080744
     385          118.40760689         71.41952054         46.98808635        367.93930105        409.03781803      26484.74886763
     386          118.54970595         71.78049358         46.76921237        373.90856036        411.10520276      24685.14961105
     387          118.38259910         75.23178066         43.15081844        326.09942301        430.87160451      14702.53756049
     388          118.25768277         77.84370364         40.41397913        279.82635898        445.83075389      -1214.41045797
     389          118.43131751         76.82191210         41.60940541        294.76379999        439.97869301     -18712.24247165
     390          118.79401123         73.75097841         45.04303282        340.43575525        422.39067214     -31927.26510206
     391          119.00646801         72.89246437         46.11400364        350.18442733        417.47374322     -35574.59977173
     392          118.88339758         76.43515253         42.44824506        298.33076550        437.76362225     -27514.33353373
     393          118.59709164         81.95858472         36.63850692        208.90732169        469.39772785      -9930.31326280
     394          118.48084653         84.88717960         33.59366693        173.24580848        486.17053797      11803.75042139
     395          118.65844613         83.21348448         35.44496164        239.86408485        476.58485898      31655.04195382
     396          118.91274009         79.35524657         39.55749352        302.38790735        454.48774595      45034.36672211
     397          118.93384652         77.26076431         41.67308221        304.38347992        442.49211163      49472.15519147
     398          118.66685249         78.09450732         40.57234517        250.34200415        447.26717057      44392.30111757
     399          118.37491953         79.26444796         39.11047157        207.25398964        453.96771912      31061.52086096
     400          118.35243147         77.73042794         40.62200353        261.77311694        445.18199503      12916.15323514
     401          118.60717390         73.77647109         44.83070282        355.75676776        422.53667523      -4651.49930602
     402          118.85884334         70.98437549         47.87446786        407.82448756        406.54563129     -15889.75733690
     403          118.84835446         72.41997963         46.42837482        388.61811028        414.76770255     -17186.51403756
     404          118.61259315         77.24499637         41.36759678        309.85597369        442.40180462      -8835.15898766
     405          118.42617583         81.46653303         36.95964280        228.66152716        466.57962221       5234.47972546
     406          118.48549105         81.97107996         36.51441109        232.93442804        469.46929123      19488.37429716
     407          118.69058905         79.46000777         39.23058127        296.52832333        455.08774009      29052.52286852
     408          118.76065340         77.24259548         41.51805792        333.02489827        442.38805408      30906.25038075
     409          118.54464583         77.42727553         41.11737031        314.50349837        443.44576382      23991.41840741
     410          118.18120752         78.76913419         39.41207333        260.92612728        451.13093080       9111.02356714
     411          117.93986813         78.41198279         39.52788534        229.11510977        449.08543358     -10885.98503655
     412          117.92761232         75.40694483         42.52066749        255.71880381        431.87481439     -31147.45767982
     413          117.98265003         72.02139197         45.96125806        295.22927158        412.48488930     -45925.52695938
     414          117.86262509         71.39797660         46.46464849        301.23013086        408.91443039     -50728.14555777
     415          117.51292767         74.16237850         43.35054917        271.27332686        424.74686549     -44333.41192967
     416          117.12166625         77.68401412         39.43765212        244.46588613        444.91617129     -29296.56970428
     417          116.90827831         78.75696456         38.15131375        266.04245407        451.06123221     -10643.86119182
     418          116.88324304         76.78199040         40.10125264        315.35004807        439.75005123       6247.89562021
     419          116.84032320         74.09580325         42.74451995        341.98328601        424.36557200      17266.10729955
     420          116.58206120         73.26910702         43.31295418        324.43095428        419.63087177      20174.36968671
     421          116.12681519         74.42609254         41.70072265        279.33430264        426.25722307      14691.96853966
     422          115.67521275         75.44403283         40.23117992        257.52312394        432.08722684       2610.43547828
     423          115.38237845         74.62845050         40.75392795        290.75287493        427.41617874     -12190.23142046
     424          115.19010173         72.78380288         42.40629885        337.84572745        416.85141114     -24487.15531464
     425          114.89831061         72.38361313         42.51469748        350.48869477        414.55942229     -29474.85341666
     426          114.38947173         74.79884238         39.59062935        313.85940250        428.39205651     -24799.51452725
     427          113.75774936         78.64312468         35.11462468        247.93143841        450.40924220     -11613.16609451
     428          113.20824326         81.00994310         32.19830016        207.86946128        463.96461521       6028.74970443
     429          112.84515811         80.23636120         32.60879691        235.08731635        459.53411426      22944.02381693
     430          112.57975706         77.28725048         35.29250659        283.94546035        442.64380464      34630.10892621
     431          112.24684494         74.46820091         37.77864403        306.28529173        426.49838845      38303.45729433
     432          111.79116785         73.03689511         38.75427274        293.70069472        418.30093490      33210.79784363
     433          111.32127181         72.28423021         39.03704160        267.15261933        413.99023094      20668.98854230
     434          110.98371513         70.87893949         40.10477564        259.71983262        405.94177241       3983.77804236
     435          110.80370833         68.79376872         42.00993961        280.85424799        393.99946736     -12091.05522920
     436          110.66368830         67.61861254         43.04507576        306.93292565        387.26904805     -22661.19466182
     437          110.43603379         68.92472724         41.51130655        316.74839525        394.74950020     -24454.50878373
     438          110.12387277         72.47171381         37.65215896        309.33979629        415.06399737     -17149.47252856
     439          109.86239929         76.19149475         33.67090453        298.55209811        436.36813200      -3479.26487832
     440          109.78486911         77.98332371         31.80154540        296.33281334        446.63039367      11924.67049756
     441          109.89714024         77.48620633         32.41093390        298.52451734        443.78327559      24233.75515981
     442          110.08737196         76.09886735         33.98850461        292.29341303        435.83763124      29821.76631706
     443          110.25049797         75.38181956         34.86867841        274.14608625        431.73091560      26993.24817801
     444          110.39212964         75.57933291         34.81279673        257.81539862        432.86212491      16190.53464158
     445          110.60902978         75.72069880         34.88833098        263.46893203        433.67176344        -91.23591564
     446          110.97637964         75.02083494         35.95554470        290.93342529        429.66346454     -17731.78222730
     447          111.46422293         73.97201968         37.49220325        317.22731386        423.65663196     -31970.43016832
     448          111.96976792         73.92831716         38.04145076        321.03327454        423.40633644     -38898.42052013
     449          112.42992392         75.63015693         36.79976699        297.16845246        433.15320707     -36912.57136455
     450          112.89417647         78.25968031         34.63449616        261.49244882        448.21315844     -27363.52557705
     451          113.47944674         80.07342330         33.40602344        248.29676842        458.60092734     -13991.93744300
     452          114.25305777         80.01039989         34.24265788        277.91900650        458.23997617      -1452.48566093
     453          115.16528903         78.65443270         36.51085633        327.10460111        450.47400607       6293.44058350
     454          116.10003166         77.59806605         38.50196561        363.37394520        444.42392471       7040.14381389
     455          116.98886835         77.89474500         39.09412335        370.86657645        446.12308079        684.59295523
     456          117.87022474         79.18728495         38.68293980        351.12371844        453.52578687     -10912.53954604
     457          118.83397698         80.35339044         38.48058653        319.33950635        460.20437061     -24334.25578274
     458          119.91033736         80.90930935         39.00102801        295.91572005        463.38826005     -35319.61717725
     459          121.02041262         81.62088269         39.39952993        290.03964658        467.46362212     -39894.57991707
     460          122.04388907         83.62038789         38.42350117        291.56108501        478.91529863     -35738.10979727
     461          122.93611855         86.95250520         35.98361335        286.52269124        497.99918468     -23195.39979038
     462          123.77041609         90.15535171         33.61506438        273.41115521        516.34270394      -5308.83518352
     463          124.65703743         91.44632963         33.21070780        263.10684958        523.73646388      13267.63533901
     464          125.62175296         90.37842349         35.24332947        264.75677730        517.62029290      27928.79696834
     465          126.57295741         88.27317554         38.29978187        272.47320306        505.56300072      35521.78607106
     466          127.39512443         86.95901775         40.43610668        273.02440185        498.03648372      34982.65945321
     467          128.07233372         87.09750924         40.97482448        263.52715745        498.82965986      27280.99898692
     468          128.71006094         87.81781166         40.89224928        258.77995063        502.95501559      15043.04079575
     469          129.42738933         88.00056311         41.42682622        276.64872207        504.00167978       2034.86092648
     470          130.23074008         87.77524517         42.45549492        309.96302166        502.71122642      -7640.45195993
     471          131.00683816         88.52759516         42.47924300        331.40359589        507.02012681     -10751.01464759
     472          131.64942852         91.31988622         40.32954230        320.22866652        523.01229020      -6215.18759426
     473          132.18652786         95.42666853         36.75985933        276.69517766        546.53288040       4282.35304496
     474          132.76686015         98.68257910         34.08428104        228.68501622        565.18031106      16876.71217354
     475          133.51331236         99.43131507         34.08199729        222.75804997        569.46851298      27094.73850436
     476          134.39817665         98.08492630         36.31325036        261.62330425        561.75740094      31526.92371255
     477          135.27574663         96.63194855         38.64379808        298.12523898        553.43582665      28747.07458902
     478          136.03936630         96.58930061         39.45006570        302.38263227        553.19157098      19307.62780100
     479          136.73427458         97.56855853         39.16571605        277.33428155        558.80003101       5285.03213351
     480          137.50311561         97.97994023         39.52317538        254.59120267        561.15611896     -10145.21037021
     481          138.41933422         97.07658664         41.34274758        266.82130762        555.98238242     -23159.97286621
     482          139.38837454         96.02725051         43.36112403        299.73081738        549.97256664     -30165.02525388
     483          140.23545197         96.70270657         43.53274540        314.30495367        553.84107588     -29118.44387532
     484          140.89417270         99.42670786         41.46746483        293.19369045        569.44212634     -20612.40821927
     485          141.48297118        102.26012313         39.22284805        254.22033839        585.66981860      -7843.35012226
     486          142.17329167        102.81603715         39.35725452        244.49296559        588.85368004       4717.77422770
     487          142.98951529        100.76485367         42.22466162        282.25473953        577.10602883      13169.29603148
     488          143.76451524         98.28113251         45.48338273        323.47037617        562.88112400      15415.62728482
     489          144.30792206         97.83821814         46.46970392        327.54477881        560.34444035      11307.70187634
     490          144.60691971         99.67448028         44.93243943        288.50628711        570.86118220       2137.31201709
     491          144.83557610        101.68734217         43.14823393        240.47957970        582.38935587      -9777.62307350
     492          145.15660177        101.87750421         43.27909756        243.90831826        583.47846238     -21262.05760150
     493          145.53434619        100.62094699         44.91339920        297.02403223        576.28183856     -28732.59900335
     494          145.77204858        100.19656704         45.57548154        339.13737387        573.85130628     -29344.42248048
     495          145.73680844        102.06369954         43.67310891        337.04337693        584.54485053     -22400.39284094
     496          145.52033685        104.96495693         40.55537992        298.24424601        601.16109193      -9956.93100834
     497          145.34981385        106.07753114         39.27228272        265.30313840        607.53308831       4027.14876573
     498          145.34221402        104.03289293         41.30932109        278.36233755        595.82292357      15502.15052910
     499          145.37458244        100.46921655         44.90536588        312.64963571        575.41283963      21857.78366193
     500          145.21816766         98.33813508         46.88003259        318.79697239        563.20759224      22338.97744512
     501          144.79108076         98.78370281         46.00737795        280.11541543        565.75947236      17605.56710018
     502          144.24775814        100.04366403         44.20409412        228.57284497        572.97559173       9297.60759102
     503          143.80100639         99.60871356         44.19229284        239.17362515        570.48451940         -0.63181999
     504          143.47247463         97.22112201         46.25135262        313.82266131        556.81017338      -6900.64388836
     505          143.05381331         95.29828641         47.75552690        377.31082499        545.79760324      -8140.38000990
     506          142.32895212         96.22400965         46.10494247        386.20145840        551.09945644      -2151.31125983
     507          141.31325421         99.50816952         41.80508469        337.69173369        569.90867805       9840.86817747
     508          140.24113695        102.05098749         38.19014946        267.18488824        584.47204543      24201.10512505
     509          139.31177720        101.32578974         37.98598746        240.98598468        580.31865282      36608.29585415
     510          138.47362499         98.01157222         40.46205277        275.70380779        561.33728340      43872.03180780
     511          137.48877644         95.16369392         42.32508252        307.07301505        545.02675774      44683.55180750
     512          136.20779524         94.84129157         41.36650367        295.14638957        543.18027717      39270.96552340
     513          134.74723267         95.95455482         38.79267784        252.87349290        549.55621990      28862.91405609
     514          133.36709374         95.73114585         37.63594789        239.42370906        548.27669970      15635.81078430
     515          132.18416444         93.10738563         39.07677881        286.94425508        533.24975543       2803.98410143
     516          131.04697102         90.13754336         40.90942766        340.04099546        516.24071096      -6006.95190809
     517          129.71771058         89.73703585         39.98067473        346.26107638        513.94690223      -8282.36262500
     518          128.15733935         92.26435522         35.89298413        294.77440798        528.42150514      -4058.38339118
     519          126.58926284         94.84781716         31.74144568        221.71270102        543.21765091       3976.38761630
     520          125.26471940         94.33068628         30.93403312        213.44998982        540.25591042      11934.32106621
     521          124.19156000         90.62109519         33.57046480        280.07581693        519.01013570      16623.26431473
     522          123.13405553         86.72008882         36.41396670        332.79905708        496.66807679      16525.41075144
     523          121.88746673         85.40074027         36.48672646        327.80845493        489.11183100      11562.41136340
     524          120.51693658         86.28341078         34.23352580        274.31355537        494.16711023       2515.60089984
     525          119.28587147         86.60215939         32.68371209        235.03267871        495.99266483      -9020.64658371
     526          118.35159946         84.73852394         33.61307552        275.25119358        485.31914911     -20336.02700699
     527          117.57563472         82.39628446         35.17935026        344.43212206        471.90454590     -27928.95933042
     528          116.67012278         82.80566666         33.86445612        371.66770579        474.24918222     -28927.26818943
     529          115.51962758         86.90786456         28.61176303        334.52010553        497.74351633     -22769.05769485
     530          114.31412086         91.87709584         22.43702503        257.09915838        526.20357185     -11710.79114736
     531          113.33903309         93.79022734         19.54880575        215.72189514        537.16056415        382.22887744
     532          112.65509793         91.59177228         21.06332565        261.66676667        524.56945104      10002.30893360
     533          112.02690974         87.99842099         24.02848875        318.15693981        503.98941131      15212.54302352
     534          111.18155802         86.37241393         24.80914409        322.55660910        494.67685399      15538.82675015
     535          110.10832473         87.08384524         23.02447948        269.03867664        498.75140262      11323.16602877
     536          109.06282329         87.42860923         21.63421406        206.34577733        500.72595396       3599.54405173
     537          108.27026997         85.13543051         23.13483946        223.09101082        487.59233430      -5461.84506821
     538          107.66316817         81.40805580         26.25511237        294.80495310        466.24470820     -12540.46472479
     539          106.95293851         79.93600775         27.01693076        334.50075619        457.81391339     -14352.69979182
     540          105.95885920         82.86506576         23.09379344        308.32491692        474.58937603      -9484.35130420
     541          104.82478087         88.21976285         16.60501802        230.46087798        505.25709261        629.60261692
     542          103.87742531         91.72978549         12.14763982        174.80416156        525.35988790      12500.48707225
     543          103.28277633         91.11751544         12.16526089        223.17835334        521.85326112      22512.21553854
     544          102.88534518         88.15187868         14.73346650        294.02956252        504.86830268      28409.95202803
     545          102.40931014         86.28226359         16.12704655        312.94737741        494.16053994      29443.85384861
     546          101.79016452         86.62851419         15.16165032        270.40048021        496.14360552      25717.82376515
     547          101.25601157         86.91087549         14.34513607        213.73607477        497.76076075      17917.55717825
     548          101.06324979         84.48991674         16.57333305        234.21818102        483.89531219       7750.10335203
     549          101.18937443         79.92603104         21.26334339        312.69442826        457.75677425      -1805.21373697
     550          101.33987031         76.81812513         24.52174518        359.66357598        439.95700406      -7418.93114317
     551          101.27011131         77.93404575         23.33606555        334.58867121        446.34816622      -7231.04963802
     552          101.06120508         81.96454340         19.09666167        243.30505473        469.43185472      -2100.19853288
     553          101.03520298         84.65549176         16.37971122        153.98725451        484.84360258       4893.73679860
     554          101.39994004         83.19499777         18.20494227        203.18934681        476.47898083      10308.36018669
     555          102.01922549         79.05481414         22.96441136        305.51294307        452.76709276      11982.81966794
     556          102.56457416         76.17928569         26.38528848        358.70461073        436.29820757       9315.56177330
     557          102.87747610         76.59265241         26.28482369        345.51359384        438.66566427       2534.97567237
     558          103.13673068         78.34304385         24.79368683        297.67501768        448.69060268      -7771.29985132
     559          103.64560852         78.02907865         25.61652987        283.59282721        446.89244387     -20250.55745406
     560          104.48082805         74.97504801         29.50578004        327.69887246        429.40123113     -32251.81167651
     561          105.40043986         72.25859145         33.14184840        368.69462001        413.84339126     -40351.82829034
     562          106.11597452         73.34926759         32.76670693        355.07420907        420.08997181     -42056.64154203
     563          106.62309728         78.09455634         28.52854094        282.18823590        447.26745134     -37383.12914737
     564          107.21757588         82.58440075         24.63317513        203.17214097        472.98193591     -28885.77506688
     565          108.17612776         83.12419132         25.05193644        224.34303711        476.07345422     -20065.65263649
     566          109.45793951         79.96914138         29.48879812        311.75098239        458.00367819     -13551.91534433
     567          110.75900932         76.75512693         34.00388239        365.51532088        439.59619729     -10455.82471973
     568          111.85462993         76.37351547         35.48111447        354.16379563        437.41061107     -10927.54330810
     569          112.84290390         77.96196393         34.88093996        298.61547723        446.50806078     -14755.87297914
     570          114.01745873         78.32510117         35.69235756        267.62204352        448.58784039     -21131.50902724
     571          115.51821779         76.03473070         39.48348709        309.49682343        435.47030429     -28024.03937464
     572          117.15902190         73.42923393         43.72978797        366.12734210        420.54795946     -32379.64051705
     573          118.62881778         74.14936161         44.47945617        373.12392926        424.67231439     -31580.57286657
     574          119.83856615         78.95828906         40.88027710        314.05947831        452.21426898     -25140.05933122
     575          121.01952789         84.60050818         36.41901971        223.06836026        484.52869760     -15110.42766417
     576          122.45913773         87.07198025         35.38715748        198.28078207        498.68344881      -4790.33073777
     577          124.17122996         85.71828109         38.45294887        268.41387765        490.93046826       3117.63923383
     578          125.87205722         83.64969531         42.22236190        327.16723835        479.08314971       7386.96746895
     579          127.28725118         84.10148473         43.18576645        323.86139627        481.67066295       7845.73671654
     580          128.44243029         86.88031045         41.56211984        267.35752621        497.58570692       4666.60596839
     581          129.61338125         88.84674198         40.76663927        221.95203091        508.84796208      -1576.37205620
     582          130.99807891         87.76953696         43.22854195        259.18086618        502.67853407      -9245.05008254
     583          132.48251864         85.09560821         47.38691043        326.72535180        487.36426184     -15518.64138069
     584          133.76147482         84.45315823         49.30831659        349.99913800        483.68478686     -17535.01874767
     585          134.67490933         87.55296825         47.12194108        304.97317541        501.43818981     -14101.62309537
     586          135.38097854         92.10121034         43.27976819        212.15112317        527.48713281      -6490.12028076
     587          136.17266420         94.09580128         42.07686292        154.79042404        538.91066406       2423.79168492
     588          137.14545564         91.99166209         45.15379355        212.15756858        526.85972203       9887.46039249
     589          138.08913721         88.16966772         49.91946949        281.43054821        504.97018504      14387.55591764
     590          138.72295456         86.19001729         52.53293727        298.04741945        493.63222188      15507.82843562
     591          139.00711555         86.98844849         52.01866706        265.38493243        498.20504111      13246.15320363
     592          139.18126217         88.23706517         50.94419700        237.93226760        505.35618743       7888.96579273
     593          139.49212008         87.42450221         52.06761787        275.05774988        500.70243201        589.25948801
     594          139.92087827         85.01334129         54.90753698        340.07505690        486.89309816      -6306.72113809
     595          140.21511315         84.02162329         56.19348986        367.52133046        481.21327615     -10057.28923661
     596          140.18352043         86.49571521         53.68780521        330.45080749        495.38303189      -9101.36554105
     597          139.91700232         90.90182818         49.01517414        245.31949297        520.61796513      -4078.15774976
     598          139.68659323         93.44659942         46.23999381        188.57781349        535.19251935       2655.05168600
     599          139.63658534         91.91524147         47.72134387        240.55786073        526.42204165       8558.18503071
     600          139.62260086         87.80046335         51.82213751        318.24379916        502.85565739      12134.34257988
     601          139.37662474         84.45012417         54.92650057        347.77388824        483.66741003      12996.63545633
     602          138.80772528         83.42375553         55.38396974        318.17036970        477.78913493      11225.67342534
     603          138.09753081         83.15009171         54.94743911        263.11255436        476.22179237       7081.92847646
     604          137.48971485         81.24510951         56.24460534        247.11415776        465.31147322       1442.76269146
     605          137.01895921         77.68420800         59.33475121        285.26521753        444.91728165      -3771.15053261
     606          136.48499491         75.13828732         61.34670758        318.10883631        430.33614431      -6094.64996505
     607          135.69554632         76.07557514         59.61997118        306.62727288        435.70423079      -3875.61938823
     608          134.70149636         79.90576722         54.79572914        258.99962521        457.64071820       2611.56827407
     609          133.76070845         83.38549539         50.37521305        228.44907998        477.57000935      11311.20743098
     610          133.07245330         83.85289431         49.21955899        260.75837117        480.24692219      19653.88972460
     611          132.57825808         81.74621800         50.83204008        312.80348585        468.18144940      25819.90274129
     612          132.04623168         79.73229396         52.31393771        329.66580946        456.64719259      29063.55857809
     613          131.33845370         79.56750669         51.77094701        298.27569376        455.70341381      29248.88686071
     614          130.56260284         80.25494016         50.30766268        249.67491570        459.64052069      26491.53388967
     615          129.94631196         79.48118577         50.46512619        247.70317367        455.20903188      21425.19222571
     616          129.58362555         76.58388194         52.99974361        301.08226878        438.61543356      15631.74374613
     617          129.33908977         73.61888016         55.72020961        347.04629889        421.63411178      11377.66095659
     618          129.01177772         73.28638718         55.72539054        344.11033354        419.72983967      10481.40239763
     619          128.56911295         76.02407859         52.54503437        292.16822962        435.40929690      13150.56398763
     620          128.18555655         79.50094940         48.68460715        234.82111864        455.32222324      17825.27094973
     621          128.04503912         81.05057889         46.99446023        242.06259948        464.19734673      22182.80851773
     622          128.13351970         80.33344566         47.80007405        302.45677282        460.09014172      24419.56000425
     623          128.25534392         79.35679410         48.89854982        348.21811450        454.49660902      23814.80293809
     624          128.24876691         80.00679322         48.24197369        350.84361494        458.21931987      20445.63161648
     625          128.15291768         81.97165627         46.18126141        322.00151689        469.47259191      14754.39864661
     626          128.14430953         83.32673152         44.81757801        297.26686575        477.23345367       7575.16064886
     627          128.32749664         82.95111772         45.37637891        299.85450799        475.08221759        421.87969372
     628          128.62125317         81.93250471         46.68874846        309.70230370        469.24836094      -4659.21295083
     629          128.86220446         82.37456349         46.48764097        295.47155342        471.78014437      -5962.08289779
     630          129.00071297         84.99529641         44.00541656        253.50082067        486.78975054      -3155.79784846
     631          129.16631340         88.22763918         40.93867422        220.47885317        505.30220236       2404.79204627
     632          129.53139983         89.80929413         39.72210570        244.31380636        514.36074383       8393.75685478
     633          130.12679817         89.08490379         41.04189437        302.26229199        510.21197556      12667.10141961
     634          130.81239968         87.51493388         43.29746581        341.23390294        501.22035724      13988.52948487
     635          131.43123058         86.92740843         44.50382214        337.71625573        497.85544911      12023.48060727
     636          131.97477145         87.52897476         44.44579669        300.64123641        501.30077297       7032.89123844
     637          132.58088137         87.87488885         44.70599252        266.52154040        503.28191122       -184.61411015
     638          133.37294388         86.75803280         46.61491109        271.75999595        496.88539161      -8107.12447616
     639          134.32029212         84.84358728         49.47670484        302.13614612        485.92087366     -14584.44636597
     640          135.27135940         84.18497422         51.08638518        316.82245823        482.14882861     -17577.16166823
     641          136.11830558         86.11682431         50.00148127        298.21225004        493.21302698     -16205.14378228
     642          136.90833788         89.80479791         47.10353997        262.38050320        514.33499283     -11305.72789121
     643          137.78010653         92.99521268         44.78489386        249.05059074        532.60731231      -5013.41906151
     644          138.79997946         94.11619363         44.68378583        274.68957914        539.02745628        326.00077844
     645          139.88012718         93.49944228         46.38068490        306.51862881        535.49516390       3109.54156912
     646          140.86172738         92.57373588         48.28799150        313.15761301        530.19340716       2778.54256478
     647          141.66329824         92.11175521         49.55154303        292.38078802        527.54752597       -386.04063945
     648          142.33356728         91.50675959         50.82680769        268.47119088        524.08256167      -5497.05094574
     649          142.96381820         89.76005745         53.20376075        270.49905055        514.07875285     -11119.64569716
     650          143.56628914         86.93977298         56.62651616        295.25389049        497.92626401     -15406.85063115
     651          144.05089455         84.43041610         59.62047845        314.41601969        483.55453688     -16623.66063645
     652          144.31668556         83.69484153         60.62184403        311.12341313        479.34171361     -13953.32452824
     653          144.35095750         84.89141169         59.45954581        291.30670827        486.19477624      -8057.85625333
     654          144.22940194         86.78845602         57.44094592        275.54237035        497.05963320       -925.57111394
     655          144.02435819         87.99102529         56.03333290        276.70362493        503.94705424       4947.10443187
     656          143.72544319         88.14913714         55.57630605        283.53818392        504.85260114       7519.32856984
     657          143.25689307         87.95389559         55.30299748        276.74739627        503.73440300       5790.23959164
     658          142.56850116         88.08868778         54.47981338        251.15672090        504.50639227       -121.87801543
     659          141.70002984         88.36952266         53.33050718        223.26005530        506.11480529      -9168.51741611
     660          140.75155108         87.98768784         52.76386324        221.99192232        503.92793983     -19591.14553611
     661          139.79549823         86.50276242         53.29273580        253.18126529        495.42339304     -29195.40825933
     662          138.82674618         84.43995120         54.38679497        292.34169227        483.60914684     -35844.81880475
     663          137.79951437         82.84837219         54.95114218        320.92704671        474.49376772     -38156.97169805
     664          136.70129126         82.34634430         54.35494696        339.40739470        471.61852588     -36074.49171640
     665          135.57800525         82.68823851         52.88976673        358.10263835        473.57664127     -30919.89269875
     666          134.48847168         83.22573677         51.26273491        380.88305370        476.65503095     -24848.30763555
     667          133.44856522         83.64200253         49.80656269        398.56188513        479.03909117     -20005.71031931
     668          132.42940331         84.14337917         48.28602413        398.73274820        481.91060314     -17822.22891307
     669          131.40411323         85.00840915         46.39570408        377.36391915        486.86485052     -18670.12331866
     670          130.38526945         86.10323190         44.28203755        341.74319236        493.13517979     -21857.13744310
     671          129.41509725         86.91657317         42.49852408        305.38593833        497.79339278     -25843.51531454
     672          128.52552311         87.04406828         41.48145484        278.75477656        498.52358979     -28636.79929448
     673          127.71090695         86.60187475         41.10903219        263.28169130        495.99103466     -28352.39964753
     674          126.93603708         86.17866108         40.75737599        255.37156241        493.56718199     -23842.90469682
     675          126.16633995         86.40144956         39.76489039        252.99721829        494.84314845     -15181.75920242
     676          125.39230935         87.49988840         37.89242095        254.60967921        501.13418793      -3775.53197000
     677          124.63295265         89.18174892         35.45120373        255.40973998        510.76663229       7987.12570942
     678          123.92241907         90.84815775         33.07426131        250.22081895        520.31058091      17446.82435175
     679          123.29108415         91.95557127         31.33551288        240.56623800        526.65302068      22498.97370861
     680          122.75071679         92.28359717         30.46711962        237.20807715        528.53170874      22249.64991653
     681          122.29233458         91.95828451         30.33405007        251.59873757        526.66856013      17281.31770538
     682          121.89971951         91.25465954         30.64505997        282.56383648        522.63872035       9448.20243669
     683          121.56746426         90.37188846         31.19557579        318.04586077        517.58286516       1290.76719812
