     istep               E_tot               E_kin               E_pot              F_norm                Temp            Pressure        COM_momentum
      none              kJ/mol              kJ/mol              kJ/mol          kJ/(Åmol)                   K                  Pa              gÅ/fs
      91           47.46262076         48.84427451         -1.38165375         66.07062474         87.03134955       3557.42392552          0.00000000
      92           47.35290010         48.90946713         -1.55656704         61.47231245         87.14751060       3591.76314875          0.00000000
      93           47.26141152         49.06913402         -1.80772251         54.31999142         87.43200710       3509.67483304          0.00000000
      94           47.19265397         49.24424936         -2.05159539         45.80318964         87.74402984       3323.00991395          0.00000000
      95           47.14510404         49.36048323         -2.21537919         37.77901231         87.95113682       3070.61418415          0.00000000
      96           47.11220083         49.36781610         -2.25561528         32.86371593         87.96420263       2807.53320902          0.00000000
      97           47.08463906         49.25155889         -2.16691983         33.16862336         87.75705404       2589.97570977          0.00000000
      98           47.05320705         49.03255760         -1.97935055         37.83510007         87.36683476       2460.34652146          0.00000000
      99           47.01128380         48.75765208         -1.74636828         44.07738811         86.87700460       2436.52039498          0.00000000
     100           46.95634318         48.48411322         -1.52777004         49.70323990         86.38960960       2508.22339228          0.00000000
     101           46.89013791         48.26305986         -1.37292195         53.51826440         85.99573389       2641.25234855          0.00000000
     102           46.81768490         48.12653656         -1.30885167         54.99410123         85.75247495       2788.01482071          0.00000000
     103           46.74548821         48.08132786         -1.33583966         54.03680894         85.67192151       2901.13907484          0.00000000
     104           46.67958781         48.11033329         -1.43074547         50.87194775         85.72360375       2946.19994143          0.00000000
     105           46.62398983         48.18014817         -1.55615834         45.99178663         85.84800079       2910.08085077          0.00000000
     106           46.57985779         48.25196769         -1.67210990         40.14682466         85.97596972       2802.93394237          0.00000000
     107           46.54558946         48.29239148         -1.74680202         34.37752623         86.04799736       2653.62631468          0.00000000
     108           46.51764081         48.28119296         -1.76355215         30.01360800         86.02804369       2500.38717568          0.00000000
     109           46.49176068         48.21438527         -1.72262460         28.31746881         85.90900490       2379.58923104          0.00000000
     110           46.46422141         48.10250414         -1.63828273         29.55556550         85.70965368       2315.90863474          0.00000000
     111           46.43269214         47.96540762         -1.53271548         32.67339994         85.46537335       2316.48639640          0.00000000
     112           46.39655707         47.82565412         -1.42909706         36.24687127         85.21635880       2370.39247219          0.00000000
     113           46.35672542         47.70251525         -1.34578982         39.22186015         84.99694838       2453.12120985          0.00000000
     114           46.31505012         47.60805296         -1.29300283         40.98893144         84.82863427       2534.42177001          0.00000000
     115           46.27366923         47.54578110         -1.27211187         41.27376311         84.71767749       2587.02456242          0.00000000
     116           46.23442530         47.51160151         -1.27717621         40.05407765         84.65677586       2593.74592110          0.00000000
     117           46.19851717         47.49619871         -1.29768154         37.51879491         84.62933094       2551.18026313          0.00000000
     118           46.16639592         47.48795465         -1.32155873         34.05705477         84.61464158       2469.30431537          0.00000000
     119           46.13785340         47.47561734         -1.33776394         30.26815335         84.59265880       2367.52654124          0.00000000
     120           46.11221750         47.45027005         -1.33805255         26.96333894         84.54749467       2268.63625970          0.00000000
     121           46.08857206         47.40645963         -1.31788757         25.04176494         84.46943271       2192.51872335          0.00000000
     122           46.06594480         47.34256403         -1.27661924         25.06785361         84.35558273       2151.35020769          0.00000000
     123           46.04343973         47.26058112         -1.21714139         26.82077592         84.20950453       2147.38276114          0.00000000
     124           46.02031968         47.16551763         -1.14519795         29.47935405         84.04011920       2173.59434026          0.00000000
     125           45.99606149         47.06449457         -1.06843308         32.17530993         83.86011502       2216.67385293          0.00000000
     126           45.97040599         46.96562284         -0.99521685         34.26910673         83.68394411       2261.24989559          0.00000000
     127           45.94340788         46.87669355         -0.93328567         35.36540507         83.52548877       2294.08065053          0.00000000
     128           45.91546744         46.80379073         -0.88832329         35.26774445         83.39558960       2307.10686576          0.00000000
     129           45.88731061         46.75004116         -0.86273055         33.94619630         83.29981794       2298.72937860          0.00000000
     130           45.85989727         46.71480012         -0.85490285         31.52683828         83.23702500       2273.24370979          0.00000000
     131           45.83420543         46.69356322         -0.85935779         28.30185770         83.19918482       2238.84003353          0.00000000
     132           45.81104935         46.67876244         -0.86771308         24.76128345         83.17281260       2204.95298183          0.00000000
     133           45.79082708         46.66137552         -0.87054844         21.63102547         83.14183237       2179.67801322          0.00000000
     134           45.77339043         46.63302803         -0.85963761         19.79948856         83.09132246       2167.93135200          0.00000000
     135           45.75803886         46.58808402         -0.83004516         19.87458976         83.01124065       2170.66159514          0.00000000
     136           45.74366088         46.52516995         -0.78150907         21.61426518         82.89913956       2185.12349805          0.00000000
     137           45.72899655         46.44768224         -0.71868569         24.13475064         82.76107096       2205.96122957          0.00000000
     138           45.71295788         46.36307083         -0.65011295         26.55850520         82.61030928       2226.70517168          0.00000000
     139           45.69492202         46.28101298         -0.58609096         28.28248576         82.46409756       2241.27147633          0.00000000
     140           45.67492081         46.21091016         -0.53598935         28.96618229         82.33918746       2245.14586802          0.00000000
     141           45.65361686         46.15936369         -0.50574682         28.48063401         82.24734130       2236.05387973          0.00000000
     142           45.63217716         46.12833425         -0.49615709         26.88014470         82.19205266       2214.14120357          0.00000000
     143           45.61191945         46.11453263         -0.50261319         24.39837198         82.16746075       2181.67587910          0.00000000
     144           45.59394282         46.11025553         -0.51631271         21.46835561         82.15983976       2142.46168138          0.00000000
     145           45.57881095         46.10546479         -0.52665384         18.75718655         82.15130356       2101.08846089          0.00000000
     146           45.56637156         46.09053832         -0.52416676         17.11672856         82.12470738       2062.13605015          0.00000000
     147           45.55579357         46.05891506         -0.50312150         17.18661521         82.06836067       2029.44159887          0.00000000
     148           45.54579456         46.00888069         -0.46308613         18.80937250         81.97920878       2005.50462090          0.00000000
     149           45.53499262         45.94398858         -0.40899596         21.18040509         81.86358320       1991.10676434          0.00000000
     150           45.52230025         45.87200728         -0.34970703         23.48213529         81.73532600       1985.22274644          0.00000000
     151           45.50721275         45.80271066         -0.29549790         25.15245085         81.61185240       1985.24767711          0.00000000
     152           45.48994022         45.74515496         -0.25521474         25.87196237         81.50929892       1987.54531429          0.00000000
     153           45.47136141         45.70522212         -0.23386071         25.51341150         81.43814608       1988.24308195          0.00000000
     154           45.45272306         45.68411342         -0.23139036         24.11270204         81.40053432       1984.08184227          0.00000000
     155           45.43531889         45.67818552         -0.24286663         21.86137057         81.38997193       1973.19163638          0.00000000
     156           45.42012980         45.68012364         -0.25999384         19.11992344         81.39342529       1955.54611570          0.00000000
