     istep               E_tot               E_kin               E_pot              F_norm                Temp            Pressure        COM_momentum
      none              kJ/mol              kJ/mol              kJ/mol          kJ/(Åmol)                   K                  Pa              gÅ/fs
      52           69.41186882         34.42848411         34.98338471        372.83810615        197.18071352      -5843.13076308          0.00000000
      53           70.57143696         31.96150795         38.60992901        404.28565309        183.05171157     -15712.53902965          0.00000000
      54           71.53337990         31.88023813         39.65314177        392.57039017        182.58625856     -18202.93461773          0.00000000
      55           72.36595104         33.44567598         38.92027506        358.06484690        191.55192059     -12941.77162198          0.00000000
      56           73.24383883         34.50124209         38.74259674        340.56861573        197.59741705      -2274.83805506          0.00000000
      57           74.23838658         33.98743651         40.25095006        355.35677460        194.65472139       9986.74605917          0.00000000
      58           75.23271853         33.04807476         42.18464376        371.73049693        189.27475694      19951.85015480          0.00000000
      59           76.05110499         33.56092535         42.49017964        356.72129753        192.21198312      24511.43578131          0.00000000
      60           76.65019141         35.85723821         40.79295319        308.73142467        205.36355283      21803.93157530          0.00000000
      61           77.15634532         38.24971261         38.90663272        263.92770813        219.06586416      11705.51820792          0.00000000
      62           77.71160805         38.87386399         38.83774406        269.58954256        222.64053838      -3699.42079112          0.00000000
      63           78.30721603         37.71441090         40.59280512        311.65673734        216.00005472     -20270.65700169          0.00000000
      64           78.79533155         36.52283531         42.27249624        339.89226529        209.17559723     -33032.84139333          0.00000000
      65           79.06202679         36.78083923         42.28118756        335.60556101        210.65325151     -38061.90358210          0.00000000
      66           79.15869977         38.08167443         41.07702534        320.46006372        218.10346665     -33967.04385822          0.00000000
      67           79.24109252         38.75229101         40.48880151        332.81113055        221.94425890     -22148.49348162          0.00000000
      68           79.38964287         37.92233613         41.46730674        373.95246050        217.19089557      -5940.17150811          0.00000000
      69           79.51877163         36.61307662         42.90569501        403.99968493        209.69243228      10582.83025449          0.00000000
      70           79.47598673         36.60283309         42.87315364        390.55919149        209.63376492      23520.73727267          0.00000000
      71           79.21456633         38.38699335         40.82757298        332.32865525        219.85210601      29812.66920764          0.00000000
      72           78.84531223         40.54252456         38.30278768        266.01172831        232.19738326      27950.85900311          0.00000000
      73           78.51552117         41.17413833         37.34138283        256.61671094        235.81479652      18679.46990792          0.00000000
      74           78.25652334         39.80158790         38.45493544        310.69721700        227.95384995       5121.34738048          0.00000000
      75           77.96779106         37.65037660         40.31741445        367.97233278        215.63331394      -8135.14140441          0.00000000
      76           77.54539262         36.16916057         41.37623205        396.30535483        207.15001175     -16744.93334265          0.00000000
      77           77.00133465         35.53774026         41.46359439        401.27361698        203.53370655     -18216.49756711          0.00000000
      78           76.44018740         34.79006131         41.65012609        405.18852133        199.25155840     -12599.83117431          0.00000000
      79           75.93128024         33.23439085         42.69688939        418.59198771        190.34183671      -2129.07391274          0.00000000
      80           75.43301852         31.41463371         44.01838481        427.82208554        179.91962324       9685.29798634          0.00000000
      81           74.85391689         30.52923019         44.32468670        414.77113416        174.84869133      19009.69062158          0.00000000
      82           74.16759671         31.08526949         43.08232722        379.20849638        178.03327032      22574.14732240          0.00000000
      83           73.44342629         32.37987612         41.06355016        342.84506219        185.44781284      18572.80204060          0.00000000
