     istep               E_tot               E_kin               E_pot              F_norm                Temp            Pressure        COM_momentum
      none              kJ/mol              kJ/mol              kJ/mol          kJ/(Åmol)                   K                  Pa              gÅ/fs
     122           89.50637404         49.67190111         39.83447293        361.17510739        284.48365227      -7237.51971789          0.00000000
     123           89.69756941         51.63148333         38.06608608        413.17956496        295.70667971      -4259.99373874          0.00000000
     124           89.88045538         53.68205611         36.19839926        445.71686598        307.45083325      -8653.31726067          0.00000000
     125           89.85032071         57.72969810         32.12062261        414.20947135        330.63271173     -18737.27910332          0.00000000
     126           89.74081836         61.86324214         27.87757622        329.21010239        354.30657322     -31767.20301530          0.00000000
     127           89.89101212         62.05838199         27.83263013        264.86137871        355.42418892     -44387.70615894          0.00000000
     128           90.45258628         56.89642898         33.55615730        304.21232396        325.86036688     -52613.42287358          0.00000000
     129           91.18979133         49.85468546         41.33510587        382.60157608        285.53050492     -52514.72482721          0.00000000
     130           91.71208191         46.32598127         45.38610064        412.39212481        265.32071562     -42025.21302213          0.00000000
     131           91.88884093         48.45216858         43.43667235        370.26457160        277.49793283     -22682.90139595          0.00000000
     132           91.98328778         53.37437901         38.60890877        288.56345314        305.68868798        410.15780432          0.00000000
     133           92.35440468         56.70836516         35.64603952        253.26691318        324.78327735      20789.97165833          0.00000000
     134           93.06344158         57.21641034         35.84703124        303.80595408        327.69298176      33484.41024383          0.00000000
     135           93.83128440         57.41122185         36.42006255        355.71791429        328.80871699      36548.83836468          0.00000000
     136           94.39138150         59.62892963         34.76245186        353.55766347        341.51009535      30735.56085216          0.00000000
     137           94.82191731         62.43233046         32.38958685        314.39365501        357.56588724      18452.33881773          0.00000000
     138           95.45872307         61.83567840         33.62304467        316.73066233        354.14870862       3298.56395981          0.00000000
     139           96.48158487         56.11453949         40.36704538        395.41039035        321.38228621      -9949.14143449          0.00000000
     140           97.66103678         48.54767924         49.11335754        476.38296302        278.04494679     -16130.27971280          0.00000000
     141           98.57632788         44.62113542         53.95519247        492.87432658        255.55662838     -11800.86077677          0.00000000
     142           99.06375922         46.59830502         52.46545421        428.14289872        266.88038318       2603.12696949          0.00000000
     143           99.37801265         51.48800507         47.89000758        319.33850234        294.88494310      22483.31912172          0.00000000
     144           99.88063067         54.60069154         45.27993913        266.29831592        312.71209275      41230.45912028          0.00000000
     145          100.62081294         54.52666627         46.09414666        323.49110790        312.28813116      53260.61510014          0.00000000
     146          101.29276424         53.90570394         47.38706030        388.90199299        308.73172145      55812.26061868          0.00000000
     147          101.60630847         55.40247024         46.20383824        394.84524053        317.30408393      48854.88366775          0.00000000
     148          101.63015989         57.86883621         43.76132368        348.39046086        331.42959119      34234.75953878          0.00000000
     149          101.71249423         57.32481752         44.38767671        314.46461117        328.31385737      15327.97232960          0.00000000
     150          102.07766560         51.68092491         50.39674068        354.01324780        295.98984424      -2925.82209723          0.00000000
     151          102.56400266         43.72377354         58.84022912        424.87193803        250.41720794     -14804.13093355          0.00000000
     152          102.80005997         38.80012693         63.99993304        459.52519139        222.21822742     -15942.69455933          0.00000000
     153          102.61951856         39.61661570         63.00290286        437.71364082        226.89446694      -5699.51584304          0.00000000
     154          102.24819799         43.82883528         58.41936270        389.14911142        251.01892335      12159.87347012          0.00000000
     155          102.05430982         46.96669910         55.08761073        372.86997577        268.99027008      31198.21806945          0.00000000
     156          102.14674047         47.27363045         54.87311002        403.83994985        270.74814425      45219.72837381          0.00000000
     157          102.28122063         46.98215072         55.29906992        426.12912785        269.07876546      50332.71076532          0.00000000
     158          102.18309334         48.76638189         53.41671145        392.33712772        279.29751264      45293.24312473          0.00000000
     159          101.90671237         51.78577324         50.12093912        310.89218711        296.59033739      30996.55216660          0.00000000
     160          101.79660686         52.24031217         49.55629470        270.21287802        299.19359779      10344.02921604          0.00000000
     161          102.08208967         47.97106250         54.11102717        348.41720653        274.74251557     -11579.88745539          0.00000000
     162          102.58394020         41.64516346         60.93877674        452.02705893        238.51247761     -28278.80840187          0.00000000
     163          102.89349473         38.50189918         64.39159556        492.44300074        220.51020100     -34225.18878442          0.00000000
     164          102.82714204         40.97959114         61.84755090        446.57415582        234.70057509     -27643.31315572          0.00000000
     165          102.62661242         46.30291606         56.32369636        346.47709170        265.18861525     -11542.39254759          0.00000000
     166          102.66885283         49.75029157         52.91856126        280.71445121        284.93261448       7902.78853060          0.00000000
     167          103.02496576         49.75569237         53.26927340        314.39612927        284.96354619      24305.46821616          0.00000000
     168          103.38270622         48.97730948         54.40539674        367.58975973        280.50554879      33192.52573095          0.00000000
     169          103.41463166         50.33417500         53.08045666        367.50070026        288.27666383      32445.01950379          0.00000000
     170          103.15310564         52.94972829         50.20337735        317.08950688        303.25660495      22001.65264596          0.00000000
     171          102.93624641         52.95633317         49.97991325        283.02008400        303.29443276       4008.28992029          0.00000000
     172          102.99559580         48.29184131         54.70375449        325.60008133        276.57969765     -16800.13734948          0.00000000
     173          103.16857999         41.83663031         61.33194968        391.60451919        239.60905710     -33813.01275834          0.00000000
     174          103.06906711         39.04012005         64.02894705        410.29209998        223.59272930     -40976.10971705          0.00000000
     175          102.52218789         42.46636771         60.05582018        363.96740020        243.21572389     -35712.50373209          0.00000000
     176          101.76858264         49.25570291         52.51287973        295.84653352        282.09997902     -20197.13929063          0.00000000
     177          101.20454386         54.28757325         46.91697060        300.43532866        310.91878441        -23.98254077          0.00000000
     178          100.95146322         55.45982695         45.49163627        382.23391291        317.63258045      18567.25235210          0.00000000
     179          100.74531180         55.18489627         45.56041553        445.23277863        316.05798230      30822.43467615          0.00000000
     180          100.27415984         56.60607730         43.66808254        434.70734261        324.19744871      34017.40845677          0.00000000
     181           99.57263602         59.16826526         40.40437075        356.42955702        338.87175295      27265.30083386          0.00000000
     182           99.00521642         58.95194503         40.05327139        286.82094958        337.63283178      11832.67067453          0.00000000
     183           98.84248485         53.56101053         45.28147431        329.14758748        306.75757433      -8161.10064477          0.00000000
     184           98.92259516         45.79196545         53.13062971        423.90483156        262.26227076     -26132.67283436          0.00000000
     185           98.81193661         41.44863239         57.36330422        466.75421798        237.38689403     -35430.03837776          0.00000000
     186           98.29726765         43.42879778         54.86846988        424.11293134        248.72780646     -32578.60291064          0.00000000
     187           97.63825048         48.72422530         48.91402519        326.15633508        279.05607110     -18971.94241628          0.00000000
     188           97.27837703         51.78968728         45.48868975        271.11569481        296.61275408        253.88402717          0.00000000
     189           97.34466820         50.45752825         46.88713995        326.57806368        288.98313938      19006.51631796          0.00000000
     190           97.51313310         47.71448886         49.79864424        396.74834453        273.27305288      32409.46935023          0.00000000
     191           97.38682269         47.54148010         49.84534259        408.09514049        272.28218757      37324.17659116          0.00000000
     192           96.94050710         49.87136245         47.06914465        367.11288279        285.62601831      32162.99661807          0.00000000
     193           96.52413291         50.58091291         45.94322000        344.45981220        289.68979483      17333.91381824          0.00000000
     194           96.43739978         46.46436296         49.97303682        399.63762911        266.11326283      -3820.05731731          0.00000000
     195           96.57461668         39.35514804         57.21946863        480.55076823        225.39697499     -25118.61389942          0.00000000
     196           96.54497542         34.55722873         61.98774669        511.98882810        197.91806678     -39690.77087214          0.00000000
     197           96.12634170         35.25312613         60.87321556        464.79901216        201.90364880     -43180.38813545          0.00000000
     198           95.53541418         39.13882968         56.39658450        361.87873282        224.15806452     -35727.60188550          0.00000000
     199           95.20532543         41.05354078         54.15178464        287.92968220        235.12410357     -21339.12386465          0.00000000
     200           95.31599992         38.64779002         56.66820990        328.44107786        221.34575506      -5471.25449659          0.00000000
     201           95.60373892         34.73781414         60.86592478        410.63681238        198.95232554       7098.36063448          0.00000000
     202           95.66472100         33.76905347         61.89566753        448.41438259        193.40398600      12929.80605400          0.00000000
     203           95.40850678         36.51050514         58.89800164        432.16320417        209.10497921       9802.64922875          0.00000000
     204           95.14524906         39.11506959         56.03017947        410.60064771        224.02198441      -2819.77300580          0.00000000
     205           95.20647849         37.66343694         57.54304155        438.36833090        215.70811383     -22632.43919934          0.00000000
     206           95.53684371         32.94643937         62.59040435        492.61552441        188.69266509     -44111.70946459          0.00000000
     207           95.73636376         29.87009245         65.86627131        505.82491952        171.07364131     -60253.81959160          0.00000000
     208           95.51520396         32.03397414         63.48122982        441.95267785        183.46674391     -65802.17059568          0.00000000
     209           95.03554932         37.66826974         57.36727958        324.08575900        215.73579250     -59666.99909847          0.00000000
     210           94.73660291         41.61365083         53.12295208        264.31842860        238.33199675     -44800.45991075          0.00000000
     211           94.83988318         41.05677138         53.78311181        353.36779658        235.14260600     -26058.00990141          0.00000000
     212           95.10723885         38.41995346         56.68728540        465.78143146        220.04087694      -8116.63731808          0.00000000
     213           95.12618885         38.19098088         56.93520797        512.05270714        218.72949257       5225.70319461          0.00000000
     214           94.78045459         41.54096108         53.23949351        481.46020571        237.91568398      10989.82866627          0.00000000
     215           94.36105679         45.02712430         49.33393248        414.79549414        257.88183033       7581.55042750          0.00000000
     216           94.20684645         44.79197590         49.41487055        379.79224780        256.53507539      -3865.44394141          0.00000000
     217           94.30289762         41.29350548         53.00939213        397.49857079        236.49844265     -18828.84082598          0.00000000
     218           94.29617066         39.06269261         55.23347805        412.81564367        223.72200810     -30795.34472453          0.00000000
     219           93.90242917         41.72486109         52.17756808        380.21290261        238.96892626     -34256.13463969          0.00000000
     220           93.23753384         47.91008604         45.32744780        310.74296693        274.39328782     -27218.98366479          0.00000000
     221           92.69730238         52.66031612         40.03698626        277.73355848        301.59906759     -11518.52597236          0.00000000
     222           92.52133392         52.73943857         39.78189536        332.09357546        302.05222203       8822.24267435          0.00000000
     223           92.53512811         49.87682805         42.65830005        402.19648455        285.65732119      29421.50625783          0.00000000
     224           92.36711760         48.36395648         44.00316112        420.67038144        276.99271962      46258.46244584          0.00000000
     225           91.89582089         49.88826113         42.00755977        383.33410374        285.72280130      55696.18615093          0.00000000
     226           91.40947055         51.65604799         39.75342256        352.40560541        295.84736775      55113.08954915          0.00000000
     227           91.28282453         50.02065862         41.26216591        404.44735817        286.48107552      44446.61235471          0.00000000
     228           91.53732581         45.33925332         46.19807248        502.29638592        259.66947286      27265.61284555          0.00000000
     229           91.80107079         42.19953218         49.60153861        559.22303696        241.68748872       9766.61250616          0.00000000
     230           91.72864622         44.49169118         47.23695505        531.62755425        254.81526817      -2135.48322364          0.00000000
     231           91.39762152         50.91746081         40.48016071        429.87882979        291.61729053      -5542.58794961          0.00000000
     232           91.21790178         56.18232012         35.03558166        324.39885453        321.77048320      -1172.53971576          0.00000000
     233           91.45889130         56.58785866         34.87103264        320.94465773        324.09310590       8087.36740333          0.00000000
     234           91.94593403         53.64928940         38.29664464        392.03733561        307.26316990      18861.16667930          0.00000000
     235           92.27582751         51.69268458         40.58314292        432.37275610        296.05719488      27811.63613608          0.00000000
     236           92.29237311         52.39996599         39.89240711        410.32788102        300.10797599      31484.41606619          0.00000000
     237           92.26574463         52.75302983         39.51271479        361.00806764        302.13006270      26907.31457550          0.00000000
     238           92.57376982         48.77963108         43.79413874        351.41666350        279.37339413      13300.58813921          0.00000000
     239           93.25854777         40.72150399         52.53704378        391.37002572        233.22244414      -6534.57506880          0.00000000
     240           93.96564482         33.56222118         60.40342365        418.80701463        192.21940465     -26857.91507183          0.00000000
     241           94.33298186         32.11825809         62.21472377        392.80732485        183.94945960     -41652.24564995          0.00000000
     242           94.39029606         36.08194443         58.30835163        333.90402492        206.65050270     -47382.82989881          0.00000000
     243           94.51977441         40.53301167         53.98676274        327.90001895        232.14290051     -43874.22618941          0.00000000
     244           95.01981516         41.35657444         53.66324071        415.01151323        236.85965468     -33172.76655670          0.00000000
     245           95.76254296         39.51756838         56.24497458        512.18856892        226.32719767     -18025.40590854          0.00000000
     246           96.33769907         39.43165211         56.90604696        546.75192994        225.83513328      -1441.75727522          0.00000000
     247           96.52742990         43.36151487         53.16591503        499.69846188        248.34246006      12946.64194766          0.00000000
     248           96.57171222         48.32860123         48.24311099        407.45791681        276.79023113      21235.64628770          0.00000000
     249           96.91014706         49.21821510         47.69193196        361.70217019        281.88527676      21009.08679378          0.00000000
     250           97.68088708         44.65422733         53.02665975        413.50680655        255.74615419      13264.27827018          0.00000000
     251           98.54728694         38.91076011         59.63652683        480.41517025        222.85185190       2476.51783378          0.00000000
     252           99.05971958         37.52359186         61.53612772        486.69935588        214.90718537      -5729.35866742          0.00000000
     253           99.14362360         41.44451989         57.69910371        425.39088552        237.36334071      -7561.78874335          0.00000000
     254           99.15544819         46.27550134         52.87994685        355.04001479        265.03160418      -2394.32940903          0.00000000
     255           99.44968855         47.32417219         52.12551636        361.78395040        271.03760968       8113.95503171          0.00000000
     256           99.96491239         44.64078411         55.32412828        427.57525655        255.66916145      21586.68298537          0.00000000
     257          100.30444665         42.41208737         57.89235928        465.43539431        242.90484652      35501.87525511          0.00000000
     258          100.20462618         43.71263294         56.49199324        438.95157345        250.35340287      46806.33647029          0.00000000
     259           99.84119094         46.86623377         52.97495717        374.72908846        268.41487953      52031.52787979          0.00000000
     260           99.62972042         47.57990332         52.04981711        345.90774135        272.50224711      48773.29520475          0.00000000
     261           99.76170999         44.24144179         55.52026820        386.44434402        253.38202608      37538.05510961          0.00000000
     262          100.00250803         40.19104512         59.81146291        432.45057392        230.18437082      22086.48178322          0.00000000
     263           99.96531408         40.31767413         59.64763995        423.91686458        230.90960747       7614.52329442          0.00000000
     264           99.54244775         45.79156227         53.75088549        355.65642695        262.25996159      -1874.40975857          0.00000000
     265           99.01147359         52.81542838         46.19604521        285.47760914        302.48743509      -4983.58783262          0.00000000
     266           98.70653615         56.72816581         41.97837034        306.18289890        324.89668073      -2432.75198769          0.00000000
     267           98.63488878         56.81255660         41.82233218        389.18784830        325.38000832       4193.68779639          0.00000000
     268           98.47831132         56.46552751         42.01278381        440.90353325        323.39248419      12950.47316078          0.00000000
     269           97.97888819         58.71780924         39.26107896        425.80828690        336.29187635      21142.48220204          0.00000000
     270           97.26595847         62.37177248         34.89418600        369.34456797        357.21905621      25295.01334584          0.00000000
     271           96.74482388         63.25653676         33.48828712        347.65341958        362.28632701      22463.80403622          0.00000000
     272           96.66864707         59.17508590         37.49356117        401.10625763        338.91081650      12190.05986556          0.00000000
     273           96.87909289         52.83497117         44.04412171        463.93793093        302.59936165      -2715.28777201          0.00000000
     274           97.00788557         49.33313965         47.67474592        470.49712252        282.54347899     -17533.90039802          0.00000000
     275           96.89969070         50.97699416         45.92269654        410.08749349        291.95825319     -28139.46518128          0.00000000
     276           96.76651081         55.19877370         41.56773711        332.24858959        316.13746188     -32646.56296048          0.00000000
     277           96.90781598         57.68718481         39.22063117        327.64700410        330.38922726     -31267.84845838          0.00000000
     278           97.33934361         56.95049489         40.38884872        397.40424822        326.17001614     -25248.63100505          0.00000000
     279           97.76613498         55.19058622         42.57554875        454.40817621        316.09057012     -16302.28648691          0.00000000
     280           97.91618089         54.92674719         42.98943370        456.79211762        314.57949667      -6828.78270788          0.00000000
     281           97.83122765         55.70206035         42.12916730        421.01706979        319.01991297         93.02822050          0.00000000
     282           97.78382033         54.77505733         43.00876300        398.20884376        313.71073013       1783.43374801          0.00000000
     283           97.93790344         50.78079518         47.15710826        416.99544644        290.83457160      -2436.53632162          0.00000000
     284           98.15138176         45.88737432         52.26400744        443.40567915        262.80870166     -10570.80853200          0.00000000
     285           98.13370543         43.85120643         54.28249900        433.42672342        251.14704863     -18958.51549630          0.00000000
     286           97.76464688         46.16013375         51.60451313        380.77404429        264.37086455     -24189.38735781          0.00000000
     287           97.21267431         50.59208292         46.62059140        325.52221383        289.75376829     -24431.62968954          0.00000000
     288           96.73065115         53.70366397         43.02698718        324.87283553        307.57458694     -19467.27844729          0.00000000
     289           96.37257513         54.33482227         42.03775286        367.19867396        311.18939160     -10051.27110586          0.00000000
     290           95.95705176         54.20434060         41.75271116        389.99640743        310.44208977       2384.51215057          0.00000000
     291           95.31412205         55.12768214         40.18643990        365.68844895        315.73030241      15503.83687029          0.00000000
     292           94.52299108         56.29817640         38.22481468        326.21663188        322.43402171      26125.32858909          0.00000000
     293           93.85704586         54.95080575         38.90624011        346.10741927        314.71728619      31266.70597847          0.00000000
     294           93.49329568         49.72132809         43.77196760        431.93019737        284.76673319      29718.79461538          0.00000000
