     istep               E_tot               E_kin               E_pot              F_norm                Temp            Pressure        COM_momentum            CV_value           Inst_Bias            Tot_Bias
      none              kJ/mol              kJ/mol              kJ/mol          kJ/(Åmol)                   K                  Pa              gÅ/fs                                  kJ/mol              kJ/mol
    3041          614.40325620        304.29695827        310.10629793       1811.91003528       1742.78632655     -16224.72092045          0.00000000          0.47299716          0.00000000          0.00000000
    3042          615.15446204        286.23993512        328.91452692       1875.78448570       1639.36914745     -20239.25021781          0.00000000          0.47259000          0.00000000          0.00000000
    3043          615.95580697        268.82375903        347.13204794       1935.19479166       1539.62226293     -23990.81321753          0.00000000          0.47225313          0.00000000          0.00000000
    3044          616.80459707        252.26436011        364.54023696       1989.82839798       1444.78235988     -27420.24815732          0.00000000          0.47198750          0.00000000          0.00000000
    3045          617.69753005        236.76588281        380.93164724       2039.41180600       1356.01862570     -30471.82510464          0.00000000          0.47179383          0.00000000          0.00000000
    3046          618.63074015        222.51810680        396.11263336       2083.70698194       1274.41797690     -33093.96703157          0.00000000          0.47167264          0.00000000          0.00000000
    3047          619.59984996        209.69404990        409.90580005       2122.50871954       1200.97133081     -35239.92055435          0.00000000          0.47162424          0.00000000          0.00000000
    3048          620.60002829        198.44778404        422.15224425       2155.64272040       1136.56109652     -36868.36767003          0.00000000          0.47164873          0.00000000          0.00000000
    3049          621.62605357        188.91249205        432.71356152       2182.96421906       1081.95004622     -37943.97056814          0.00000000          0.47174599          0.00000000          0.00000000
    3050          622.67238169        181.19879077        441.47359092       2204.35702628       1037.77171071     -38437.84244665          0.00000000          0.47191568          0.00000000          0.00000000
    3051          623.73321759        175.39334190        448.33987569       2219.73289824       1004.52242364     -38327.93820896          0.00000000          0.47215727          0.00000000          0.00000000
    3052          624.80258965        171.55776884        453.24482081       2229.03116543        982.55511806     -37599.35994897          0.00000000          0.47246998          0.00000000          0.00000000
    3053          625.87442603        169.72789374        456.14653229       2232.21857521        972.07495642     -36244.57322975          0.00000000          0.47285284          0.00000000          0.00000000
    3054          626.94263199        169.91330460        457.02932739       2229.28931843        973.13685170     -34263.53131389          0.00000000          0.47330466          0.00000000          0.00000000
    3055          628.00116746        172.09725848        455.90390898       2220.26522487        985.64491287     -31663.70569184          0.00000000          0.47382404          0.00000000          0.00000000
    3056          629.04412379        176.23692215        452.80720164       2205.19612555       1009.35382299     -28460.02246337          0.00000000          0.47440936          0.00000000          0.00000000
    3057          630.06579900        182.26394720        447.80185180       2184.16039307       1043.87213338     -24674.70533861          0.00000000          0.47505882          0.00000000          0.00000000
    3058          631.06077053        190.08537261        440.97539792       2157.26568576       1088.66743246     -20337.02722161          0.00000000          0.47577040          0.00000000          0.00000000
    3059          632.02396478        199.58484304        432.43912174       2124.64993722       1143.07332357     -15482.97350599          0.00000000          0.47654188          0.00000000          0.00000000
    3060          632.95072256        210.62412761        422.32659494       2086.48265281       1206.29812318     -10154.82133197          0.00000000          0.47737084          0.00000000          0.00000000
    3061          633.83685971        223.04491963        410.79194008       2042.96659802       1277.43516843      -4400.64011348          0.00000000          0.47825470          0.00000000          0.00000000
    3062          634.67872214        236.67089441        398.00782773       1994.33999446       1355.47460290       1726.28037005          0.00000000          0.47919067          0.00000000          0.00000000
    3063          635.47323458        251.30999906        384.16323552       1940.87937753       1439.31649065       8168.06712228          0.00000000          0.48017580          0.00000000          0.00000000
    3064          636.21794245        266.75694504        369.46099741       1882.90331974       1527.78509181      14862.95831881          0.00000000          0.48120696          0.00000000          0.00000000
    3065          636.91104620        282.79587194        354.11517426       1820.77728708       1619.64411878      21746.04623511          0.00000000          0.48228086          0.00000000          0.00000000
    3066          637.55142770        299.20314877        338.34827893       1754.91997600       1713.61277980      28750.05942234          0.00000000          0.48339406          0.00000000          0.00000000
    3067          638.13866826        315.75027728        322.38839098       1685.81157529       1808.38240705      35806.17436711          0.00000000          0.48454298          0.00000000          0.00000000
    3068          638.67305783        332.20686066        306.46619717       1614.00450664       1902.63345925      42844.84651901          0.00000000          0.48572390          0.00000000          0.00000000
    3069          639.15559546        348.34360025        290.81199521       1540.13730234       1995.05268445      49796.65034273          0.00000000          0.48693299          0.00000000          0.00000000
    3070          639.58798060        363.93528239        275.65269821       1464.95233438       2084.35022652      56593.11794945          0.00000000          0.48816628          0.00000000          0.00000000
    3071          639.97259552        378.76371779        261.20887773       1389.31801793       2169.27645982      63167.56588713          0.00000000          0.48941972          0.00000000          0.00000000
    3072          640.31247884        392.62059647        247.69188237       1314.25567287       2248.63833984      69455.89981930          0.00000000          0.49068917          0.00000000          0.00000000
    3073          640.61129052        405.31022205        235.30106846       1240.97006656       2321.31506350      75397.38709495          0.00000000          0.49197039          0.00000000          0.00000000
    3074          640.87326859        416.65209104        224.22117756       1170.88016377       2386.27284124      80935.38760566          0.00000000          0.49325911          0.00000000          0.00000000
    3075          641.10317830        426.48328432        214.61989398       1105.64195432       2442.57859377      86018.03383357          0.00000000          0.49455097          0.00000000          0.00000000
    3076          641.30625399        434.66064053        206.64561346       1047.14784981       2489.41239940      90598.85161141          0.00000000          0.49584161          0.00000000          0.00000000
    3077          641.48813472        441.06268348        200.42545124        997.47815904       2526.07853295      94637.31383488          0.00000000          0.49712662          0.00000000          0.00000000
    3078          641.65479416        445.59127890        196.06351526        958.77510988       2552.01495447      98099.32018035          0.00000000          0.49840160          0.00000000          0.00000000
    3079          641.81246575        448.17299901        193.63946674        933.02072893       2566.80112431     100957.59677807          0.00000000          0.49966213          0.00000000          0.00000000
    3080          641.96756405        448.76017691        193.20738714        921.73916117       2570.16404195     103192.01076185          0.00000000          0.50090383          0.00000000          0.00000000
    3081          642.12660319        447.33163657        194.79496663        925.70465292       2561.98242691     104789.79564962          0.00000000          0.50212237          0.00000000          0.00000000
    3082          642.29611352        443.89308820        198.40302532        944.77411874       2542.28898300     105745.68459299          0.00000000          0.50331343          0.00000000          0.00000000
    3083          642.48255742        438.47718268        204.00537474        977.92571017       2511.27071015     106061.94965555          0.00000000          0.50447278          0.00000000          0.00000000
    3084          642.69224546        431.14322306        211.54902240       1023.48271733       2469.26725200     105748.34642570          0.00000000          0.50559629          0.00000000          0.00000000
    3085          642.93125380        421.97653510        220.95471869       1079.41755490       2416.76729103     104821.96442663          0.00000000          0.50667988          0.00000000          0.00000000
    3086          643.20534403        411.08750327        232.11784076       1143.62506977       2354.40302720     103306.98494119          0.00000000          0.50771961          0.00000000          0.00000000
    3087          643.51988640        398.61028233        244.90960407       1214.10749371       2282.94279912     101234.34900750          0.00000000          0.50871167          0.00000000          0.00000000
    3088          643.87978742        384.70119904        259.17858838       1289.06858140       2203.28192999      98641.33945140          0.00000000          0.50965238          0.00000000          0.00000000
    3089          644.28942276        369.53686196        274.75256080       1366.94198835       2116.43190207      95571.08188938          0.00000000          0.51053819          0.00000000          0.00000000
    3090          644.75257637        353.31200125        291.44057512       1446.38214298       2023.50798473      92071.97065021          0.00000000          0.51136577          0.00000000          0.00000000
    3091          645.27238665        336.23706368        309.03532298       1526.23846890       1925.71546030      88197.02651290          0.00000000          0.51213191          0.00000000          0.00000000
    3092          645.85130026        318.53559112        327.31570914       1605.52525841       1824.33461014      84003.19403296          0.00000000          0.51283364          0.00000000          0.00000000
    3093          646.49103438        300.44141381        346.04962057       1683.39325262       1720.70463966      79550.58701890          0.00000000          0.51346816          0.00000000          0.00000000
    3094          647.19254795        282.19569205        364.99685590       1759.10528608       1616.20673541      74901.69141763          0.00000000          0.51403290          0.00000000          0.00000000
    3095          647.95602227        264.04384230        383.91217997       1832.01646356       1512.24646013      70120.53546412          0.00000000          0.51452552          0.00000000          0.00000000
    3096          648.78085138        246.23238542        402.54846596       1901.55850455       1410.23570170      65271.83743966          0.00000000          0.51494389          0.00000000          0.00000000
    3097          649.66564254        229.00575621        420.65988632       1967.22760885       1311.57440055      60420.14175891          0.00000000          0.51528614          0.00000000          0.00000000
    3098          650.60822678        212.60311444        438.00511234       2028.57516909       1217.63228569      55628.95436224          0.00000000          0.51555064          0.00000000          0.00000000
    3099          651.60567979        197.25519816        454.35048163       2085.20073024       1129.73085289      50959.88852210          0.00000000          0.51573603          0.00000000          0.00000000
    3100          652.65435275        183.18126028        469.47309247       2136.74669968       1049.12581945      46471.83217414          0.00000000          0.51584119          0.00000000          0.00000000
    3101          653.74991319        170.58612883        483.16378436       2182.89441069        976.99028777      42220.14775166          0.00000000          0.51586528          0.00000000          0.00000000
    3102          654.88739522        159.65743069        495.22996453       2223.36122838        914.39884488      38255.91523077          0.00000000          0.51580772          0.00000000          0.00000000
    3103          656.06125888        150.56301700        505.49824188       2257.89845575        862.31281706      34625.22867955          0.00000000          0.51566819          0.00000000          0.00000000
    3104          657.26545770        143.44862641        513.81683129       2286.28985162        821.56688681      31368.55604555          0.00000000          0.51544666          0.00000000          0.00000000
    3105          658.49351396        138.43581995        520.05769401       2308.35061418        792.85726510      28520.17121155          0.00000000          0.51514335          0.00000000          0.00000000
    3106          659.73860048        135.62021773        524.11838275       2323.92671615        776.73159276      26107.66650091          0.00000000          0.51475875          0.00000000          0.00000000
    3107          660.99362799        135.07006437        525.92356363       2332.89450317        773.58072405      24151.55282726          0.00000000          0.51429362          0.00000000          0.00000000
    3108          662.25133694        136.82514524        525.42619170       2335.16048824        783.63252005      22664.95356822          0.00000000          0.51374897          0.00000000          0.00000000
    3109          663.50439233        140.89607130        522.60832103       2330.66129260        806.94775237      21653.39701124          0.00000000          0.51312605          0.00000000          0.00000000
    3110          664.74548047        147.26394466        517.48153581       2319.36369968        843.41818797      21114.71089219          0.00000000          0.51242639          0.00000000          0.00000000
    3111          665.96740594        155.88041188        510.08699406       2301.26480420        892.76689440      21039.02114358          0.00000000          0.51165171          0.00000000          0.00000000
    3112          667.16318771        166.66810621        500.49508149       2276.39225347        954.55077250      21408.85551667          0.00000000          0.51080400          0.00000000          0.00000000
    3113          668.32615269        179.52147433        488.80467836       2244.80459462       1028.16529143      22199.35126642          0.00000000          0.50988544          0.00000000          0.00000000
    3114          669.45002569        194.30797760        475.14204808       2206.59175892       1112.85136872      23378.56462038          0.00000000          0.50889841          0.00000000          0.00000000
    3115          670.52901421        210.86965262        459.65936159       2161.87573595       1207.70430755      24907.87831892          0.00000000          0.50784551          0.00000000          0.00000000
    3116          671.55788709        229.02501047        442.53287662       2110.81151629       1311.68467460      26742.50214204          0.00000000          0.50672950          0.00000000          0.00000000
    3117          672.53204584        248.57124988        423.96079596       2053.58841550       1423.63097525      28832.06005081          0.00000000          0.50555329          0.00000000          0.00000000
    3118          673.44758767        269.28675500        404.16083267       1990.43193956       1542.27395899      31121.25638799          0.00000000          0.50431998          0.00000000          0.00000000
    3119          674.30135949        290.93384494        383.36751456       1921.60641806       1666.25236668      33550.61252041          0.00000000          0.50303277          0.00000000          0.00000000
    3120          675.09100207        313.26173897        361.82926310       1847.41872895       1794.12991315      36057.26437415          0.00000000          0.50169500          0.00000000          0.00000000
    3121          675.81498386        336.00969878        339.80528508       1768.22358349       1924.41328351      38575.81052274          0.00000000          0.50031012          0.00000000          0.00000000
    3122          676.47262402        358.91030681        317.56231721       1684.43105820       2055.57090919      41039.19984070          0.00000000          0.49888164          0.00000000          0.00000000
    3123          677.06410440        381.69283841        295.37126599       1596.51739414       2186.05228099      43379.64723180          0.00000000          0.49741318          0.00000000          0.00000000
    3124          677.59047030        404.08668417        273.50378613       1505.04059488       2314.30754985      45529.56558304          0.00000000          0.49590839          0.00000000          0.00000000
    3125          678.05362004        425.82477862        252.22884142       1410.66313787       2438.80716360      47422.50187774          0.00000000          0.49437098          0.00000000          0.00000000
    3126          678.45628341        446.64699112        231.80929229       1314.18529906       2558.06128772      48994.06532326          0.00000000          0.49280467          0.00000000          0.00000000
    3127          678.80198933        466.30343569        212.49855363       1216.59431819       2670.63876148      50182.83540674          0.00000000          0.49121321          0.00000000          0.00000000
    3128          679.09502306        484.55765740        194.53736567       1119.13692205       2775.18534706      50931.23798437          0.00000000          0.48960032          0.00000000          0.00000000
    3129          679.34037361        501.18965454        178.15071906       1023.42501052       2870.44103864      51186.37783654          0.00000000          0.48796971          0.00000000          0.00000000
    3130          679.54367176        515.99869823        163.54497354        931.58404637       2955.25621061      50900.81658265          0.00000000          0.48632508          0.00000000          0.00000000
    3131          679.71111985        528.80591323        150.90520662        846.44281450       3028.60639889      50033.28544888          0.00000000          0.48467004          0.00000000          0.00000000
    3132          679.84941375        539.45658729        140.39282646        771.72180655       3089.60552694      48549.32312149          0.00000000          0.48300818          0.00000000          0.00000000
    3133          679.96565842        547.82217941        132.14347901        712.07326894       3137.51740762      46421.82979924          0.00000000          0.48134299          0.00000000          0.00000000
    3134          680.06727787        553.80200133        126.26527654        672.66471091       3171.76537362      43631.52957985          0.00000000          0.47967788          0.00000000          0.00000000
    3135          680.16192072        557.32455070        122.83737002        657.98970493       3191.93991270      40167.33447090          0.00000000          0.47801618          0.00000000          0.00000000
    3136          680.25736265        558.34847845        121.90888420        670.17406861       3197.80420821      36026.60459389          0.00000000          0.47636109          0.00000000          0.00000000
    3137          680.36140691        556.86317765        123.49822926        707.98413780       3189.29751151      31215.30053332          0.00000000          0.47471573          0.00000000          0.00000000
    3138          680.48178418        552.88898550        127.59279867        767.48493947       3166.53629901      25748.02524591          0.00000000          0.47308306          0.00000000          0.00000000
    3139          680.62605320        546.47699516        134.14905804        843.68774641       3129.81319418      19647.95445968          0.00000000          0.47146593          0.00000000          0.00000000
    3140          680.80150337        537.70847849        143.09302489        931.89027257       3079.59366178      12946.65602667          0.00000000          0.46986705          0.00000000          0.00000000
    3141          681.01506071        526.69392611        154.32113459       1028.23944768       3016.51050977       5683.80021400          0.00000000          0.46828899          0.00000000          0.00000000
    3142          681.27319828        513.57171551        167.70148278       1129.76589106       2941.35626128      -2093.23560384          0.00000000          0.46673417          0.00000000          0.00000000
    3143          681.58185258        498.50642289        183.07542968       1234.21942987       2855.07348631     -10329.86297950          0.00000000          0.46520487          0.00000000          0.00000000
    3144          681.94634665        481.68679907        200.25954758       1339.88146686       2758.74320886     -18964.87296261          0.00000000          0.46370319          0.00000000          0.00000000
    3145          682.37132126        463.32343378        219.04788748       1445.41233156       2653.57153011     -27931.11379815          0.00000000          0.46223110          0.00000000          0.00000000
    3146          682.86067489        443.64613726        239.21453763       1549.74074653       2540.87463194     -37156.24724727          0.00000000          0.46079041          0.00000000          0.00000000
    3147          683.41751338        422.90107139        260.51644199       1651.98745723       2422.06234625     -46563.57404500          0.00000000          0.45938276          0.00000000          0.00000000
    3148          684.04410983        401.34766621        282.69644362       1751.41336746       2298.62049510     -56072.91815731          0.00000000          0.45800964          0.00000000          0.00000000
    3149          684.74187531        379.25536054        305.48651477       1847.38443502       2172.09222330     -65601.55877501          0.00000000          0.45667240          0.00000000          0.00000000
    3150          685.51134071        356.90020777        328.61113294       1939.34784122       2044.05855904     -75065.19839097          0.00000000          0.45537220          0.00000000          0.00000000
    3151          686.35214983        334.56138991        351.79075991       2026.81572975       1916.11844907     -84378.95485042          0.00000000          0.45411007          0.00000000          0.00000000
    3152          687.26306386        312.51768441        374.74537944       2109.35405489       1789.86852284     -93458.36494938          0.00000000          0.45288690          0.00000000          0.00000000
    3153          688.24197703        291.04392873        397.19804830       2186.57490978       1666.88284468    -102220.38698564          0.00000000          0.45170342          0.00000000          0.00000000
    3154          689.28594328        270.40752846        418.87841482       2258.13124908       1548.69291457    -110584.38964660          0.00000000          0.45056020          0.00000000          0.00000000
    3155          690.39121338        250.86505387        439.52615951       2323.71327578       1436.76817599    -118473.11475168          0.00000000          0.44945770          0.00000000          0.00000000
    3156          691.55328221        232.65896935        458.89431287       2383.04599490       1332.49728435    -125813.60165616          0.00000000          0.44839624          0.00000000          0.00000000
    3157          692.76694546        216.01453837        476.75240709       2435.88759118       1237.17038105    -132538.06156861          0.00000000          0.44737597          0.00000000          0.00000000
    3158          694.02636498        201.13694479        492.88942018       2482.02839089       1151.96260634    -138584.69063370          0.00000000          0.44639697          0.00000000          0.00000000
    3159          695.32514207        188.20866856        507.11647352       2521.29023852       1077.91906947    -143898.41138037          0.00000000          0.44545916          0.00000000          0.00000000
    3160          696.65639783        177.38715086        519.26924697       2553.52616767       1015.94147633    -148431.53302551          0.00000000          0.44456234          0.00000000          0.00000000
    3161          698.01285941        168.80278005        529.21007936       2578.62028041        966.77659425    -152144.32214455          0.00000000          0.44370621          0.00000000          0.00000000
    3162          699.38695133        162.55722547        536.82972586       2596.48777492        931.00670951    -155005.47635935          0.00000000          0.44289035          0.00000000          0.00000000
    3163          700.77089069        158.72214190        542.04874879       2607.07508103        909.04220732    -156992.49493601          0.00000000          0.44211424          0.00000000          0.00000000
    3164          702.15678502        157.33826233        544.81852270       2610.36007933        901.11637588    -158091.94151219          0.00000000          0.44137726          0.00000000          0.00000000
    3165          703.53673173        158.41489156        545.12184018       2606.35239294        907.28250621    -158299.59556698          0.00000000          0.44067869          0.00000000          0.00000000
    3166          704.90291779        161.92980781        542.97310998       2595.09375377        927.41332848    -157620.49068563          0.00000000          0.44001769          0.00000000          0.00000000
    3167          706.24771844        167.82957389        538.41814455       2576.65845701        961.20279427    -156068.83913577          0.00000000          0.43939338          0.00000000          0.00000000
    3168          707.56379377        176.03025401        531.53353976       2551.15392986       1008.17018186    -153667.84374023          0.00000000          0.43880474          0.00000000          0.00000000
    3169          708.84418175        186.41852684        522.42565491       2518.72145450       1067.66647106    -150449.39948369          0.00000000          0.43825070          0.00000000          0.00000000
    3170          710.08238663        198.85318004        511.22920659       2479.53710042       1138.88290287    -146453.68870567          0.00000000          0.43773010          0.00000000          0.00000000
    3171          711.27246161        213.16696659        498.10549502       2433.81294051       1220.86161086    -141728.67509321          0.00000000          0.43724168          0.00000000          0.00000000
    3172          712.40908451        229.16879812        483.24028639       2381.79864879       1312.50818316    -136329.50297407          0.00000000          0.43678414          0.00000000          0.00000000
    3173          713.48762560        246.64624645        466.84137915       2323.78360807       1412.60598940    -130317.80961110          0.00000000          0.43635606          0.00000000          0.00000000
    3174          714.50420665        265.36832030        449.13588636       2260.09969505       1519.83208358    -123760.95929481          0.00000000          0.43595597          0.00000000          0.00000000
    3175          715.45575040        285.08848068        430.36726972       2191.12496238       1632.77447401    -116731.20901243          0.00000000          0.43558234          0.00000000          0.00000000
    3176          716.34001970        305.54785554        410.79216417       2117.28850437       1749.95053440    -109304.81632631          0.00000000          0.43523355          0.00000000          0.00000000
    3177          717.15564606        326.47861165        390.67703440       2039.07687984       1869.82631553    -101561.10081323          0.00000000          0.43490790          0.00000000          0.00000000
    3178          717.90214683        347.60743992        370.29470691       1957.04257455       1990.83650638     -93581.47099082          0.00000000          0.43460366          0.00000000          0.00000000
    3179          718.57993121        368.65910877        349.92082244       1871.81511440       2111.40478557     -85448.42908216          0.00000000          0.43431899          0.00000000          0.00000000
    3180          719.19029457        389.36003972        329.83025485       1784.11557799       2229.96429932     -77244.56623958          0.00000000          0.43405202          0.00000000          0.00000000
    3181          719.73540155        409.44185880        310.29354275       1694.77536498       2344.97800142     -69051.56096095          0.00000000          0.43380078          0.00000000          0.00000000
    3182          720.21825784        428.64487798        291.57337987       1604.76006878       2454.95859221     -60949.19338552          0.00000000          0.43356327          0.00000000          0.00000000
    3183          720.64267116        446.72146165        273.92120951       1515.19898578       2558.48779945     -53014.38795100          0.00000000          0.43333741          0.00000000          0.00000000
    3184          721.01320186        463.43923483        257.57396704       1427.41979912       2654.23475227     -45320.29653265          0.00000000          0.43312106          0.00000000          0.00000000
    3185          721.33510394        478.58409152        242.75101243       1342.98563898       2740.97321101     -37935.43367155          0.00000000          0.43291203          0.00000000          0.00000000
    3186          721.61425696        491.96296454        229.65129242       1263.72705611       2817.59743066     -30922.87483947          0.00000000          0.43270808          0.00000000          0.00000000
    3187          721.85708999        503.40632092        218.45076907       1191.75343574       2883.13645260     -24339.52788885          0.00000000          0.43250690          0.00000000          0.00000000
    3188          722.07049845        512.77035056        209.30014790       1129.41730669       2936.76663972     -18235.48690823          0.00000000          0.43230616          0.00000000          0.00000000
    3189          722.26175496        519.93881977        202.32293518       1079.19552559       2977.82229209     -12653.47665631          0.00000000          0.43210345          0.00000000          0.00000000
    3190          722.43841527        524.82456558        197.61384969       1043.45625799       3005.80420498      -7628.39459451          0.00000000          0.43189634          0.00000000          0.00000000
    3191          722.60822063        527.37061106        195.23760958       1024.11828428       3020.38605712      -3186.95629184          0.00000000          0.43168237          0.00000000          0.00000000
    3192          722.77899777        527.55088728        195.22811049       1022.28204775       3021.41854503        652.55134704          0.00000000          0.43145904          0.00000000          0.00000000
    3193          722.95855774        525.37055193        197.58800581       1037.97634374       3008.93120814       3880.40596464          0.00000000          0.43122381          0.00000000          0.00000000
    3194          723.15459514        520.86590033        202.28869482       1070.14585210       2983.13191899       6495.47310716          0.00000000          0.43097415          0.00000000          0.00000000
    3195          723.37458879        514.10386958        209.27071921       1116.88694786       2944.40404346       8505.11687323          0.00000000          0.43070749          0.00000000          0.00000000
    3196          723.62570531        505.18114199        218.44456332       1175.81478816       2893.30130576       9924.99913762          0.00000000          0.43042128          0.00000000          0.00000000
    3197          723.91470685        494.22285910        229.69184775       1244.41412558       2830.54042345      10778.77008713          0.00000000          0.43011295          0.00000000          0.00000000
    3198          724.24786419        481.38096284        242.86690135       1320.28568295       2756.99160671      11097.65423240          0.00000000          0.42977996          0.00000000          0.00000000
    3199          724.63087621        466.83218520        257.79869101       1401.27543657       2673.66704482      10919.93743930          0.00000000          0.42941976          0.00000000          0.00000000
    3200          725.06879708        450.77571262        274.29308446       1485.51621920       2581.70752926      10290.36183974          0.00000000          0.42902985          0.00000000          0.00000000
    3201          725.56597183        433.43055547        292.13541636       1571.41856890       2482.36738839       9259.43671572          0.00000000          0.42860776          0.00000000          0.00000000
    3202          726.12598133        415.03265736        311.09332397       1657.63886103       2376.99793135       7882.67458657          0.00000000          0.42815107          0.00000000          0.00000000
    3203          726.75159731        395.83178211        330.91981519       1743.04136248       2267.02961938       6219.76275044          0.00000000          0.42765739          0.00000000          0.00000000
    3204          727.44474803        376.08821981        351.35652822       1826.66235907       2153.95320018       4333.68142292          0.00000000          0.42712443          0.00000000          0.00000000
    3205          728.20649506        356.06935544        372.13713963       1907.67948385       2039.30005576       2289.78036329          0.00000000          0.42654996          0.00000000          0.00000000
    3206          729.03702130        336.04614575        392.99087555       1985.38683129       1924.62202461        154.82647014          0.00000000          0.42593182          0.00000000          0.00000000
    3207          729.93563050        316.28955130        413.64607920       2059.17534467       1811.47096694      -2003.96474869          0.00000000          0.42526795          0.00000000          0.00000000
    3208          730.90075813        297.06697102        433.83378711       2128.51760607       1701.37834471      -4119.90068085          0.00000000          0.42455642          0.00000000          0.00000000
    3209          731.92999343        278.63872681        453.29126662       2192.95613779       1595.83508783      -6127.77287607          0.00000000          0.42379538          0.00000000          0.00000000
    3210          733.02011220        261.25464464        471.76546756       2252.09443385       1496.27201342      -7964.79498773          0.00000000          0.42298311          0.00000000          0.00000000
    3211          734.16711991        245.15077738        489.01634253       2305.59008416       1404.04105645      -9571.50461831          0.00000000          0.42211805          0.00000000          0.00000000
    3212          735.36630437        230.54631222        504.81999215       2353.14949178       1320.39755789     -10892.61679809          0.00000000          0.42119876          0.00000000          0.00000000
    3213          736.61229731        217.64070305        518.97159426       2394.52380054       1246.48384111     -11877.81750785          0.00000000          0.42022394          0.00000000          0.00000000
    3214          737.89914395        206.61106476        531.28807919       2429.50574473       1183.31428819     -12482.48650447          0.00000000          0.41919248          0.00000000          0.00000000
    3215          739.22037963        197.60986264        541.61051699       2457.92720643       1131.76210685     -12668.33971196          0.00000000          0.41810341          0.00000000          0.00000000
    3216          740.56911258        190.76292627        549.80618631       2479.65732242       1092.54795515     -12403.98257915          0.00000000          0.41695596          0.00000000          0.00000000
    3217          741.93811164        186.16781249        555.77029914       2494.60102584       1066.23056604     -11665.36706102          0.00000000          0.41574953          0.00000000          0.00000000
    3218          743.31989810        183.89253788        559.42736022       2502.69793986       1053.19948775     -10436.14623053          0.00000000          0.41448372          0.00000000          0.00000000
    3219          744.70684035        183.97469610        560.73214425       2503.92156539       1053.67002884      -8707.92194979          0.00000000          0.41315831          0.00000000          0.00000000
    3220          746.09125031        186.42097101        559.67027930       2498.27872298       1067.68046946      -6480.38250202          0.00000000          0.41177330          0.00000000          0.00000000
    3221          747.46548057        191.20705126        556.25842931       2485.80922435       1095.09157232      -3761.32858674          0.00000000          0.41032889          0.00000000          0.00000000
    3222          748.82202106        198.27794742        550.54407364       2466.58576133       1135.58839886       -566.58759085          0.00000000          0.40882548          0.00000000          0.00000000
    3223          750.15359402        207.54870761        542.60488640       2440.71401238       1188.68440810       3080.18245212          0.00000000          0.40726372          0.00000000          0.00000000
    3224          751.45324621        218.90552292        532.54772330       2408.33298016       1253.72778722       7147.79633097          0.00000000          0.40564445          0.00000000          0.00000000
    3225          752.71443724        232.20720853        520.50722871       2369.61558945       1329.90993487      11597.94824590          0.00000000          0.40396874          0.00000000          0.00000000
    3226          753.93112261        247.28704220        506.64408041       2324.76959428       1416.27599019      16385.71584835          0.00000000          0.40223788          0.00000000          0.00000000
    3227          755.09783077        263.95493644        491.14289434       2274.03886848       1511.73727357      21460.15478392          0.00000000          0.40045339          0.00000000          0.00000000
    3228          756.20973269        281.99991649        474.20981620       2217.70518591       1615.08547879      26764.97561019          0.00000000          0.39861701          0.00000000          0.00000000
    3229          757.26270325        301.19287190        456.06983135       2156.09063774       1725.00843185      32239.29389782          0.00000000          0.39673072          0.00000000          0.00000000
    3230          758.25337347        321.28954549        436.96382798       2089.56088695       1840.10720953      37818.44339078          0.00000000          0.39479669          0.00000000          0.00000000
    3231          759.17917280        342.03372020        417.14545260       2018.52952679       1958.91439134      43434.84131399          0.00000000          0.39281734          0.00000000          0.00000000
    3232          760.03836082        363.16056152        396.87779930       1943.46389378       2079.91320243      49018.89428427          0.00000000          0.39079528          0.00000000          0.00000000
    3233          760.83004793        384.40007096        376.42997697       1864.89278798       2201.55729262      54499.93281156          0.00000000          0.38873335          0.00000000          0.00000000
    3234          761.55420474        405.48060471        356.07360003       1783.41667259       2322.29088848      59807.16207391          0.00000000          0.38663457          0.00000000          0.00000000
    3235          762.21165997        426.13241073        336.07924924       1699.72104720       2440.56905121      64870.61651401          0.00000000          0.38450218          0.00000000          0.00000000
    3236          762.80408691        446.09113762        316.71294929       1614.59378122       2554.87777288      69622.10583308          0.00000000          0.38233960          0.00000000          0.00000000
    3237          763.33397875        465.10126926        298.23270949       1528.94717085       2663.75364754      73996.14014469          0.00000000          0.38015042          0.00000000          0.00000000
    3238          763.80461304        482.91944057        280.88517247       1443.84516916       2765.80286126      77930.82238926          0.00000000          0.37793840          0.00000000          0.00000000
    3239          764.22000591        499.31759157        264.90241434       1360.53528984       2859.71925628      81368.69659108          0.00000000          0.37570748          0.00000000          0.00000000
    3240          764.58485666        514.08591942        250.49893724       1280.48250312       2944.30123829      84257.54115327          0.00000000          0.37346172          0.00000000          0.00000000
    3241          764.90448364        527.03559120        237.86889243       1205.39813946       3018.46731292      86551.09712257          0.00000000          0.37120532          0.00000000          0.00000000
    3242          765.18475219        538.00118324        227.18356895       1137.24952186       3081.27005657      88209.72220440          0.00000000          0.36894261          0.00000000          0.00000000
    3243          765.43199585        546.84281673        218.58917912       1078.22609412       3131.90834769      89200.96225821          0.00000000          0.36667802          0.00000000          0.00000000
    3244          765.65293181        553.44796340        212.20496841       1030.62949016       3169.73770807      89500.03304248          0.00000000          0.36441607          0.00000000          0.00000000
    3245          765.85457187        557.73289899        208.12167288        996.65978325       3194.27862755      89090.20609732          0.00000000          0.36216133          0.00000000          0.00000000
    3246          766.04413008        559.64378711        206.40034297        978.10414784       3205.22277143      87963.09383652          0.00000000          0.35991848          0.00000000          0.00000000
