     istep               E_tot               E_kin               E_pot              F_norm                Temp            Pressure
      none              kJ/mol              kJ/mol              kJ/mol          kJ/(Åmol)                   K                  Pa
     147           60.62829872         27.93315137         32.69514735        307.68430033        159.98028550      -5755.82363202
     148           60.45519960         28.96559999         31.48959961        279.88525035        165.89338224      -5987.08937658
     149           60.29287748         29.93873661         30.35414086        240.80528241        171.46678396      -4921.24768105
     150           60.28876395         29.26246720         31.02629675        244.26706255        167.59361645      -3754.69690692
     151           60.42085072         27.32952714         33.09132358        285.11676867        156.52317553      -3180.75248038
     152           60.52082641         26.22395521         34.29687120        308.48272975        150.19128295      -3228.94795595
     153           60.47058140         27.40406509         33.06651631        284.86741811        156.95007341      -3747.74969270
     154           60.34414072         30.02261765         30.32152308        226.30253885        171.94719204      -4814.08502858
     155           60.33055131         31.82161916         28.50893215        190.64088446        182.25053275      -6531.10026762
     156           60.52687981         31.57459104         28.95228877        226.34557277        180.83573966      -8494.31664286
     157           60.83871381         30.28626398         30.55244983        278.68226167        173.45716186      -9681.72995050
     158           61.09899035         29.82213248         31.27685787        292.54101190        170.79896236      -9080.76131548
     159           61.26401616         30.61456797         30.64944820        259.38897218        175.33744257      -6506.51449281
     160           61.45882433         31.14133961         30.31748472        213.69040882        178.35439821      -2785.76459673
     161           61.81989348         29.80120284         32.01869064        217.93398036        170.67909296        881.99703770
     162           62.31830876         27.01515556         35.30315321        269.34399540        154.72268925       3727.26651682
     163           62.77104541         25.07965668         37.69138873        306.01069280        143.63759330       5603.30218264
     164           63.03352865         25.84594560         37.18758306        295.68325944        148.02632547       6524.91431931
     165           63.15780420         28.79017137         34.36763283        246.60332695        164.88865773       6241.54843964
     166           63.33634210         31.62323102         31.71311109        207.34954391        181.11431324       4437.20204494
     167           63.69261240         32.72822772         30.96438468        227.99618472        187.44291131       1350.59730884
     168           64.15349998         32.66393963         31.48956035        271.90366007        187.07471701      -1958.73053625
     169           64.54622093         33.08351430         31.46270663        282.03822292        189.47772821      -4134.24027646
     170           64.80531284         34.42523918         30.38007366        243.17040117        197.16212895      -4394.32550028
     171           65.04756229         35.16421353         29.88334876        187.83810184        201.39442361      -2899.06311322
     172           65.42589554         33.58186306         31.84403249        193.28627357        192.33189870       -301.08233448
     173           65.93285249         30.01832959         35.91452290        258.45285766        171.92263327       2944.80794526
     174           66.38640887         26.92103341         39.46537546        306.46544178        154.18362769       6727.86685473
     175           66.62027873         26.49946319         40.12081554        301.24227082        151.76918747      10799.15808731
     176           66.66216418         28.57164080         38.09052338        249.68153623        163.63707738      14361.91538557
     177           66.69503708         31.01071837         35.68431872        201.68642480        177.60629701      16376.76535006
     178           66.84600450         32.24278963         34.60321487        219.45672975        184.66268352      16376.01138314
     179           67.04614112         32.90894615         34.13719496        269.71722281        188.47793189      14926.79868565
     180           67.12240901         34.79048544         32.33192357        287.84678353        199.25398752      13197.48651678
     181           67.01417398         38.28115150         28.73302247        253.61646362        219.24592275      12031.69316690
     182           66.86212451         41.40557444         25.45655008        191.58970487        237.14029014      11451.97054769
     183           66.86329102         41.64084481         25.22244621        174.90693032        238.48774362      11017.43696658
     184           67.05465423         38.57991912         28.47473511        228.71928028        220.95704112      10516.00939994
     185           67.27195202         34.46112076         32.81083127        276.95847506        197.36763193      10150.66337911
     186           67.33327185         31.94904739         35.38422446        276.14724025        182.98034676      10029.70746080
     187           67.24218941         31.61695649         35.62523291        230.87621285        181.07837743       9630.98100923
     188           67.18216426         31.87432342         35.30784084        195.13354319        182.55238349       7980.74991454
     189           67.30979953         31.27879378         36.03100575        232.27466091        179.14163329       4477.63907948
     190           67.58267489         30.46639533         37.11627956        298.60535352        174.48882008       -476.90073075
     191           67.81823949         31.41849543         36.39974405        328.77558004        179.94174032      -5718.23699279
     192           67.91588894         34.91132482         33.00456412        300.94339632        199.94606548     -10176.17349970
     193           67.98504932         39.16819677         28.81685255        234.32304806        224.32625736     -13447.56333477
     194           68.22767819         41.41155558         26.81612260        194.71830697        237.17454570     -15549.11265974
     195           68.70751294         40.66637579         28.04113714        232.79678848        232.90671089     -16280.52156370
     196           69.27298752         38.66030194         30.61268558        285.00831577        221.41741406     -15072.30022360
     197           69.72558426         37.79209555         31.93348870        294.81406415        216.44497453     -11592.89645221
     198           70.04091539         38.48701814         31.55389725        258.96614962        220.42497351      -6439.84924483
     199           70.38701834         38.95837630         31.42864205        221.93302744        223.12456193      -1056.23191362
     200           70.91745828         37.61241485         33.30504343        242.84172744        215.41589730       3164.46592991
     201           71.57707894         35.26009673         36.31698221        296.60769001        201.94357119       5721.65864347
     202           72.14575901         34.48508356         37.66067545        319.87666195        197.50487299       6986.09945047
     203           72.47382946         36.78080497         35.69302449        285.44988581        210.65305531       7449.26298430
     204           72.64210592         40.68604127         31.95606465        208.89527396        233.01934009       7152.60208662
     205           72.86271086         43.10155887         29.76115200        165.30815470        246.85362572       5930.75769380
     206           73.23133159         42.41091305         30.82041854        222.05500757        242.89812092       4104.63446055
     207           73.61200304         39.98847154         33.62353150        293.09558453        229.02418022       2692.60267354
     208           73.78574260         38.48268427         35.30305834        314.56449795        220.40015232       2736.09376763
     209           73.69433719         38.87143761         34.82289958        278.15210669        222.62664191       4367.99833975
     210           73.50283195         39.61088205         33.89194990        219.29146736        226.86162887       6609.14569218
     211           73.41102258         38.75876686         34.65225572        211.47454182        221.98134776       8138.18009960
     212           73.42919364         36.54596363         36.88323000        264.09798536        209.30805905       8261.86899196
     213           73.37287640         35.37218964         38.00068676        304.55682635        202.58555589       7147.36209123
     214           73.08190630         37.16430924         35.91759706        293.29060221        212.84948212       5231.52216923
     215           72.61468741         41.07531434         31.53937307        237.48945319        235.24880629       2617.92013261
     216           72.19760289         44.16068208         28.03692081        192.91591879        252.91949463       -795.45835842
     217           71.98725896         44.33569496         27.65156399        223.28612424        253.92183805      -4641.77688313
     218           71.91359090         42.36882288         29.54476802        281.77432515        242.65705976      -7754.61270144
     219           71.77782823         40.77018523         31.00764300        303.36315805        233.50125403      -8736.76360209
     220           71.49032664         40.91615473         30.57417191        272.38051482        234.33725860      -6978.49059831
     221           71.17764804         41.67214306         29.50550498        220.46203018        238.66699667      -3133.62887819
     222           71.03983061         41.00051922         30.03931140        220.73472628        234.82043553       1400.73955680
     223           71.12257857         38.62276375         32.49981482        283.28908041        221.20242325       5435.95096225
     224           71.26362832         36.62278464         34.64084367        336.39732460        209.74803257       8434.80529903
     225           71.27382129         37.24444734         34.02937395        337.06363502        213.30845347      10163.76087977
     226           71.14814444         40.34568536         30.80245908        283.52408999        231.07003492      10188.97041380
     227           71.06884758         43.38779194         27.68105565        213.31335380        248.49295556       7981.47014477
     228           71.19785856         44.00139736         27.19646120        197.15610839        252.00723039       3608.11512420
     229           71.49364823         42.29654771         29.19710053        238.81661589        242.24312140      -1801.96265519
     230           71.75899748         40.41535304         31.34364444        265.66505804        231.46903950      -6486.85744059
     231           71.86297240         39.95790990         31.90506250        245.46116392        228.84914595      -9113.21156676
     232           71.88312950         40.26883994         31.61428957        198.50465913        230.62992161      -9515.61847694
     233           72.00790070         39.49222365         32.51567705        192.72664074        226.18204197      -8490.44289844
     234           72.31478746         37.07262602         35.24216144        250.29903167        212.32438892      -6994.29112690
     235           72.68002407         34.72641563         37.95360844        304.77516297        198.88704336      -5625.75638071
     236           72.92104280         34.70545634         38.21558646        313.57085761        198.76700416      -4795.82547165
     237           73.00512290         37.31666281         35.68846010        276.94432525        213.72204989      -5113.82177417
     238           73.08474555         40.52086224         32.56388332        235.44125869        232.07331761      -7270.20812818
     239           73.32289869         42.05467840         31.26822028        244.89275948        240.85787419     -11359.13965199
     240           73.71212159         41.67214089         32.03998070        291.00210267        238.66698421     -16358.14288106
     241           74.09269352         41.04349003         33.04920349        315.57551058        235.06654036     -20444.31243639
     242           74.34272549         41.57377059         32.76895490        291.07023333        238.10359244     -21993.83513320
     243           74.51838629         42.73897547         31.77941082        229.91672693        244.77701811     -20414.00093283
     244           74.78556008         42.84347897         31.94208111        188.32202780        245.37553632     -16161.17770627
     245           75.22545683         41.25318959         33.97226724        219.57323890        236.26754324     -10148.51581738
     246           75.73873645         39.44997920         36.28875725        273.32247799        225.94009720      -3285.31120973
     247           76.15730593         39.61477139         36.54253454        292.86629980        226.88390414       3447.25151664
     248           76.43503758         42.29073264         34.14430494        268.06949317        242.20981705       8746.10111901
     249           76.69908645         45.75049382         30.94859263        227.93254435        262.02475214      11201.11664083
     250           77.10313714         47.77730453         29.32583261        222.93301611        273.63281421      10064.02251272
     251           77.65091649         47.85804744         29.79286904        255.37051486        274.09524951       5915.76254607
     252           78.19266700         47.36624116         30.82642583        274.85260509        271.27854944        517.45801626
     253           78.59841812         47.64666506         30.95175306        251.10450998        272.88460865      -4128.15743870
     254           78.90846425         48.30622484         30.60223941        195.00818009        276.66207582      -6731.78245102
     255           79.28812037         47.72202452         31.56609585        168.20053631        273.31621151      -6975.91522943
     256           79.83939388         45.16190186         34.67749201        217.42173556        258.65373579      -5133.26297660
     257           80.48596363         42.01521872         38.47074491        278.71507412        240.63187851      -1698.75366355
     258           81.06145315         40.64232629         40.41912687        300.48697274        232.76897323       2535.24617110
     259           81.49634115         42.08292038         39.41342077        276.42703474        241.01962317       6250.11852067
     260           81.88864053         45.15401672         36.73462382        237.76266268        258.60857555       7826.89116992
     261           82.38251328         47.86113652         34.52137676        235.56871116        274.11294144       6150.67714810
     262           83.00050004         49.44573073         33.55476931        271.14129513        283.18831680       1390.19619095
     263           83.62156519         50.78759574         32.83396945        294.19201610        290.87352011      -4964.40544165
     264           84.12290093         52.87806999         31.24483094        273.42630573        302.84619957     -10868.14063784
     265           84.51703605         55.29513393         29.22190212        214.59751863        316.68934152     -14645.36567595
     266           84.92855723         56.51473107         28.41382616        167.51648192        323.67428553     -15408.72630792
     267           85.44313411         55.68538896         29.75774514        195.75405582        318.92443167     -12939.37447320
     268           86.00630487         53.77146315         32.23484172        256.93704946        307.96289017      -7520.66998343
     269           86.48763131         52.69987675         33.78775456        291.46694138        301.82564143        -66.02416387
     270           86.83235545         53.44471059         33.38764486        286.53222084        306.09149486       7704.90094163
     271           87.12238211         55.18997436         31.93240776        263.77367360        316.08706581      13560.66131616
     272           87.47577233         56.45547747         31.02029486        260.12621564        323.33492506      15630.36707070
     273           87.90275794         56.82791296         31.07484498        282.38811191        325.46795813      13306.00368803
     274           88.28778213         57.29452555         30.99325658        297.64821997        328.14036747       7478.93651453
     275           88.52164933         58.84746585         29.67418348        279.49431317        337.03445288        -29.27444610
     276           88.63308542         61.05729617         27.57578925        233.23367734        349.69071497      -7307.56441793
     277           88.76733315         62.34712462         26.42020852        201.65878304        357.07789164     -12847.19437110
     278           89.03440279         61.70201586         27.33238693        226.38038212        353.38318912     -15598.60886745
     279           89.39953556         59.85026203         29.54927352        273.45517905        342.77772247     -15001.88632864
     280           89.73882126         58.53910739         31.19971387        294.51851743        335.26840529     -11278.99509199
     281           89.99105599         58.71921600         31.27183998        277.85940994        336.29993325      -5723.61924120
     282           90.22761476         59.68928361         30.53833115        247.92525824        341.85575796       -459.50214654
     283           90.56348887         60.09985976         30.46362911        247.56695039        344.20723236       2448.88635604
     284           91.02181828         59.55956551         31.46225277        281.33088599        341.11282929       1984.58095323
     285           91.51366726         58.96895124         32.54471603        309.50372788        337.73023067      -1446.58100640
     286           91.95024630         59.28441149         32.66583482        305.64757149        339.53695201      -6426.97694577
     287           92.35042914         60.24753572         32.10289341        277.28425805        345.05301028     -11235.64199854
     288           92.82318199         60.59882517         32.22435682        261.79544398        347.06493455     -14277.81303751
     289           93.44390943         59.56218028         33.88172915        287.01670984        341.12780476     -14195.14976079
     290           94.15655445         57.88497657         36.27157788        326.75776869        331.52203114     -10070.03145154
     291           94.82380350         57.12685263         37.69695086        341.11379058        327.18006192      -1915.36109387
     292           95.37826673         57.91676766         37.46149907        316.82160566        331.70410686       8920.41920554
     293           95.89325728         59.20875336         36.68450391        273.18496335        339.10363863      19979.67310312
     294           96.48657940         59.46337443         37.02320497        251.99317982        340.56191847      28635.44760504
     295           97.16819627         58.42116036         38.74703591        270.15099531        334.59289255      33155.39480443
     296           97.80873380         57.38459143         40.42414237        293.05371568        328.65619780      33167.19429194
     297           98.27931773         57.62022137         40.65909637        291.23550202        330.00571054      29402.96656008
     298           98.60419640         58.80098879         39.80320760        273.40633795        336.76826690      23205.24475529
     299           98.91421925         59.46578042         39.44843883        274.31075715        340.57569815      16218.26398730
     300           99.26230495         58.89502134         40.36728361        304.51179470        337.30681529      10242.25081483
     301           99.55069689         57.99832156         41.55237534        331.32732555        332.17118681       6914.64278067
     302           99.64336677         58.17455049         41.46881628        324.18814109        333.18049486       7068.79741554
     303           99.51605591         59.61635440         39.89970151        282.13907499        341.43807378      10193.35825290
     304           99.26942587         61.10338413         38.16604174        238.92133150        349.95467248      14577.23454881
     305           98.99555997         61.47991984         37.51564013        240.77662354        352.11118855      18156.23063542
     306           98.66105876         61.00340906         37.65764969        276.95606743        349.38208977      19427.73259858
     307           98.14894402         60.94011205         37.20883198        298.49505796        349.01957159      17813.61296185
     308           97.41038032         61.91272447         35.49765584        284.31426465        354.58997115      13476.85181203
     309           96.54522188         63.01444355         33.53077833        252.05709473        360.89979739       7088.72860038
     310           95.71376359         62.79801065         32.91575293        245.13997795        359.66023098       -139.27959346
     311           94.97916014         61.01369257         33.96546757        277.45375676        349.44098601      -6412.96965639
     312           94.25961795         59.05089328         35.20872468        309.62903190        338.19953364      -9765.50131948
     313           93.44212622         58.51373335         34.92839287        306.68122108        335.12308166      -8933.71630992
     314           92.52490417         59.51417528         33.01072890        264.37131841        340.85286786      -4108.72382457
     315           91.62564631         60.60720304         31.01844327        211.17589052        347.11291675       3075.30091293
     316           90.84848295         60.43201212         30.41647083        197.74138774        346.10955365      10333.12869682
     317           90.16432543         59.19360237         30.97072306        229.34689756        339.01686502      15679.26360369
     318           89.44308536         58.31852739         31.12455797        257.45459010        334.00508732      17909.36164420
     319           88.60208728         58.71131740         29.89076988        258.52895185        336.25469596      16565.81768565
     320           87.70150675         59.63758158         28.06392517        248.89986862        341.55964726      11831.10070068
     321           86.87641458         59.54055345         27.33586113        263.58254852        341.00394238       4656.67647647
     322           86.18138458         57.86743488         28.31394970        304.49568115        331.42156540      -3114.00722300
     323           85.52711976         55.79112752         29.73599224        334.63317158        319.53002334      -9123.41238416
     324           84.78515038         54.96602063         29.81912975        323.89011545        314.80442567     -11453.02698428
     325           83.93941018         55.74109797         28.19831221        271.20355517        319.24349138      -9560.41225017
     326           83.10501004         56.89835893         26.20665111        213.53697048        325.87142017      -4474.41584179
     327           82.39058813         57.19280228         25.19778584        214.16112711        327.55777239       1866.50024485
     328           81.76869090         56.83827007         24.93042083        264.06506965        325.52727596       7528.56885035
     329           81.11149411         57.15685068         23.95464343        298.46128253        327.35186840      11086.92559541
     330           80.35156110         58.82104021         21.53052088        289.72897887        336.88310650      11663.79384535
     331           79.57571787         60.82575361         18.74996426        251.79593098        348.36461164       8959.31822801
     332           78.93797969         61.47653770         17.46144199        229.65411586        352.09181820       3551.90144740
     333           78.49161536         60.28011966         18.21149569        252.04980098        345.23962680      -2860.04151890
     334           78.13500808         58.53225045         19.60275763        285.96838393        335.22913383      -7827.39532639
     335           77.73153589         57.90250081         19.82903509        293.70131034        331.62239693      -9179.98348176
     336           77.26252739         58.63244874         18.63007865        271.23261892        335.80299500      -6070.33755034
     337           76.83866478         59.39106667         17.44759811        246.02339991        340.14779347        713.89843417
     338           76.56159228         58.90896996         17.65262232        250.55700342        337.38670258       9290.44617411
     339           76.39793990         57.48603312         18.91190678        275.25329981        329.23718022      17516.14945319
