     istep               E_tot               E_kin               E_pot              F_norm                Temp            Pressure        COM_momentum
      none              kJ/mol              kJ/mol              kJ/mol          kJ/(Åmol)                   K                  Pa              gÅ/fs
     141        321.05402631        330.86453600         -9.81050969         43.43260741        265.29238727     405086.02514106          0.00000000
     142        321.05403814        330.79356820         -9.73953006         43.96049075        265.23548418     405492.42799260          0.00000000
     143        321.05405026        330.72318430         -9.66913403         44.49922905        265.17904926     405891.95736135          0.00000000
     144        321.05406274        330.65358945         -9.59952672         45.04821653        265.12324702     406283.23897342          0.00000000
     145        321.05412915        330.58499490         -9.53086576         45.60669433        265.06824683     406665.04236442          0.00000000
     146        321.05408887        330.51761847         -9.46352960         46.17369644        265.01422335     407035.38912561          0.00000000
     147        321.05410264        330.45168488         -9.39758224         46.74805690        264.96135675     407393.32996796          0.00000000
     148        321.05411690        330.38742601         -9.33330911         47.32836151        264.90983298     407737.16484955          0.00000000
     149        321.05407805        330.32508121         -9.27100316         47.91293354        264.85984394     408065.15425959          0.00000000
     150        321.05409327        330.26489696         -9.21080369         48.49981915        264.81158727     408376.05491170          0.00000000
     151        321.05416246        330.20712661         -9.15296415         49.08677725        264.76526609     408668.23218842          0.00000000
     152        321.05412494        330.15202984         -9.09790490         49.67127707        264.72108864     408939.48718995          0.00000000
     153        321.05403420        330.09987175         -9.04583755         50.25050251        264.67926746     409188.30707302          0.00000000
     154        321.05410436        330.05092160         -8.99681725         50.82136322        264.64001846     409413.69505376          0.00000000
     155        321.05412118        330.00545127         -8.95133008         51.38051336        264.60355963     409613.22375635          0.00000000
     156        321.05419150        329.96373383         -8.90954232         51.92437707        264.57010993     409785.53416470          0.00000000
     157        321.05415470        329.92604150         -8.87188680         52.44918200        264.53988763     409928.39394023          0.00000000
     158        321.05417115        329.89264298         -8.83847183         52.95099750        264.51310817     410040.66644249          0.00000000
     159        321.05424065        329.86380147         -8.80956082         53.42578115        264.48998259     410120.72584600          0.00000000
     160        321.05425599        329.83977156         -8.78551557         53.86942595        264.47071504     410166.65247290          0.00000000
     161        321.05427049        329.82079629         -8.76652579         54.27781739        264.45550036     410177.13910282          0.00000000
     162        321.05423036        329.80710452         -8.75287416         54.64688775        264.44452209     410150.61941915          0.00000000
     163        321.05424257        329.79890760         -8.74466502         54.97267515        264.43794967     410086.17698962          0.00000000
     164        321.05425334        329.79639621         -8.74214286         55.25138130        264.43593599     409982.49589200          0.00000000
     165        321.05426250        329.79973772         -8.74547523         55.47942865        264.43861527     409838.59001091          0.00000000
     166        321.05421625        329.80907311         -8.75485686         55.65351789        264.44610054     409653.46455964          0.00000000
     167        321.05422162        329.82451415         -8.77029253         55.77067621        264.45848141     409426.84419842          0.00000000
     168        321.05427849        329.84614141         -8.79186291         55.82830577        264.47582248     409158.29651876          0.00000000
     169        321.05433309        329.87400207         -8.81966898         55.82422765        264.49816160     408847.42200009          0.00000000
     170        321.05433188        329.90810815         -8.85377627         55.75670704        264.52550839     408494.04297405          0.00000000
     171        321.05427477        329.94843557         -8.89416080         55.62449557        264.55784354     408098.38662102          0.00000000
     172        321.05426888        329.99492339         -8.94065451         55.42683514        264.59511821     407661.26766612          0.00000000
     173        321.05442131        330.04747376         -8.99305245         55.16348211        264.63725392     407183.73296605          0.00000000
     174        321.05435726        330.10595196         -9.05159470         54.83470342        264.68414266     406665.45972377          0.00000000
     175        321.05434460        330.17018709         -9.11584249         54.44127231        264.73564740     406108.48523330          0.00000000
     176        321.05427626        330.23997383         -9.18569757         53.98445655        264.79160351     405513.81825269          0.00000000
     177        321.05431315        330.31507403         -9.26076088         53.46599595        264.85182003     404883.56359401          0.00000000
     178        321.05434835        330.39521890         -9.34087055         52.88807785        264.91608144     404219.12911558          0.00000000
     179        321.05427489        330.48011161         -9.42583671         52.25330070        264.98414975     403522.09915450          0.00000000
     180        321.05420012        330.56943010         -9.51522999         51.56463667        265.05576672     402794.92866375          0.00000000
     181        321.05417770        330.66283054         -9.60865284         50.82539115        265.13065667     402040.03330732          0.00000000
     182        321.05415447        330.75995051         -9.70579604         50.03914972        265.20852899     401259.59237677          0.00000000
     183        321.05413064        330.86041263         -9.80628198         49.20973889        265.28908109     400456.05938239          0.00000000
     184        321.05405282        330.96382811         -9.90977529         48.34117451        265.37200125     399631.78459631          0.00000000
     185        321.05402840        331.06980026        -10.01577186         47.43760947        265.45697138     398789.70560899          0.00000000
     186        321.05400399        331.17792783        -10.12392384         46.50328858        265.54366978     397932.25784600          0.00000000
     187        321.05397983        331.28780852        -10.23382868         45.54250200        265.63177383     397062.06586354          0.00000000
     188        321.05400967        331.39904233        -10.34503267         44.55954129        265.72096286     396181.92244635          0.00000000
     189        321.05398658        331.51123445        -10.45724787         43.55865879        265.81092026     395294.05935117          0.00000000
     190        321.05401776        331.62399797        -10.56998021         42.54403084        265.90133582     394401.37463894          0.00000000
     191        321.05399636        331.73695628        -10.68295992         41.51972515        265.99190757     393505.99559395          0.00000000
     192        321.05397600        331.84974523        -10.79576923         40.48967180        266.08234352     392610.50872923          0.00000000
     193        321.05401043        331.96201530        -10.90800487         39.45763954        266.17236343     391717.41480139          0.00000000
     194        321.05404602        332.07343283        -11.01938681         38.42721611        266.26169976     390828.76227439          0.00000000
     195        321.05402924        332.18368103        -11.12965179         37.40179310        266.35009850     389946.49667933          0.00000000
     196        321.05401379        332.29246141        -11.23844762         36.38455525        266.43732032     389072.80872861          0.00000000
     197        321.05399962        332.39949441        -11.34549479         35.37847385        266.52314106     388209.59508890          0.00000000
     198        321.05398676        332.50451964        -11.45053288         34.38630362        266.60735194     387358.63421272          0.00000000
     199        321.05402868        332.60729640        -11.55326772         33.41058779        266.68975996     386521.76108784          0.00000000
     200        321.05396487        332.70760335        -11.65363848         32.45364420        266.77018766     385699.97924030          0.00000000
     201        321.05395581        332.80523837        -11.75128256         31.51760360        266.84847295     384895.23792802          0.00000000
     202        321.05389444        332.90001829        -11.84612385         30.60438308        266.92446898     384108.47907962          0.00000000
     203        321.05394132        332.99177822        -11.93783690         29.71573496        266.99804354     383341.41747230          0.00000000
     204        321.05388216        333.08037118        -12.02648901         28.85320823        267.06907876     382594.40990344          0.00000000
     205        321.05387764        333.16566711        -12.11178948         28.01822226        267.13747038     381868.94964758          0.00000000
     206        321.05382050        333.24755198        -12.19373148         27.21203675        267.20312695     381165.53632348          0.00000000
     207        321.05387144        333.32592733        -12.27205589         26.43578818        267.26596955     380485.45904587          0.00000000
     208        321.05386963        333.40070912        -12.34683949         25.69049517        267.32593076     379828.84469881          0.00000000
     209        321.05392226        333.47182685        -12.41790459         24.97707816        267.38295408     379196.62070800          0.00000000
     210        321.05392200        333.53922292        -12.48530092         24.29637127        267.43699331     378588.91728255          0.00000000
     211        321.05408306        333.60285153        -12.54876847         23.64913817        267.48801172     378006.85314142          0.00000000
     212        321.05413748        333.66267760        -12.60854012         23.03608076        267.53598120     377449.87207834          0.00000000
     213        321.05419251        333.71867603        -12.66448352         22.45785039        267.58088163     376918.59493605          0.00000000
     214        321.05414087        333.77083122        -12.71669035         21.91505813        267.62270048     376412.86517015          0.00000000
     215        321.05414323        333.81913606        -12.76499283         21.40827833        267.66143206     375933.35616215          0.00000000
     216        321.05414597        333.86359127        -12.80944529         20.93805389        267.69707694     375479.97386382          0.00000000
     217        321.05414901        333.90420502        -12.85005600         20.50489620        267.72964169     375052.74956722          0.00000000
     218        321.05415241        333.94099185        -12.88683944         20.10928885        267.75913795     374651.66728029          0.00000000
     219        321.05415612        333.97397232        -12.91981620         19.75167537        267.78558220     374276.66582509          0.00000000
     220        321.05410652        334.00317272        -12.94906620         19.43246242        267.80899555     373927.46372605          0.00000000
     221        321.05400341        334.02862434        -12.97462093         19.15200612        267.82940305     373603.91794211          0.00000000
     222        321.05411484        334.05036317        -12.99624833         18.91060270        267.84683359     373306.73940640          0.00000000
     223        321.05406585        334.06842958        -13.01436373         18.70847778        267.86131953     373034.46883824          0.00000000
     224        321.05401712        334.08286827        -13.02885115         18.54577724        267.87289669     372787.39220248          0.00000000
     225        321.05407563        334.09372794        -13.03965231         18.42255444        267.88160415     372565.58506405          0.00000000
     226        321.05408064        334.10106094        -13.04698031         18.33875973        267.88748386     372368.20345682          0.00000000
     227        321.05403222        334.10492353        -13.05089132         18.29423066        267.89058095     372194.90692177          0.00000000
     228        321.05403753        334.10537564        -13.05133810         18.28868610        267.89094345     372045.68104660          0.00000000
     229        321.05409653        334.10248076        -13.04838423         18.32172169        267.88862230     371920.12603070          0.00000000
     230        321.05410218        334.09630622        -13.04220404         18.39280639        267.88367145     371817.45723890          0.00000000
     231        321.05410804        334.08692312        -13.03281508         18.50128567        267.87614793     371737.39353278          0.00000000
     232        321.05411406        334.07440653        -13.02029247         18.64638144        267.86611194     371679.44544846          0.00000000
     233        321.05412029        334.05883542        -13.00471513         18.82719764        267.85362678     371643.09332159          0.00000000
     234        321.05418029        334.04029298        -12.98611269         19.04272895        267.83875915     371627.96364557          0.00000000
     235        321.05413346        334.01886692        -12.96473347         19.29186689        267.82157941     371632.93877877          0.00000000
     236        321.05414040        333.99464946        -12.94050905         19.57340492        267.80216146     371657.93466022          0.00000000
     237        321.05414762        333.96773755        -12.91358992         19.88605013        267.78058307     371702.12163439          0.00000000
     238        321.05415516        333.93823361        -12.88407845         20.22842895        267.75692634     371764.81127349          0.00000000
     239        321.05421662        333.90624514        -12.85202852         20.59910242        267.73127749     371845.45667848          0.00000000
     240        321.05427845        333.87188518        -12.81760673         20.99652758        267.70372713     371943.11704314          0.00000000
     241        321.05428697        333.83527237        -12.78098540         21.41912954        267.67437041     372056.81251218          0.00000000
     242        321.05434942        333.79653106        -12.74218164         21.86525922        267.64330701     372186.05830932          0.00000000
     243        321.05435869        333.75579202        -12.70143334         22.33320619        267.61064181     372329.61649991          0.00000000
     244        321.05436835        333.71319228        -12.65882394         22.82119693        267.57648467     372486.74176648          0.00000000
     245        321.05432483        333.66887531        -12.61455048         23.32739721        267.54095062     372656.29139152          0.00000000
     246        321.05433529        333.62299098        -12.56865569         23.84990911        267.50415985     372837.61508156          0.00000000
     247        321.05450679        333.57569579        -12.52118900         24.38677088        267.46623783     373030.02087455          0.00000000
     248        321.05446446        333.52715253        -12.47268808         24.93596280        267.42731508     373231.17627651          0.00000000
     249        321.05442254        333.47753001        -12.42310746         25.49539480        267.38752695     373440.66676907          0.00000000
     250        321.05448808        333.42700316        -12.37251508         26.06291447        267.34701374     373657.68420844          0.00000000
     251        321.05439335        333.37575272        -12.32135937         26.63630846        267.30592033     373880.14071943          0.00000000
     252        321.05440603        333.32396466        -12.26955863         27.21329665        267.26439585     374107.69436895          0.00000000
     253        321.05441899        333.27182976        -12.21741077         27.79154743        267.22259326     374338.72971404          0.00000000
     254        321.05448571        333.21954319        -12.16505748         28.36867378        267.18066907     374572.13940962          0.00000000
     255        321.05455263        333.16730370        -12.11275107         28.94224168        267.13878263     374806.44026540          0.00000000
     256        321.05461969        333.11531284        -12.06069315         29.50977588        267.09709554     375040.31157826          0.00000000
     257        321.05463321        333.06377401        -12.00914080         30.06875818        267.05577089     375272.24534191          0.00000000
     258        321.05470032        333.01289136        -11.95819104         30.61669219        267.01497238     375501.26485488          0.00000000
     259        321.05482095        332.96286893        -11.90804798         31.15102922        266.97486362     375726.04139742          0.00000000
     260        321.05483424        332.91390934        -11.85907510         31.66924031        266.93560704     375944.72377631          0.00000000
     261        321.05490081        332.86621245        -11.81131165         32.16881496        266.89736293     376156.54816299          0.00000000
     262        321.05496705        332.81997433        -11.76500729         32.64728242        266.86028848     376360.06680581          0.00000000
     263        321.05497927        332.77538557        -11.72040630         33.10221269        266.82453651     376553.86834475          0.00000000
     264        321.05499094        332.73262993        -11.67763898         33.53125496        266.79025436     376736.94275123          0.00000000
     265        321.05494841        332.69188319        -11.63693478         33.93214177        266.75758299     376907.97794597          0.00000000
     266        321.05495870        332.65331133        -11.59835263         34.30271207        266.72665546     377066.25911380          0.00000000
     267        321.05491460        332.61706910        -11.56215449         34.64092687        266.69759587     377210.43224429          0.00000000
     268        321.05497664        332.58329894        -11.52832231         34.94488886        266.67051843     377340.11263311          0.00000000
     269        321.05498416        332.55212945        -11.49714529         35.21285927        266.64552624     377453.93794700          0.00000000
     270        321.05504415        332.52367431        -11.46863016         35.44327420        266.62271046     377551.53065591          0.00000000
     271        321.05499585        332.49803097        -11.44303512         35.63475997        266.60214923     377631.72765271          0.00000000
     272        321.05499991        332.47527945        -11.42027953         35.78614723        266.58390670     377694.54335886          0.00000000
     273        321.05500270        332.45548179        -11.40047909         35.89648290        266.56803263     377739.39538115          0.00000000
     274        321.05505771        332.43868145        -11.38362374         35.96504097        266.55456185     377766.17611397          0.00000000
     275        321.05511144        332.42490237        -11.36979092         35.99133045        266.54351356     377774.54587879          0.00000000
     276        321.05516377        332.41414862        -11.35898485         35.97510223        266.53489104     377764.46765876          0.00000000
     277        321.05516123        332.40640439        -11.35124316         35.91635313        266.52868159     377735.85365681          0.00000000
     278        321.05510382        332.40163385        -11.34653003         35.81532784        266.52485650     377688.92008635          0.00000000
     279        321.05504494        332.39978162        -11.34473668         35.67251684        266.52337135     377624.18531905          0.00000000
     280        321.05503847        332.40077268        -11.34573421         35.48865762        266.52416600     377542.29273119          0.00000000
     281        321.05503078        332.40451305        -11.34948227         35.26472658        266.52716509     377443.64843316          0.00000000
     282        321.05502192        332.41089087        -11.35586895         35.00193492        266.53227892     377328.95126448          0.00000000
     283        321.05501196        332.41977687        -11.36476491         34.70171784        266.53940386     377199.01006155          0.00000000
     284        321.05500097        332.43102539        -11.37602441         34.36572866        266.54842310     377054.73723250          0.00000000
     285        321.05498905        332.44447581        -11.38948676         33.99582586        266.55920786     376897.14096020          0.00000000
     286        321.05502985        332.45995375        -11.40492390         33.59406148        266.57161831     376727.49547180          0.00000000
     287        321.05501634        332.47727227        -11.42225593         33.16267228        266.58550458     376546.62125665          0.00000000
     288        321.05500217        332.49623337        -11.44123121         32.70406316        266.60070789     376355.94348122          0.00000000
     289        321.05504106        332.51662957        -11.46158851         32.22079831        266.61706188     376156.94899782          0.00000000
     290        321.05502589        332.53824523        -11.48321934         31.71558916        266.63439365     375950.64307169          0.00000000
     291        321.05501037        332.56085805        -11.50584768         31.19128379        266.65252496     375738.60817655          0.00000000
