     istep               E_tot               E_kin               E_pot              F_norm                Temp            Pressure        COM_momentum
      none              kJ/mol              kJ/mol              kJ/mol          kJ/(Åmol)                   K                  Pa              gÅ/fs
     103        353.94364147        366.85006946        -12.90642799         47.91569107        294.14615382     428279.31276774          0.00000000
     104        353.94362502        366.89052345        -12.94689843         47.41474586        294.17859047     428090.22883070          0.00000000
     105        353.94366100        366.93612937        -12.99246837         46.86661411        294.21515801     427866.30085727          0.00000000
     106        353.94364251        366.98661251        -13.04297000         46.27432684        294.25563619     427608.91472797          0.00000000
     107        353.94367674        367.04168179        -13.09800505         45.64107745        294.29979160     427320.27559420          0.00000000
     108        353.94365670        367.10103216        -13.15737547         44.97013259        294.34737966     427001.97013767          0.00000000
     109        353.94363621        367.16434760        -13.22071139         44.26487561        294.39814697     426656.19474448          0.00000000
     110        353.94361535        367.23130342        -13.28768807         43.52872841        294.45183320     426285.02761053          0.00000000
     111        353.94359432        367.30156877        -13.35797445         42.76513372        294.50817306     425890.59207011          0.00000000
     112        353.94351968        367.37480942        -13.43128974         41.97752996        294.56689857     425474.86202118          0.00000000
     113        353.94349875        367.45068968        -13.50719093         41.16932612        294.62774056     425040.36055160          0.00000000
     114        353.94353156        367.52887461        -13.58534306         40.34388091        294.69043046     424589.25595236          0.00000000
     115        353.94345765        367.60903223        -13.66557458         39.50447888        294.75470210     424123.17210611          0.00000000
     116        353.94343779        367.69083506        -13.74739727         38.65431958        294.82029290     423644.77717307          0.00000000
     117        353.94341849        367.77396191        -13.83054343         37.79649836        294.88694531     423155.99466870          0.00000000
     118        353.94339981        367.85809934        -13.91469952         36.93399627        294.95440802     422658.88349440          0.00000000
     119        353.94338183        367.94294283        -13.99956100         36.06967089        295.02243687     422155.45201758          0.00000000
     120        353.94325746        368.02819804        -14.08494058         35.20624971        295.09079584     421647.29496368          0.00000000
     121        353.94324101        368.11358132        -14.17034031         34.34632694        295.15925749     421137.01144658          0.00000000
     122        353.94322537        368.19882038        -14.25559502         33.49236100        295.22760352     420626.06546717          0.00000000
     123        353.94321066        368.28365539        -14.34044473         32.64666404        295.29562556     420116.20454713          0.00000000
     124        353.94319669        368.36783871        -14.42464202         31.81145240        295.36312507     419609.10095326          0.00000000
     125        353.94323707        368.45113526        -14.50789819         30.98877887        295.42991355     419106.52946922          0.00000000
     126        353.94317121        368.53332296        -14.59015175         30.18058857        295.49581294     418609.47520957          0.00000000
     127        353.94310609        368.61419233        -14.67108624         29.38871410        295.56065528     418119.73422567          0.00000000
     128        353.94304174        368.69354641        -14.75050466         28.61487815        295.62428262     417638.66977169          0.00000000
     129        353.94287121        368.77120068        -14.82832947         27.86071763        295.68654704     417167.21272343          0.00000000
     130        353.94291561        368.84698270        -14.90406709         27.12777863        295.74731025     416707.63997657          0.00000000
     131        353.94290716        368.92073162        -14.97782447         26.41753665        295.80644330     416260.19905732          0.00000000
     132        353.94289934        368.99229791        -15.04939857         25.73140645        295.86382627     415826.13259933          0.00000000
     133        353.94283857        369.06154298        -15.11870441         25.07074886        295.91934806     415406.25780931          0.00000000
     134        353.94277844        369.12833875        -15.18556031         24.43688350        295.97290596     415001.68057263          0.00000000
     135        353.94277237        369.19256713        -15.24979476         23.83109683        296.02440528     414613.44151476          0.00000000
     136        353.94282045        369.25411933        -15.31129888         23.25466802        296.07375880     414242.34259054          0.00000000
     137        353.94270836        369.31289549        -15.37018713         22.70881190        296.12088645     413888.41463503          0.00000000
     138        353.94275745        369.36880433        -15.42604689         22.19477476        296.16571504     413553.41069878          0.00000000
     139        353.94280691        369.42176240        -15.47895549         21.71377276        296.20817765     413237.42928315          0.00000000
     140        353.94280318        369.47169367        -15.52889049         21.26700665        296.24821333     412940.87395108          0.00000000
     141        353.94274623        369.51852935        -15.57578312         20.85566069        296.28576692     412664.27709087          0.00000000
     142        353.94274318        369.56220761        -15.61946443         20.48088696        296.32078883     412408.47989115          0.00000000
     143        353.94279396        369.60267262        -15.65987866         20.14380212        296.35323431     412173.92396015          0.00000000
     144        353.94273793        369.63987427        -15.69713634         19.84547193        296.38306318     411960.47597441          0.00000000
     145        353.94273572        369.67376851        -15.73103280         19.58689855        296.41024012     411769.02814946          0.00000000
     146        353.94278738        369.70431643        -15.76152905         19.36896173        296.43473392     411599.90118348          0.00000000
     147        353.94278568        369.73148390        -15.78869821         19.19246603        296.45651722     411453.02270588          0.00000000
     148        353.94283773        369.75524189        -15.81240417         19.05807250        296.47556675     411328.99561061          0.00000000
     149        353.94288994        369.77556625        -15.83267630         18.96629038        296.49186314     411227.85371065          0.00000000
     150        353.94288887        369.79243726        -15.84954839         18.91746438        296.50539059     411149.59708413          0.00000000
     151        353.94278097        369.80583991        -15.86305894         18.91175563        296.51613704     411094.19135901          0.00000000
     152        353.94272673        369.81576346        -15.87303672         18.94913608        296.52409390     411062.27984884          0.00000000
     153        353.94267261        369.82220146        -15.87952885         19.02938139        296.52925598     411053.76204840          0.00000000
     154        353.94272594        369.82515197        -15.88242602         19.15207581        296.53162175     411069.03834871          0.00000000
     155        353.94272586        369.82461727        -15.88189141         19.31661902        296.53119302     411107.58543593          0.00000000
     156        353.94272599        369.82060420        -15.87787822         19.52223379        296.52797528     411169.55847785          0.00000000
     157        353.94267277        369.81312428        -15.87045151         19.76798398        296.52197776     411254.72224813          0.00000000
     158        353.94272698        369.80219380        -15.85946682         20.05279231        296.51321353     411363.51821050          0.00000000
     159        353.94267422        369.78783391        -15.84515969         20.37545647        296.50169955     411495.10621444          0.00000000
     160        353.94267528        369.77007056        -15.82739528         20.73467703        296.48745661     411649.85595871          0.00000000
     161        353.94267661        369.74893481        -15.80625821         21.12906740        296.47050964     411827.38789716          0.00000000
     162        353.94257115        369.72446337        -15.78189223         21.55717805        296.45088805     412027.10563206          0.00000000
     163        353.94251955        369.69669846        -15.75417891         22.01750824        296.42862571     412249.26218903          0.00000000
     164        353.94246829        369.66568798        -15.72321969         22.50852510        296.40376102     412493.35868749          0.00000000
     165        353.94247083        369.63148577        -15.68901494         23.02867025        296.37633715     412759.20965245          0.00000000
     166        353.94247372        369.59415188        -15.65167817         23.57637107        296.34640225     413046.23137905          0.00000000
     167        353.94258399        369.55375298        -15.61116898         24.15003948        296.31400977     413354.32853140          0.00000000
     168        353.94258761        369.51036220        -15.56777459         24.74810373        296.27921837     413682.29438786          0.00000000
     169        353.94259161        369.46405942        -15.52146781         25.36897003        296.24209207     414029.94261411          0.00000000
     170        353.94248894        369.41493164        -15.47244271         26.01105089        296.20270064     414396.32836642          0.00000000
     171        353.94244018        369.36307300        -15.42063283         26.67275706        296.16111957     414781.34802619          0.00000000
     172        353.94239193        369.30858484        -15.36619290         27.35249836        296.11743010     415184.13922986          0.00000000
     173        353.94250462        369.25157574        -15.30907112         28.04867715        296.07171931     415604.50143645          0.00000000
     174        353.94251069        369.19216143        -15.24965074         28.75969606        296.02407998     416040.76496198          0.00000000
     175        353.94246362        369.13046503        -15.18800141         29.48394158        295.97461084     416492.27808445          0.00000000
     176        353.94252406        369.06661715        -15.12409309         30.21979056        295.92341661     416958.69704524          0.00000000
     177        353.94253137        369.00075544        -15.05822407         30.96560557        295.87060765     417438.56485720          0.00000000
     178        353.94248552        368.93302461        -14.99053908         31.71973038        295.81630000     417930.91264001          0.00000000
     179        353.94249361        368.86357614        -14.92108253         32.48048896        295.76061513     418435.08372782          0.00000000
     180        353.94244849        368.79256796        -14.85011947         33.24617089        295.70367966     418949.66881101          0.00000000
     181        353.94245726        368.72016415        -14.77770689         34.01507963        295.64562514     419473.93105541          0.00000000
     182        353.94246632        368.64653442        -14.70406810         34.78545563        295.58658767     420006.56444943          0.00000000
     183        353.94242213        368.57185368        -14.62943155         35.55552603        295.52670747     420546.23087558          0.00000000
     184        353.94243165        368.49630124        -14.55386960         36.32349228        295.46612835     421092.09745509          0.00000000
     185        353.94249492        368.42006029        -14.47756537         37.08751745        295.40499715     421642.95282516          0.00000000
     186        353.94250469        368.34331685        -14.40081216         37.84577804        295.34346305     422197.21145498          0.00000000
     187        353.94251449        368.26625882        -14.32374433         38.59639110        295.28167671     422753.80998707          0.00000000
     188        353.94252424        368.18907532        -14.24655108         39.33746705        295.21978977     423311.50084562          0.00000000
     189        353.94258739        368.11195563        -14.16936824         40.06710097        295.15795399     423869.21480466          0.00000000
     190        353.94259681        368.03508754        -14.09249073         40.78338013        295.09631995     424425.35863232          0.00000000
     191        353.94255232        367.95865622        -14.01610390         41.48438756        295.03503611     424978.71107773          0.00000000
     192        353.94256103        367.88284316        -13.94028213         42.16821319        294.97424801     425528.43204805          0.00000000
     193        353.94256925        367.80782417        -13.86525492         42.83296173        294.91409661     426073.18235236          0.00000000
     194        353.94252338        367.73376823        -13.79124485         43.47676659        294.85471739     426611.66682870          0.00000000
     195        353.94247669        367.66083586        -13.71835918         44.09780312        294.79623907     427142.99869114          0.00000000
     196        353.94248269        367.58917735        -13.64669466         44.69430451        294.73878214     427666.35597220          0.00000000
     197        353.94248777        367.51893107        -13.57644330         45.26458129        294.68245757     428180.63508252          0.00000000
     198        353.94243819        367.45022187        -13.50778368         45.80704185        294.62736546     428684.81648271          0.00000000
     199        353.94244100        367.38315923        -13.44071823         46.32021592        294.57359357     429178.50960853          0.00000000
     200        353.94244248        367.31783544        -13.37539296         46.80278211        294.52121594     429660.89564829          0.00000000
     201        353.94233540        367.25432446        -13.31198907         47.25358227        294.47029184     430131.09226115          0.00000000
     202        353.94233392        367.19267973        -13.25034581         47.67170943        294.42086412     430589.40956820          0.00000000
     203        353.94233082        367.13293271        -13.19060189         48.05645889        294.37295802     431035.22396197          0.00000000
     204        353.94237957        367.07509201        -13.13271244         48.40742031        294.32658044     431468.58607320          0.00000000
     205        353.94237296        367.01914193        -13.07676897         48.72450401        294.28171879     431889.16067154          0.00000000
     206        353.94241809        366.96504158        -13.02262349         49.00798082        294.23834027     432297.47738750          0.00000000
     207        353.94235422        366.91272413        -12.97036991         49.25852255        294.19639132     432693.33340167          0.00000000
     208        353.94228842        366.86209623        -12.91980780         49.47725817        294.15579707     433077.57483334          0.00000000
     209        353.94227430        366.81303799        -12.87076369         49.66579828        294.11646141     433451.02966071          0.00000000
     210        353.94225833        366.76540339        -12.82314506         49.82629082        294.07826723     433814.32724300          0.00000000
     211        353.94224056        366.71902078        -12.77678022         49.96145885        294.04107693     434168.42778395          0.00000000
     212        353.94216760        366.67369408        -12.73152649         50.07463817        294.00473327     434514.25961392          0.00000000
     213        353.94220007        366.62920419        -12.68700412         50.16980808        293.96906057     434853.59803825          0.00000000
     214        353.94212397        366.58531101        -12.64318704         50.25161705        293.93386633     435187.09750196          0.00000000
     215        353.94215386        366.54175595        -12.59960209         50.32539456        293.89894320     435516.94345256          0.00000000
     216        353.94212924        366.49826484        -12.55613560         50.39715177        293.86407134     435844.16492178          0.00000000
     217        353.94205038        366.45455176        -12.51250138         50.47356303        293.82902151     436170.39150824          0.00000000
     218        353.94197108        366.41032301        -12.46835193         50.56192670        293.79355820     436497.47239582          0.00000000
     219        353.94194531        366.36528169        -12.42333638         50.67009932        293.75744336     436827.27106204          0.00000000
     220        353.94191985        366.31913281        -12.37721296         50.80640319        293.72044046     437161.27772363          0.00000000
     221        353.94189511        366.27158883        -12.32969372         50.97949829        293.68231896     437501.10972769          0.00000000
     222        353.94187154        366.22237585        -12.28050431         51.19822224        293.64285921     437848.29684277          0.00000000
     223        353.94190310        366.17124002        -12.22933692         51.47139562        293.60185770     438204.42034365          0.00000000
     224        353.94199036        366.11795407        -12.17596371         51.80760062        293.55913218     438570.71822424          0.00000000
     225        353.94191967        366.06232425        -12.12040458         52.21490431        293.51452732     438947.50955547          0.00000000
     226        353.94179847        366.00419761        -12.06239913         52.70062575        293.46792047     439335.92979424          0.00000000
     227        353.94168083        365.94346884        -12.00178801         53.27104631        293.41922719     439736.64564851          0.00000000
     228        353.94162074        365.88008736        -11.93846662         53.93108705        293.36840692     440149.99078010          0.00000000
     229        353.94161872        365.81406417        -11.87244545         54.68415111        293.31546849     440575.74878417          0.00000000
     230        353.94167512        365.74547793        -11.80380281         55.53182881        293.26047496     441013.29409161          0.00000000
     231        353.94162962        365.67448086        -11.73285125         56.47377065        293.20354840     441461.02571940          0.00000000
     232        353.94164333        365.60130323        -11.65965990         57.50755400        293.14487342     441917.94177215          0.00000000
     233        353.94155570        365.52625719        -11.58470149         58.62862837        293.08470033     442381.48210874          0.00000000
     234        353.94158108        365.44973957        -11.50815849         59.83032182        293.02334729     442849.82783000          0.00000000
     235        353.94155874        365.37223273        -11.43067398         61.10390119        292.96120109     443319.40624347          0.00000000
     236        353.94148872        365.29430424        -11.35281552         62.43869391        292.89871680     443786.67508290          0.00000000
     237        353.94147778        365.21660396        -11.27512618         63.82221529        292.83641550     444247.96065221          0.00000000
     238        353.94168594        365.13985973        -11.19817379         65.24039988        292.77488077     444699.30821326          0.00000000
     239        353.94173813        365.06487065        -11.12313252         66.67785200        292.71475334     445134.56960829          0.00000000
     240        353.94179418        364.99249831        -11.05070413         68.11802335        292.65672406     445549.01052902          0.00000000
     241        353.94185325        364.92365616        -10.98180291         69.54353942        292.60152535     445937.06670693          0.00000000
     242        353.94191436        364.85929625        -10.91738189         70.93647151        292.54992056     446292.95675330          0.00000000
     243        353.94197643        364.80039421        -10.85841778         72.27863292        292.50269198     446610.77270917          0.00000000
     244        353.94198469        364.74793267        -10.80594799         73.55188172        292.46062749     446884.40228556          0.00000000
     245        353.94193801        364.70288324        -10.76094523         74.73842543        292.42450615     447107.99342026          0.00000000
     246        353.94199561        364.66618738        -10.72419177         75.82112505        292.39508283     447276.42211652          0.00000000
     247        353.94204917        364.63873725        -10.69668807         76.78378989        292.37307288     447383.98685805          0.00000000
     248        353.94209747        364.62135662        -10.67925915         77.61146097        292.35913682     447425.76685430          0.00000000
     249        353.94219286        364.61478239        -10.67258953         78.29067484        292.35386550     447397.55457268          0.00000000
     250        353.94222730        364.61964731        -10.67742001         78.80970046        292.35776627     447295.24738569          0.00000000
     251        353.94230699        364.63646480        -10.69415781         79.15874640        292.37125079     447116.18242944          0.00000000
     252        353.94237768        364.66561620        -10.72323853         79.33012789        292.39462485     446857.96825100          0.00000000
     253        353.94238545        364.70734074        -10.76495530         79.31839141        292.42808024     446519.07810107          0.00000000
     254        353.94238359        364.76172883        -10.81934524         79.12039103        292.47168947     446099.24454465          0.00000000
     255        353.94237212        364.82871899        -10.88634687         78.73531668        292.52540323     445598.94532056          0.00000000
     256        353.94235130        364.90809819        -10.96574689         78.16467097        292.58905072     445019.57892140          0.00000000
     257        353.94226803        364.99950582        -11.05723780         77.41219691        292.66234280     444363.26305495          0.00000000
     258        353.94223017        365.10244088        -11.16021071         76.48375892        292.74487774     443633.50344359          0.00000000
     259        353.94223852        365.21627238        -11.27403386         75.38718246        292.83614963     442834.24161255          0.00000000
     260        353.94218707        365.34025247        -11.39806540         74.13205718        292.93555881     441969.77827322          0.00000000
     261        353.94207692        365.47353166        -11.53145474         72.72951139        293.04242416     441045.39268124          0.00000000
     262        353.94212348        365.61517588        -11.67305240         71.19196682        293.15599672     440067.59798254          0.00000000
     263        353.94200660        365.76418390        -11.82217730         69.53287491        293.27547370     439041.54478518          0.00000000
     264        353.94194166        365.91950578        -11.97756412         67.76645993        293.40001323     437974.46838644          0.00000000
     265        353.94182281        366.08006158        -12.13823877         65.90745263        293.52874939     436872.73289755          0.00000000
     266        353.94175813        366.24475878        -12.30300065         63.97084065        293.66080619     435743.50283639          0.00000000
     267        353.94174865        366.41250897        -12.47076032         61.97163443        293.79531094     434593.57686239          0.00000000
     268        353.94174185        366.58224326        -12.64050141         59.92465300        293.93140656     433429.47292142          0.00000000
     269        353.94168462        366.75292531        -12.81124068         57.84433659        294.06826211     432257.52288723          0.00000000
     270        353.94173834        366.92356334        -12.98182500         55.74455551        294.20508236     431084.51482952          0.00000000
     271        353.94163572        367.09321997        -13.15158424         53.63857743        294.34111572     429915.49714707          0.00000000
     272        353.94159136        367.26101955        -13.31942819         51.53881369        294.47566006     428756.75518265          0.00000000
     273        353.94165911        367.42615439        -13.48449529         49.45683920        294.60806778     427613.63990964          0.00000000
     274        353.94157100        367.58788821        -13.64631721         47.40331511        294.73774849     426490.00885538          0.00000000
     275        353.94154144        367.74555807        -13.80401663         45.38796132        294.86417066     425390.88234953          0.00000000
     276        353.94157033        367.89857539        -13.95700506         43.41954279        294.98686236     424320.12284772          0.00000000
     277        353.94155030        368.04642491        -14.10487461         41.50589541        295.10541043     423280.79452916          0.00000000
     278        353.94148112        368.18866265        -14.24718153         39.65392861        295.21945888     422275.88539471          0.00000000
     279        353.94146966        368.32491301        -14.38344334         37.86967514        295.32870656     421308.32295617          0.00000000
     280        353.94146203        368.45486495        -14.51340292         36.15833215        295.43290407     420380.10536801          0.00000000
     281        353.94145786        368.57826780        -14.63680994         34.52431009        295.53185042     419493.03735256          0.00000000
     282        353.94151035        368.69492649        -14.75341613         32.97128441        295.62538919     418648.75704404          0.00000000
     283        353.94151206        368.80469670        -14.86318464         31.50224687        295.71340467     417848.05307203          0.00000000
     284        353.94146271        368.90747971        -14.96601700         30.11955469        295.79581770     417091.78364823          0.00000000
     285        353.94146879        369.00321685        -15.06174806         28.82497104        295.87258125     416380.90575764          0.00000000
     286        353.94147655        369.09188480        -15.15040825         27.61971180        295.94367661     415715.61724456          0.00000000
     287        353.94153937        369.17349127        -15.23195190         26.50447242        296.00910995     415096.27201335          0.00000000
     288        353.94154956        369.24806973        -15.30652017         25.47945799        296.06890814     414522.51814986          0.00000000
     289        353.94161420        369.31567535        -15.37406114         24.54440299        296.12311539     413994.57135119          0.00000000
     290        353.94157215        369.37638084        -15.43480869         23.69859019        296.17179000     413511.63514087          0.00000000
     291        353.94163750        369.43027263        -15.48863513         22.94086747        296.21500129     413074.06058148          0.00000000
